"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"4","67","3","1","no","53","NA","4","1","50","NA","NA","NA","60","NA","p","4217","0","101","NA","NA","NA","4","500","400"
"4","57","2","1","no","53","NA","4","1","30","NA","NA","NA","40","NA","l","1188","0","101","NA","NA","NA","3","500","400"
"4","70","2","1","no","53","NA","4","1","70","NA","NA","NA","90","NA","p","3213","1","101","NA","NA","NA","3","500","400"
"4","49","3","1","no","53","NA","4","1","30","NA","NA","NA","50","NA","l","2058","1","101","NA","NA","NA","4","200","100"
"4","42","1","1","no","53","NA","4","1","20","NA","NA","NA","50","NA","p","3441","1","101","NA","NA","NA","2","300","100"
"4","13","1","1","no","53","NA","4","1","30","NA","NA","NA","60","NA","l","779","0","101","NA","NA","NA","2","200","100"
"4","6","2","1","no","53","NA","4","1","20","NA","NA","NA","40","NA","p","454","1","101","NA","NA","NA","3","200","100"
"4","31","2","1","no","53","NA","4","1","10","NA","NA","NA","40","NA","l","935","0","101","NA","NA","NA","3","300","100"
"4","25","4","1","no","53","NA","4","1","60","NA","NA","NA","90","NA","p","1276","0","101","NA","NA","NA","1","300","200"
"4","14","3","1","no","53","NA","4","1","30","NA","NA","NA","90","NA","l","2418","1","101","NA","NA","NA","4","300","100"
"4","46","2","1","no","53","NA","4","1","20","NA","NA","NA","30","NA","p","1645","1","101","NA","NA","NA","3","400","300"
"4","58","2","1","no","53","NA","4","1","40","NA","NA","NA","70","NA","p","1295","1","101","NA","NA","NA","3","200","100"
"4","75","1","1","yes","53","NA","4","1","40","NA","NA","NA","50","NA","l","8446","0","101","NA","NA","NA","2","200","400"
"4","37","2","1","no","53","NA","4","1","10","NA","NA","NA","20","NA","p","2024","1","101","NA","NA","NA","3","500","200"
"4","48","1","1","no","53","NA","4","1","20","NA","NA","NA","30","NA","p","1410","1","101","NA","NA","NA","2","500","300"
"4","60","2","1","no","53","NA","4","1","40","NA","NA","NA","50","NA","p","2964","1","101","NA","NA","NA","3","400","300"
"4","47","4","1","no","53","NA","4","1","20","NA","NA","NA","90","NA","l","842","1","101","NA","NA","NA","1","500","100"
"4","66","4","1","no","53","NA","4","1","50","NA","NA","NA","80","NA","l","747","1","101","NA","NA","NA","1","500","300"
"4","28","4","1","no","53","NA","4","1","80","NA","NA","NA","100","NA","l","672","1","101","NA","NA","NA","1","500","400"
"4","72","2","1","yes","53","NA","4","1","70","NA","NA","NA","80","NA","l","1624","0","101","NA","NA","NA","3","300","400"
"4","8","1","1","no","53","NA","4","1","20","NA","NA","NA","30","NA","l","707","0","101","NA","NA","NA","2","300","200"
"4","12","1","1","no","53","NA","4","1","20","NA","NA","NA","50","NA","l","714","0","101","NA","NA","NA","2","500","200"
"4","41","4","1","no","53","NA","4","1","20","NA","NA","NA","50","NA","l","1256","1","101","NA","NA","NA","1","200","100"
"4","10","1","1","no","53","NA","4","1","20","NA","NA","NA","40","NA","l","1297","0","101","NA","NA","NA","2","400","200"
"4","53","3","1","no","53","NA","4","1","30","NA","NA","NA","40","NA","p","1224","0","101","NA","NA","NA","4","300","200"
"4","43","4","1","no","53","NA","4","1","20","NA","NA","NA","70","NA","l","1091","1","101","NA","NA","NA","1","300","100"
"4","15","4","1","no","53","NA","4","1","30","NA","NA","NA","60","NA","l","1097","1","101","NA","NA","NA","1","400","200"
"4","1","2","1","no","53","NA","4","1","10","NA","NA","NA","20","NA","p","1177","1","101","NA","NA","NA","3","200","100"
"4","23","3","1","no","53","NA","4","1","50","NA","NA","NA","100","NA","p","1196","0","101","NA","NA","NA","4","200","100"
"4","7","1","1","no","53","NA","4","1","20","NA","NA","NA","60","NA","p","1536","1","101","NA","NA","NA","2","300","100"
"4","69","2","1","no","53","NA","4","1","70","NA","NA","NA","90","NA","p","1677","1","101","NA","NA","NA","3","400","300"
"4","71","3","1","yes","53","NA","4","1","80","NA","NA","NA","90","NA","p","3565","0","101","NA","NA","NA","4","200","400"
"4","52","1","1","no","53","NA","4","1","30","NA","NA","NA","100","NA","p","3610","1","101","NA","NA","NA","2","300","100"
"4","18","4","1","no","53","NA","4","1","40","NA","NA","NA","80","NA","l","6182","1","101","NA","NA","NA","1","200","100"
"4","27","2","1","no","53","NA","4","1","60","NA","NA","NA","100","NA","p","1402","1","101","NA","NA","NA","3","500","300"
"4","20","1","1","no","53","NA","4","1","40","NA","NA","NA","80","NA","p","1813","1","101","NA","NA","NA","2","400","200"
"4","61","1","1","no","53","NA","4","1","40","NA","NA","NA","70","NA","l","959","0","101","NA","NA","NA","2","500","300"
"4","2","3","1","no","53","NA","4","1","10","NA","NA","NA","30","NA","l","1182","1","101","NA","NA","NA","4","300","100"
"4","4","4","1","no","53","NA","4","1","10","NA","NA","NA","20","NA","l","778","1","101","NA","NA","NA","1","400","200"
"4","64","3","1","no","53","NA","4","1","50","NA","NA","NA","80","NA","p","789","0","101","NA","NA","NA","4","300","200"
"4","22","1","1","no","53","NA","4","1","40","NA","NA","NA","50","NA","l","1593","0","101","NA","NA","NA","2","500","400"
"4","65","4","1","no","53","NA","4","1","50","NA","NA","NA","70","NA","p","1908","0","101","NA","NA","NA","1","400","300"
"4","54","4","1","no","53","NA","4","1","30","NA","NA","NA","50","NA","p","3459","0","101","NA","NA","NA","1","300","200"
"4","30","3","1","no","53","NA","4","1","10","NA","NA","NA","20","NA","p","1713","0","101","NA","NA","NA","4","300","100"
"4","55","4","1","no","53","NA","4","1","30","NA","NA","NA","70","NA","l","738","1","101","NA","NA","NA","1","500","200"
"4","16","4","1","no","53","NA","4","1","30","NA","NA","NA","40","NA","p","313","0","101","NA","NA","NA","1","400","300"
"4","19","3","1","no","53","NA","4","1","40","NA","NA","NA","60","NA","l","207","1","101","NA","NA","NA","4","300","200"
"4","38","2","1","no","53","NA","4","1","10","NA","NA","NA","30","NA","p","418","1","101","NA","NA","NA","3","500","200"
"4","73","3","1","yes","53","NA","4","1","60","NA","NA","NA","70","NA","l","1358","1","101","NA","NA","NA","4","200","400"
