"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"2","28","2","1","no","19","NA","2","1","80","NA","NA","NA","100","NA","p","4038","1","133","NA","NA","NA","1","500","400"
"2","6","4","1","no","19","NA","2","1","20","NA","NA","NA","40","NA","p","2537","0","133","NA","NA","NA","3","200","100"
"2","70","4","1","no","19","NA","2","1","70","NA","NA","NA","90","NA","l","2177","1","133","NA","NA","NA","3","500","400"
"2","25","2","1","no","19","NA","2","1","60","NA","NA","NA","90","NA","p","2160","1","133","NA","NA","NA","1","300","200"
"2","7","3","1","no","19","NA","2","1","20","NA","NA","NA","60","NA","l","2624","1","133","NA","NA","NA","2","300","100"
"2","50","3","1","no","19","NA","2","1","30","NA","NA","NA","70","NA","p","2538","0","133","NA","NA","NA","2","200","100"
"2","43","2","1","no","19","NA","2","1","20","NA","NA","NA","70","NA","l","2675","0","133","NA","NA","NA","1","300","100"
"2","11","1","1","no","19","NA","2","1","20","NA","NA","NA","100","NA","p","2013","1","133","NA","NA","NA","4","500","100"
"2","58","4","1","no","19","NA","2","1","40","NA","NA","NA","70","NA","p","1602","0","133","NA","NA","NA","3","200","100"
"2","61","3","1","no","19","NA","2","1","40","NA","NA","NA","70","NA","p","3446","0","133","NA","NA","NA","2","500","300"
"2","2","1","1","no","19","NA","2","1","10","NA","NA","NA","30","NA","l","1666","0","133","NA","NA","NA","4","300","100"
"2","63","1","1","no","19","NA","2","1","50","NA","NA","NA","70","NA","p","2917","1","133","NA","NA","NA","4","300","200"
"2","9","2","1","no","19","NA","2","1","20","NA","NA","NA","80","NA","l","2406","0","133","NA","NA","NA","1","400","100"
"2","19","1","1","no","19","NA","2","1","40","NA","NA","NA","60","NA","l","1850","0","133","NA","NA","NA","4","300","200"
"2","8","3","1","no","19","NA","2","1","20","NA","NA","NA","30","NA","l","3558","1","133","NA","NA","NA","2","300","200"
"2","22","3","1","no","19","NA","2","1","40","NA","NA","NA","50","NA","p","2437","0","133","NA","NA","NA","2","500","400"
"2","31","4","1","no","19","NA","2","1","10","NA","NA","NA","40","NA","p","1745","0","133","NA","NA","NA","3","300","100"
"2","21","3","1","no","19","NA","2","1","40","NA","NA","NA","100","NA","p","2472","0","133","NA","NA","NA","2","500","200"
"2","41","2","1","no","19","NA","2","1","20","NA","NA","NA","50","NA","l","1611","0","133","NA","NA","NA","1","200","100"
"2","38","4","1","no","19","NA","2","1","10","NA","NA","NA","30","NA","p","1479","0","133","NA","NA","NA","3","500","200"
"2","65","2","1","no","19","NA","2","1","50","NA","NA","NA","70","NA","l","1521","0","133","NA","NA","NA","1","400","300"
"2","40","3","1","no","19","NA","2","1","20","NA","NA","NA","30","NA","p","2387","0","133","NA","NA","NA","2","200","100"
"2","73","1","1","yes","19","NA","2","1","60","NA","NA","NA","70","NA","l","1353","0","133","NA","NA","NA","4","200","400"
"2","51","2","1","no","19","NA","2","1","30","NA","NA","NA","80","NA","l","1394","0","133","NA","NA","NA","1","300","100"
"2","47","2","1","no","19","NA","2","1","20","NA","NA","NA","90","NA","p","1158","1","133","NA","NA","NA","1","500","100"
"2","60","4","1","no","19","NA","2","1","40","NA","NA","NA","50","NA","p","1574","0","133","NA","NA","NA","3","400","300"
"2","54","2","1","no","19","NA","2","1","30","NA","NA","NA","50","NA","l","1500","0","133","NA","NA","NA","1","300","200"
"2","17","1","1","no","19","NA","2","1","30","NA","NA","NA","50","NA","l","2805","0","133","NA","NA","NA","4","500","300"
"2","13","3","1","no","19","NA","2","1","30","NA","NA","NA","60","NA","p","1475","0","133","NA","NA","NA","2","200","100"
"2","53","1","1","no","19","NA","2","1","30","NA","NA","NA","40","NA","l","1061","0","133","NA","NA","NA","4","300","200"
"2","29","1","1","no","19","NA","2","1","10","NA","NA","NA","30","NA","l","1816","0","133","NA","NA","NA","4","200","100"
"2","20","3","1","no","19","NA","2","1","40","NA","NA","NA","80","NA","p","1276","0","133","NA","NA","NA","2","400","200"
"2","10","3","1","no","19","NA","2","1","20","NA","NA","NA","40","NA","p","1559","0","133","NA","NA","NA","2","400","200"
"2","14","1","1","no","19","NA","2","1","30","NA","NA","NA","90","NA","l","1316","0","133","NA","NA","NA","4","300","100"
