"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"1","35","1","2","no","7","NA","5","2","10","NA","NA","NA","40","NA","p","8654","1","148","NA","NA","NA","3","500","100"
"1","44","3","2","no","7","NA","5","2","20","NA","NA","NA","70","NA","l","6649","1","148","NA","NA","NA","1","400","100"
"1","12","4","2","no","7","NA","5","2","20","NA","NA","NA","50","NA","l","7173","1","148","NA","NA","NA","2","500","200"
"1","45","2","2","no","7","NA","5","2","20","NA","NA","NA","90","NA","p","5779","1","148","NA","NA","NA","4","400","100"
"1","67","2","2","no","7","NA","5","2","50","NA","NA","NA","60","NA","p","16560","1","148","NA","NA","NA","4","500","400"
"1","59","4","2","no","7","NA","5","2","40","NA","NA","NA","90","NA","l","3248","1","148","NA","NA","NA","2","200","100"
"1","19","2","2","no","7","NA","5","2","40","NA","NA","NA","60","NA","p","3801","1","148","NA","NA","NA","4","300","200"
"1","62","1","2","no","7","NA","5","2","50","NA","NA","NA","90","NA","p","17351","1","148","NA","NA","NA","3","200","100"
"1","57","1","2","no","7","NA","5","2","30","NA","NA","NA","40","NA","p","11855","1","148","NA","NA","NA","3","500","400"
"1","71","2","2","yes","7","NA","5","2","80","NA","NA","NA","90","NA","p","3628","1","148","NA","NA","NA","4","200","400"
"1","1","1","2","no","7","NA","5","2","10","NA","NA","NA","20","NA","l","7183","0","148","NA","NA","NA","3","200","100"
"1","47","3","2","no","7","NA","5","2","20","NA","NA","NA","90","NA","l","3373","1","148","NA","NA","NA","1","500","100"
"1","24","2","2","no","7","NA","5","2","50","NA","NA","NA","100","NA","p","5700","1","148","NA","NA","NA","4","400","200"
"1","43","3","2","no","7","NA","5","2","20","NA","NA","NA","70","NA","l","2583","1","148","NA","NA","NA","1","300","100"
"1","41","3","2","no","7","NA","5","2","20","NA","NA","NA","50","NA","l","3238","1","148","NA","NA","NA","1","200","100"
"1","22","4","2","no","7","NA","5","2","40","NA","NA","NA","50","NA","l","16282","1","148","NA","NA","NA","2","500","400"
"1","46","1","2","no","7","NA","5","2","20","NA","NA","NA","30","NA","p","2331","1","148","NA","NA","NA","3","400","300"
"1","6","1","2","no","7","NA","5","2","20","NA","NA","NA","40","NA","l","4739","0","148","NA","NA","NA","3","200","100"
"1","61","4","2","no","7","NA","5","2","40","NA","NA","NA","70","NA","l","6810","1","148","NA","NA","NA","2","500","300"
"1","68","1","2","no","7","NA","5","2","70","NA","NA","NA","100","NA","p","2448","1","148","NA","NA","NA","3","300","200"
"1","28","3","2","no","7","NA","5","2","80","NA","NA","NA","100","NA","l","2219","1","148","NA","NA","NA","1","500","400"
"1","30","2","2","no","7","NA","5","2","10","NA","NA","NA","20","NA","p","4887","1","148","NA","NA","NA","4","300","100"
"1","2","2","2","no","7","NA","5","2","10","NA","NA","NA","30","NA","p","7650","1","148","NA","NA","NA","4","300","100"
"1","17","2","2","no","7","NA","5","2","30","NA","NA","NA","50","NA","p","5566","1","148","NA","NA","NA","4","500","300"
"1","51","3","2","no","7","NA","5","2","30","NA","NA","NA","80","NA","l","2212","1","148","NA","NA","NA","1","300","100"
"1","60","1","2","no","7","NA","5","2","40","NA","NA","NA","50","NA","p","4656","1","148","NA","NA","NA","3","400","300"
"1","38","1","2","no","7","NA","5","2","10","NA","NA","NA","30","NA","l","7652","0","148","NA","NA","NA","3","500","200"
"1","31","1","2","no","7","NA","5","2","10","NA","NA","NA","40","NA","p","4927","1","148","NA","NA","NA","3","300","100"
"1","23","2","2","no","7","NA","5","2","50","NA","NA","NA","100","NA","l","6639","0","148","NA","NA","NA","4","200","100"
"1","32","4","2","no","7","NA","5","2","10","NA","NA","NA","20","NA","l","2173","1","148","NA","NA","NA","2","300","200"
"1","29","2","2","no","7","NA","5","2","10","NA","NA","NA","30","NA","p","2147","1","148","NA","NA","NA","4","200","100"
"1","37","1","2","no","7","NA","5","2","10","NA","NA","NA","20","NA","l","6939","0","148","NA","NA","NA","3","500","200"
"1","33","4","2","no","7","NA","5","2","10","NA","NA","NA","30","NA","p","2931","0","148","NA","NA","NA","2","400","100"
"1","14","2","2","no","7","NA","5","2","30","NA","NA","NA","90","NA","p","4059","1","148","NA","NA","NA","4","300","100"
"1","49","2","2","no","7","NA","5","2","30","NA","NA","NA","50","NA","p","3375","1","148","NA","NA","NA","4","200","100"
"1","56","2","2","no","7","NA","5","2","30","NA","NA","NA","80","NA","p","3438","1","148","NA","NA","NA","4","500","200"
"1","11","2","2","no","7","NA","5","2","20","NA","NA","NA","100","NA","p","4905","1","148","NA","NA","NA","4","500","100"
"1","53","2","2","no","7","NA","5","2","30","NA","NA","NA","40","NA","p","3915","1","148","NA","NA","NA","4","300","200"
"1","63","2","2","no","7","NA","5","2","50","NA","NA","NA","70","NA","p","4365","1","148","NA","NA","NA","4","300","200"
"1","55","3","2","no","7","NA","5","2","30","NA","NA","NA","70","NA","l","6531","1","148","NA","NA","NA","1","500","200"
"1","13","4","2","no","7","NA","5","2","30","NA","NA","NA","60","NA","l","2931","1","148","NA","NA","NA","2","200","100"
"1","20","4","2","no","7","NA","5","2","40","NA","NA","NA","80","NA","l","5619","1","148","NA","NA","NA","2","400","200"
"1","18","3","2","no","7","NA","5","2","40","NA","NA","NA","80","NA","l","4632","1","148","NA","NA","NA","1","200","100"
"1","25","3","2","no","7","NA","5","2","60","NA","NA","NA","90","NA","l","4245","1","148","NA","NA","NA","1","300","200"
"1","3","1","2","no","7","NA","5","2","10","NA","NA","NA","40","NA","p","2071","1","148","NA","NA","NA","3","400","100"
"1","16","3","2","no","7","NA","5","2","30","NA","NA","NA","40","NA","l","5012","1","148","NA","NA","NA","1","400","300"
"1","5","4","2","no","7","NA","5","2","10","NA","NA","NA","50","NA","l","9688","1","148","NA","NA","NA","2","500","100"
"1","72","1","2","yes","7","NA","5","2","70","NA","NA","NA","80","NA","p","4746","1","148","NA","NA","NA","3","300","400"
"1","66","3","2","no","7","NA","5","2","50","NA","NA","NA","80","NA","l","4608","1","148","NA","NA","NA","1","500","300"
"1","27","1","2","no","7","NA","5","2","60","NA","NA","NA","100","NA","p","4919","1","148","NA","NA","NA","3","500","300"
"1","50","4","2","no","7","NA","5","2","30","NA","NA","NA","70","NA","l","3680","1","148","NA","NA","NA","2","200","100"
"1","64","2","2","no","7","NA","5","2","50","NA","NA","NA","80","NA","p","2273","1","148","NA","NA","NA","4","300","200"
"1","26","3","2","no","7","NA","5","2","60","NA","NA","NA","80","NA","l","3429","1","148","NA","NA","NA","1","400","300"
"1","15","3","2","no","7","NA","5","2","30","NA","NA","NA","60","NA","l","1664","1","148","NA","NA","NA","1","400","200"
"1","36","1","2","no","7","NA","5","2","10","NA","NA","NA","60","NA","p","2219","1","148","NA","NA","NA","3","500","100"
"1","58","1","2","no","7","NA","5","2","40","NA","NA","NA","70","NA","p","3401","1","148","NA","NA","NA","3","200","100"
"1","39","3","2","no","7","NA","5","2","10","NA","NA","NA","20","NA","l","5903","1","148","NA","NA","NA","1","500","300"
"1","21","4","2","no","7","NA","5","2","40","NA","NA","NA","100","NA","l","2127","1","148","NA","NA","NA","2","500","200"
"1","7","4","2","no","7","NA","5","2","20","NA","NA","NA","60","NA","l","4033","1","148","NA","NA","NA","2","300","100"
"1","10","4","2","no","7","NA","5","2","20","NA","NA","NA","40","NA","p","7531","0","148","NA","NA","NA","2","400","200"
"1","52","4","2","no","7","NA","5","2","30","NA","NA","NA","100","NA","l","3883","1","148","NA","NA","NA","2","300","100"
"1","8","4","2","no","7","NA","5","2","20","NA","NA","NA","30","NA","l","5830","1","148","NA","NA","NA","2","300","200"
"1","69","1","2","no","7","NA","5","2","70","NA","NA","NA","90","NA","p","6185","1","148","NA","NA","NA","3","400","300"
"1","48","4","2","no","7","NA","5","2","20","NA","NA","NA","30","NA","l","3136","1","148","NA","NA","NA","2","500","300"
"1","75","4","2","yes","7","NA","5","2","40","NA","NA","NA","50","NA","l","4415","1","148","NA","NA","NA","2","200","400"
"1","34","2","2","no","7","NA","5","2","10","NA","NA","NA","50","NA","p","3966","1","148","NA","NA","NA","4","400","100"
"1","70","1","2","no","7","NA","5","2","70","NA","NA","NA","90","NA","p","5348","1","148","NA","NA","NA","3","500","400"
"1","9","3","2","no","7","NA","5","2","20","NA","NA","NA","80","NA","l","2395","1","148","NA","NA","NA","1","400","100"
"1","73","2","2","yes","7","NA","5","2","60","NA","NA","NA","70","NA","p","2352","1","148","NA","NA","NA","4","200","400"
"1","65","3","2","no","7","NA","5","2","50","NA","NA","NA","70","NA","p","4872","0","148","NA","NA","NA","1","400","300"
"1","40","4","2","no","7","NA","5","2","20","NA","NA","NA","30","NA","p","3195","0","148","NA","NA","NA","2","200","100"
"1","42","4","2","no","7","NA","5","2","20","NA","NA","NA","50","NA","l","2944","1","148","NA","NA","NA","2","300","100"
"1","74","1","2","yes","7","NA","5","2","50","NA","NA","NA","60","NA","p","6432","1","148","NA","NA","NA","3","300","400"
"1","54","3","2","no","7","NA","5","2","30","NA","NA","NA","50","NA","l","6556","1","148","NA","NA","NA","1","300","200"
"1","4","3","2","no","7","NA","5","2","10","NA","NA","NA","20","NA","p","2996","0","148","NA","NA","NA","1","400","200"
"1","34","4","1","no","7","NA","5","2","10","NA","NA","NA","50","NA","p","4586","0","148","NA","NA","NA","4","400","100"
"1","53","4","1","no","7","NA","5","2","30","NA","NA","NA","40","NA","p","5704","0","148","NA","NA","NA","4","300","200"
"1","5","2","1","no","7","NA","5","2","10","NA","NA","NA","50","NA","l","3602","0","148","NA","NA","NA","2","500","100"
"1","50","2","1","no","7","NA","5","2","30","NA","NA","NA","70","NA","l","3878","0","148","NA","NA","NA","2","200","100"
"1","60","3","1","no","7","NA","5","2","40","NA","NA","NA","50","NA","l","4641","1","148","NA","NA","NA","3","400","300"
"1","11","4","1","no","7","NA","5","2","20","NA","NA","NA","100","NA","p","2926","0","148","NA","NA","NA","4","500","100"
"1","72","3","1","yes","7","NA","5","2","70","NA","NA","NA","80","NA","p","5149","0","148","NA","NA","NA","3","300","400"
"1","24","4","1","no","7","NA","5","2","50","NA","NA","NA","100","NA","p","6422","0","148","NA","NA","NA","4","400","200"
"1","25","1","1","no","7","NA","5","2","60","NA","NA","NA","90","NA","l","4988","0","148","NA","NA","NA","1","300","200"
"1","55","1","1","no","7","NA","5","2","30","NA","NA","NA","70","NA","l","3465","0","148","NA","NA","NA","1","500","200"
"1","43","1","1","no","7","NA","5","2","20","NA","NA","NA","70","NA","l","2804","0","148","NA","NA","NA","1","300","100"
"1","10","2","1","no","7","NA","5","2","20","NA","NA","NA","40","NA","p","4162","1","148","NA","NA","NA","2","400","200"
"1","15","1","1","no","7","NA","5","2","30","NA","NA","NA","60","NA","l","3857","0","148","NA","NA","NA","1","400","200"
"1","26","1","1","no","7","NA","5","2","60","NA","NA","NA","80","NA","l","4421","0","148","NA","NA","NA","1","400","300"
"1","14","4","1","no","7","NA","5","2","30","NA","NA","NA","90","NA","p","2947","0","148","NA","NA","NA","4","300","100"
"1","63","4","1","no","7","NA","5","2","50","NA","NA","NA","70","NA","p","2987","0","148","NA","NA","NA","4","300","200"
"1","59","2","1","no","7","NA","5","2","40","NA","NA","NA","90","NA","l","2513","0","148","NA","NA","NA","2","200","100"
"1","48","2","1","no","7","NA","5","2","20","NA","NA","NA","30","NA","p","6657","1","148","NA","NA","NA","2","500","300"
"1","66","1","1","no","7","NA","5","2","50","NA","NA","NA","80","NA","l","3869","0","148","NA","NA","NA","1","500","300"
"1","21","2","1","no","7","NA","5","2","40","NA","NA","NA","100","NA","l","3736","0","148","NA","NA","NA","2","500","200"
"1","65","1","1","no","7","NA","5","2","50","NA","NA","NA","70","NA","l","3121","0","148","NA","NA","NA","1","400","300"
"1","36","3","1","no","7","NA","5","2","10","NA","NA","NA","60","NA","p","2995","0","148","NA","NA","NA","3","500","100"
"1","45","4","1","no","7","NA","5","2","20","NA","NA","NA","90","NA","p","2449","0","148","NA","NA","NA","4","400","100"
"1","51","1","1","no","7","NA","5","2","30","NA","NA","NA","80","NA","l","4172","0","148","NA","NA","NA","1","300","100"
"1","39","1","1","no","7","NA","5","2","10","NA","NA","NA","20","NA","l","4789","0","148","NA","NA","NA","1","500","300"
"1","12","2","1","no","7","NA","5","2","20","NA","NA","NA","50","NA","l","5394","0","148","NA","NA","NA","2","500","200"
"1","41","1","1","no","7","NA","5","2","20","NA","NA","NA","50","NA","l","2512","0","148","NA","NA","NA","1","200","100"
"1","32","2","1","no","7","NA","5","2","10","NA","NA","NA","20","NA","l","4858","0","148","NA","NA","NA","2","300","200"
"1","30","4","1","no","7","NA","5","2","10","NA","NA","NA","20","NA","l","5462","1","148","NA","NA","NA","4","300","100"
"1","28","1","1","no","7","NA","5","2","80","NA","NA","NA","100","NA","l","3433","0","148","NA","NA","NA","1","500","400"
"1","18","1","1","no","7","NA","5","2","40","NA","NA","NA","80","NA","l","3781","0","148","NA","NA","NA","1","200","100"
"1","57","3","1","no","7","NA","5","2","30","NA","NA","NA","40","NA","p","3197","0","148","NA","NA","NA","3","500","400"
"1","64","4","1","no","7","NA","5","2","50","NA","NA","NA","80","NA","p","2330","0","148","NA","NA","NA","4","300","200"
"1","37","3","1","no","7","NA","5","2","10","NA","NA","NA","20","NA","p","3180","0","148","NA","NA","NA","3","500","200"
"1","69","3","1","no","7","NA","5","2","70","NA","NA","NA","90","NA","p","2379","0","148","NA","NA","NA","3","400","300"
"1","75","2","1","yes","7","NA","5","2","40","NA","NA","NA","50","NA","l","9176","0","148","NA","NA","NA","2","200","400"
"1","1","3","1","no","7","NA","5","2","10","NA","NA","NA","20","NA","p","2520","0","148","NA","NA","NA","3","200","100"
"1","61","2","1","no","7","NA","5","2","40","NA","NA","NA","70","NA","l","1921","0","148","NA","NA","NA","2","500","300"
"1","70","3","1","no","7","NA","5","2","70","NA","NA","NA","90","NA","p","2798","0","148","NA","NA","NA","3","500","400"
"1","35","3","1","no","7","NA","5","2","10","NA","NA","NA","40","NA","p","2227","0","148","NA","NA","NA","3","500","100"
"1","16","1","1","no","7","NA","5","2","30","NA","NA","NA","40","NA","l","2831","0","148","NA","NA","NA","1","400","300"
