"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"4","72","2","1","yes","64","NA","4","1","70","NA","NA","NA","80","NA","p","6924","1","102","NA","NA","NA","3","300","400"
"4","44","4","1","no","64","NA","4","1","20","NA","NA","NA","70","NA","p","5797","0","102","NA","NA","NA","1","400","100"
"4","24","3","1","no","64","NA","4","1","50","NA","NA","NA","100","NA","l","5370","1","102","NA","NA","NA","4","400","200"
"4","66","4","1","no","64","NA","4","1","50","NA","NA","NA","80","NA","l","8593","1","102","NA","NA","NA","1","500","300"
"4","28","4","1","no","64","NA","4","1","80","NA","NA","NA","100","NA","p","6471","0","102","NA","NA","NA","1","500","400"
"4","47","4","1","no","64","NA","4","1","20","NA","NA","NA","90","NA","p","5786","0","102","NA","NA","NA","1","500","100"
"4","20","1","1","no","64","NA","4","1","40","NA","NA","NA","80","NA","l","4617","0","102","NA","NA","NA","2","400","200"
"4","30","3","1","no","64","NA","4","1","10","NA","NA","NA","20","NA","l","4677","1","102","NA","NA","NA","4","300","100"
"4","7","1","1","no","64","NA","4","1","20","NA","NA","NA","60","NA","l","8936","0","102","NA","NA","NA","2","300","100"
"4","32","1","1","no","64","NA","4","1","10","NA","NA","NA","20","NA","l","5145","0","102","NA","NA","NA","2","300","200"
"4","62","2","1","no","64","NA","4","1","50","NA","NA","NA","90","NA","l","7384","0","102","NA","NA","NA","3","200","100"
"4","31","2","1","no","64","NA","4","1","10","NA","NA","NA","40","NA","p","8813","1","102","NA","NA","NA","3","300","100"
"4","54","4","1","no","64","NA","4","1","30","NA","NA","NA","50","NA","p","4827","0","102","NA","NA","NA","1","300","200"
"4","59","1","1","no","64","NA","4","1","40","NA","NA","NA","90","NA","p","4799","1","102","NA","NA","NA","2","200","100"
"4","45","3","1","no","64","NA","4","1","20","NA","NA","NA","90","NA","l","2596","1","102","NA","NA","NA","4","400","100"
"4","12","1","1","no","64","NA","4","1","20","NA","NA","NA","50","NA","p","6881","1","102","NA","NA","NA","2","500","200"
"4","5","1","1","no","64","NA","4","1","10","NA","NA","NA","50","NA","l","8500","0","102","NA","NA","NA","2","500","100"
"4","41","4","1","no","64","NA","4","1","20","NA","NA","NA","50","NA","p","8783","0","102","NA","NA","NA","1","200","100"
"4","61","1","1","no","64","NA","4","1","40","NA","NA","NA","70","NA","l","3748","0","102","NA","NA","NA","2","500","300"
"4","65","4","1","no","64","NA","4","1","50","NA","NA","NA","70","NA","l","7908","1","102","NA","NA","NA","1","400","300"
"4","35","2","1","no","64","NA","4","1","10","NA","NA","NA","40","NA","p","5285","1","102","NA","NA","NA","3","500","100"
"4","29","3","1","no","64","NA","4","1","10","NA","NA","NA","30","NA","p","3183","0","102","NA","NA","NA","4","200","100"
"4","69","2","1","no","64","NA","4","1","70","NA","NA","NA","90","NA","l","5949","0","102","NA","NA","NA","3","400","300"
"4","46","2","1","no","64","NA","4","1","20","NA","NA","NA","30","NA","l","6093","0","102","NA","NA","NA","3","400","300"
"4","60","2","1","no","64","NA","4","1","40","NA","NA","NA","50","NA","p","3080","1","102","NA","NA","NA","3","400","300"
