"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"3","33","4","1","no","62","NA","3","1","10","NA","NA","NA","30","NA","p","4162","0","80","NA","NA","NA","2","400","100"
"3","29","2","1","no","62","NA","3","1","10","NA","NA","NA","30","NA","l","5321","0","80","NA","NA","NA","4","200","100"
"3","67","2","1","no","62","NA","3","1","50","NA","NA","NA","60","NA","l","2451","0","80","NA","NA","NA","4","500","400"
"3","2","2","1","no","62","NA","3","1","10","NA","NA","NA","30","NA","l","3413","0","80","NA","NA","NA","4","300","100"
"3","5","4","1","no","62","NA","3","1","10","NA","NA","NA","50","NA","p","4578","0","80","NA","NA","NA","2","500","100"
"3","73","2","1","yes","62","NA","3","1","60","NA","NA","NA","70","NA","l","2849","0","80","NA","NA","NA","4","200","400"
"3","52","4","1","no","62","NA","3","1","30","NA","NA","NA","100","NA","p","2805","0","80","NA","NA","NA","2","300","100"
"3","43","3","1","no","62","NA","3","1","20","NA","NA","NA","70","NA","p","1835","0","80","NA","NA","NA","1","300","100"
"3","16","3","1","no","62","NA","3","1","30","NA","NA","NA","40","NA","p","2390","0","80","NA","NA","NA","1","400","300"
"3","45","2","1","no","62","NA","3","1","20","NA","NA","NA","90","NA","l","1491","0","80","NA","NA","NA","4","400","100"
"3","65","3","1","no","62","NA","3","1","50","NA","NA","NA","70","NA","p","1716","0","80","NA","NA","NA","1","400","300"
"3","28","3","1","no","62","NA","3","1","80","NA","NA","NA","100","NA","p","1767","0","80","NA","NA","NA","1","500","400"
"3","64","2","1","no","62","NA","3","1","50","NA","NA","NA","80","NA","l","2045","0","80","NA","NA","NA","4","300","200"
"3","60","1","1","no","62","NA","3","1","40","NA","NA","NA","50","NA","p","1960","1","80","NA","NA","NA","3","400","300"
"3","6","1","1","no","62","NA","3","1","20","NA","NA","NA","40","NA","l","1456","0","80","NA","NA","NA","3","200","100"
"3","55","3","1","no","62","NA","3","1","30","NA","NA","NA","70","NA","p","1236","0","80","NA","NA","NA","1","500","200"
"3","7","4","1","no","62","NA","3","1","20","NA","NA","NA","60","NA","p","2071","0","80","NA","NA","NA","2","300","100"
"3","26","3","1","no","62","NA","3","1","60","NA","NA","NA","80","NA","p","1322","0","80","NA","NA","NA","1","400","300"
"3","10","4","1","no","62","NA","3","1","20","NA","NA","NA","40","NA","p","1139","0","80","NA","NA","NA","2","400","200"
"3","1","1","1","no","62","NA","3","1","10","NA","NA","NA","20","NA","l","1090","0","80","NA","NA","NA","3","200","100"
"3","49","2","1","no","62","NA","3","1","30","NA","NA","NA","50","NA","l","1981","0","80","NA","NA","NA","4","200","100"
"3","44","3","1","no","62","NA","3","1","20","NA","NA","NA","70","NA","p","1731","0","80","NA","NA","NA","1","400","100"
"3","69","1","1","no","62","NA","3","1","70","NA","NA","NA","90","NA","l","2091","0","80","NA","NA","NA","3","400","300"
"3","50","4","1","no","62","NA","3","1","30","NA","NA","NA","70","NA","p","2253","0","80","NA","NA","NA","2","200","100"
"3","27","1","1","no","62","NA","3","1","60","NA","NA","NA","100","NA","l","1736","0","80","NA","NA","NA","3","500","300"
"3","75","4","1","yes","62","NA","3","1","40","NA","NA","NA","50","NA","p","1274","0","80","NA","NA","NA","2","200","400"
"3","46","1","1","no","62","NA","3","1","20","NA","NA","NA","30","NA","l","2122","0","80","NA","NA","NA","3","400","300"
