"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"4","10","1","1","no","51","NA","4","1","20","NA","NA","NA","40","NA","l","4850","0","124","NA","NA","NA","2","400","200"
"4","24","3","1","no","51","NA","4","1","50","NA","NA","NA","100","NA","p","2846","0","124","NA","NA","NA","4","400","200"
"4","54","4","1","no","51","NA","4","1","30","NA","NA","NA","50","NA","p","3866","0","124","NA","NA","NA","1","300","200"
"4","39","4","1","no","51","NA","4","1","10","NA","NA","NA","20","NA","p","10013","0","124","NA","NA","NA","1","500","300"
"4","59","1","1","no","51","NA","4","1","40","NA","NA","NA","90","NA","l","2289","0","124","NA","NA","NA","2","200","100"
"4","8","1","1","no","51","NA","4","1","20","NA","NA","NA","30","NA","p","2692","1","124","NA","NA","NA","2","300","200"
"4","53","3","1","no","51","NA","4","1","30","NA","NA","NA","40","NA","p","1917","0","124","NA","NA","NA","4","300","200"
"4","20","1","1","no","51","NA","4","1","40","NA","NA","NA","80","NA","l","3480","0","124","NA","NA","NA","2","400","200"
"4","51","4","1","no","51","NA","4","1","30","NA","NA","NA","80","NA","p","6907","0","124","NA","NA","NA","1","300","100"
"4","23","3","1","no","51","NA","4","1","50","NA","NA","NA","100","NA","p","2717","0","124","NA","NA","NA","4","200","100"
"4","6","2","1","no","51","NA","4","1","20","NA","NA","NA","40","NA","p","7398","1","124","NA","NA","NA","3","200","100"
"4","31","2","1","no","51","NA","4","1","10","NA","NA","NA","40","NA","l","2724","0","124","NA","NA","NA","3","300","100"
"4","17","3","1","no","51","NA","4","1","30","NA","NA","NA","50","NA","p","5910","0","124","NA","NA","NA","4","500","300"
"4","55","4","1","no","51","NA","4","1","30","NA","NA","NA","70","NA","p","7641","0","124","NA","NA","NA","1","500","200"
"4","37","2","1","no","51","NA","4","1","10","NA","NA","NA","20","NA","p","6165","1","124","NA","NA","NA","3","500","200"
"4","22","1","1","no","51","NA","4","1","40","NA","NA","NA","50","NA","l","2691","0","124","NA","NA","NA","2","500","400"
"4","71","3","1","yes","51","NA","4","1","80","NA","NA","NA","90","NA","p","3814","0","124","NA","NA","NA","4","200","400"
"4","47","4","1","no","51","NA","4","1","20","NA","NA","NA","90","NA","l","3955","1","124","NA","NA","NA","1","500","100"
"4","40","1","1","no","51","NA","4","1","20","NA","NA","NA","30","NA","p","8786","1","124","NA","NA","NA","2","200","100"
"4","41","4","1","no","51","NA","4","1","20","NA","NA","NA","50","NA","p","1907","0","124","NA","NA","NA","1","200","100"
"4","27","2","1","no","51","NA","4","1","60","NA","NA","NA","100","NA","l","1739","0","124","NA","NA","NA","3","500","300"
"4","62","2","1","no","51","NA","4","1","50","NA","NA","NA","90","NA","l","2430","0","124","NA","NA","NA","3","200","100"
"4","68","2","1","no","51","NA","4","1","70","NA","NA","NA","100","NA","l","1538","0","124","NA","NA","NA","3","300","200"
"4","19","3","1","no","51","NA","4","1","40","NA","NA","NA","60","NA","p","2218","0","124","NA","NA","NA","4","300","200"
"4","34","3","1","no","51","NA","4","1","10","NA","NA","NA","50","NA","p","1606","0","124","NA","NA","NA","4","400","100"
"4","13","1","1","no","51","NA","4","1","30","NA","NA","NA","60","NA","l","1637","0","124","NA","NA","NA","2","200","100"
"4","58","2","1","no","51","NA","4","1","40","NA","NA","NA","70","NA","l","1817","0","124","NA","NA","NA","3","200","100"
"4","12","1","1","no","51","NA","4","1","20","NA","NA","NA","50","NA","l","1719","0","124","NA","NA","NA","2","500","200"
"4","64","3","1","no","51","NA","4","1","50","NA","NA","NA","80","NA","p","1135","0","124","NA","NA","NA","4","300","200"
"4","72","2","1","yes","51","NA","4","1","70","NA","NA","NA","80","NA","l","1633","0","124","NA","NA","NA","3","300","400"
"4","33","1","1","no","51","NA","4","1","10","NA","NA","NA","30","NA","l","3669","0","124","NA","NA","NA","2","400","100"
"4","70","2","1","no","51","NA","4","1","70","NA","NA","NA","90","NA","p","6575","1","124","NA","NA","NA","3","500","400"
"4","5","1","1","no","51","NA","4","1","10","NA","NA","NA","50","NA","l","1653","0","124","NA","NA","NA","2","500","100"
"4","65","4","1","no","51","NA","4","1","50","NA","NA","NA","70","NA","p","5553","0","124","NA","NA","NA","1","400","300"
"4","45","3","1","no","51","NA","4","1","20","NA","NA","NA","90","NA","p","1984","0","124","NA","NA","NA","4","400","100"
"4","14","3","1","no","51","NA","4","1","30","NA","NA","NA","90","NA","p","1631","0","124","NA","NA","NA","4","300","100"
"4","29","3","1","no","51","NA","4","1","10","NA","NA","NA","30","NA","l","5612","1","124","NA","NA","NA","4","200","100"
"4","25","4","1","no","51","NA","4","1","60","NA","NA","NA","90","NA","p","2161","0","124","NA","NA","NA","1","300","200"
"4","1","2","1","no","51","NA","4","1","10","NA","NA","NA","20","NA","l","1663","0","124","NA","NA","NA","3","200","100"
"4","21","1","1","no","51","NA","4","1","40","NA","NA","NA","100","NA","l","1731","0","124","NA","NA","NA","2","500","200"
"4","49","3","1","no","51","NA","4","1","30","NA","NA","NA","50","NA","p","2267","0","124","NA","NA","NA","4","200","100"
"4","57","2","1","no","51","NA","4","1","30","NA","NA","NA","40","NA","p","2975","1","124","NA","NA","NA","3","500","400"
"4","28","4","1","no","51","NA","4","1","80","NA","NA","NA","100","NA","p","1517","0","124","NA","NA","NA","1","500","400"
"4","52","1","1","no","51","NA","4","1","30","NA","NA","NA","100","NA","l","2446","0","124","NA","NA","NA","2","300","100"
"4","60","2","1","no","51","NA","4","1","40","NA","NA","NA","50","NA","p","3360","1","124","NA","NA","NA","3","400","300"
"4","67","3","1","no","51","NA","4","1","50","NA","NA","NA","60","NA","l","3929","1","124","NA","NA","NA","4","500","400"
"4","36","2","1","no","51","NA","4","1","10","NA","NA","NA","60","NA","l","3761","0","124","NA","NA","NA","3","500","100"
"4","11","3","1","no","51","NA","4","1","20","NA","NA","NA","100","NA","p","1664","0","124","NA","NA","NA","4","500","100"
"4","56","3","1","no","51","NA","4","1","30","NA","NA","NA","80","NA","p","3363","0","124","NA","NA","NA","4","500","200"
"4","16","4","1","no","51","NA","4","1","30","NA","NA","NA","40","NA","p","2882","0","124","NA","NA","NA","1","400","300"
"4","4","4","1","no","51","NA","4","1","10","NA","NA","NA","20","NA","l","16828","1","124","NA","NA","NA","1","400","200"
"4","66","4","1","no","51","NA","4","1","50","NA","NA","NA","80","NA","p","2848","0","124","NA","NA","NA","1","500","300"
"4","44","4","1","no","51","NA","4","1","20","NA","NA","NA","70","NA","p","4820","0","124","NA","NA","NA","1","400","100"
"4","32","1","1","no","51","NA","4","1","10","NA","NA","NA","20","NA","p","3553","1","124","NA","NA","NA","2","300","200"
"4","42","1","1","no","51","NA","4","1","20","NA","NA","NA","50","NA","l","4279","0","124","NA","NA","NA","2","300","100"
"4","69","2","1","no","51","NA","4","1","70","NA","NA","NA","90","NA","l","5130","0","124","NA","NA","NA","3","400","300"
"4","73","3","1","yes","51","NA","4","1","60","NA","NA","NA","70","NA","p","3467","0","124","NA","NA","NA","4","200","400"
"4","7","1","1","no","51","NA","4","1","20","NA","NA","NA","60","NA","l","3533","0","124","NA","NA","NA","2","300","100"
"4","30","3","1","no","51","NA","4","1","10","NA","NA","NA","20","NA","l","2998","1","124","NA","NA","NA","4","300","100"
"4","38","2","1","no","51","NA","4","1","10","NA","NA","NA","30","NA","l","6069","0","124","NA","NA","NA","3","500","200"
"4","9","4","1","no","51","NA","4","1","20","NA","NA","NA","80","NA","p","2759","0","124","NA","NA","NA","1","400","100"
"4","3","2","1","no","51","NA","4","1","10","NA","NA","NA","40","NA","l","7422","0","124","NA","NA","NA","3","400","100"
"4","61","1","1","no","51","NA","4","1","40","NA","NA","NA","70","NA","p","1395","1","124","NA","NA","NA","2","500","300"
"4","46","2","1","no","51","NA","4","1","20","NA","NA","NA","30","NA","p","7897","1","124","NA","NA","NA","3","400","300"
"4","26","4","1","no","51","NA","4","1","60","NA","NA","NA","80","NA","p","2474","0","124","NA","NA","NA","1","400","300"
"4","75","1","1","yes","51","NA","4","1","40","NA","NA","NA","50","NA","l","2274","0","124","NA","NA","NA","2","200","400"
"4","50","1","1","no","51","NA","4","1","30","NA","NA","NA","70","NA","l","2551","0","124","NA","NA","NA","2","200","100"
"4","48","1","1","no","51","NA","4","1","20","NA","NA","NA","30","NA","l","4848","0","124","NA","NA","NA","2","500","300"
"4","35","2","1","no","51","NA","4","1","10","NA","NA","NA","40","NA","p","2108","1","124","NA","NA","NA","3","500","100"
"4","74","2","1","yes","51","NA","4","1","50","NA","NA","NA","60","NA","l","1965","0","124","NA","NA","NA","3","300","400"
"4","43","4","1","no","51","NA","4","1","20","NA","NA","NA","70","NA","p","1654","0","124","NA","NA","NA","1","300","100"
"4","63","3","1","no","51","NA","4","1","50","NA","NA","NA","70","NA","p","2033","0","124","NA","NA","NA","4","300","200"
"4","15","4","1","no","51","NA","4","1","30","NA","NA","NA","60","NA","p","2680","0","124","NA","NA","NA","1","400","200"
"4","2","3","1","no","51","NA","4","1","10","NA","NA","NA","30","NA","l","3249","1","124","NA","NA","NA","4","300","100"
"4","18","4","1","no","51","NA","4","1","40","NA","NA","NA","80","NA","p","1558","0","124","NA","NA","NA","1","200","100"
"4","60","4","2","no","51","NA","4","1","40","NA","NA","NA","50","NA","l","4610","1","124","NA","NA","NA","3","400","300"
"4","24","1","2","no","51","NA","4","1","50","NA","NA","NA","100","NA","p","4526","1","124","NA","NA","NA","4","400","200"
"4","4","2","2","no","51","NA","4","1","10","NA","NA","NA","20","NA","p","6686","1","124","NA","NA","NA","1","400","200"
"4","48","3","2","no","51","NA","4","1","20","NA","NA","NA","30","NA","l","3569","1","124","NA","NA","NA","2","500","300"
"4","36","4","2","no","51","NA","4","1","10","NA","NA","NA","60","NA","l","3457","1","124","NA","NA","NA","3","500","100"
"4","47","2","2","no","51","NA","4","1","20","NA","NA","NA","90","NA","p","4291","1","124","NA","NA","NA","1","500","100"
"4","16","2","2","no","51","NA","4","1","30","NA","NA","NA","40","NA","p","5133","1","124","NA","NA","NA","1","400","300"
"4","46","4","2","no","51","NA","4","1","20","NA","NA","NA","30","NA","l","4478","1","124","NA","NA","NA","3","400","300"
"4","45","1","2","no","51","NA","4","1","20","NA","NA","NA","90","NA","p","2360","1","124","NA","NA","NA","4","400","100"
"4","71","1","2","yes","51","NA","4","1","80","NA","NA","NA","90","NA","p","5552","1","124","NA","NA","NA","4","200","400"
"4","72","4","2","yes","51","NA","4","1","70","NA","NA","NA","80","NA","l","5063","1","124","NA","NA","NA","3","300","400"
"4","64","1","2","no","51","NA","4","1","50","NA","NA","NA","80","NA","l","4754","0","124","NA","NA","NA","4","300","200"
"4","53","1","2","no","51","NA","4","1","30","NA","NA","NA","40","NA","p","4090","1","124","NA","NA","NA","4","300","200"
