"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"2","12","3","1","no","23","NA","2","1","20","NA","NA","NA","50","NA","p","12658","0","80","NA","NA","NA","2","500","200"
"2","70","4","1","no","23","NA","2","1","70","NA","NA","NA","90","NA","l","2493","1","80","NA","NA","NA","3","500","400"
"2","24","1","1","no","23","NA","2","1","50","NA","NA","NA","100","NA","l","3847","0","80","NA","NA","NA","4","400","200"
"2","68","4","1","no","23","NA","2","1","70","NA","NA","NA","100","NA","p","2988","0","80","NA","NA","NA","3","300","200"
"2","56","1","1","no","23","NA","2","1","30","NA","NA","NA","80","NA","l","2361","0","80","NA","NA","NA","4","500","200"
"2","32","3","1","no","23","NA","2","1","10","NA","NA","NA","20","NA","p","5232","0","80","NA","NA","NA","2","300","200"
"2","40","3","1","no","23","NA","2","1","20","NA","NA","NA","30","NA","p","1355","0","80","NA","NA","NA","2","200","100"
"2","67","1","1","no","23","NA","2","1","50","NA","NA","NA","60","NA","p","1729","1","80","NA","NA","NA","4","500","400"
"2","74","4","1","yes","23","NA","2","1","50","NA","NA","NA","60","NA","p","3333","0","80","NA","NA","NA","3","300","400"
"2","39","2","1","no","23","NA","2","1","10","NA","NA","NA","20","NA","p","2220","1","80","NA","NA","NA","1","500","300"
"2","18","2","1","no","23","NA","2","1","40","NA","NA","NA","80","NA","l","2209","0","80","NA","NA","NA","1","200","100"
"2","23","1","1","no","23","NA","2","1","50","NA","NA","NA","100","NA","l","3559","0","80","NA","NA","NA","4","200","100"
"2","22","3","1","no","23","NA","2","1","40","NA","NA","NA","50","NA","p","4022","0","80","NA","NA","NA","2","500","400"
"2","6","4","1","no","23","NA","2","1","20","NA","NA","NA","40","NA","p","3460","0","80","NA","NA","NA","3","200","100"
"2","5","3","1","no","23","NA","2","1","10","NA","NA","NA","50","NA","p","2364","0","80","NA","NA","NA","2","500","100"
"2","54","2","1","no","23","NA","2","1","30","NA","NA","NA","50","NA","l","2020","0","80","NA","NA","NA","1","300","200"
"2","20","3","1","no","23","NA","2","1","40","NA","NA","NA","80","NA","p","2314","0","80","NA","NA","NA","2","400","200"
"2","11","1","1","no","23","NA","2","1","20","NA","NA","NA","100","NA","l","2507","0","80","NA","NA","NA","4","500","100"
"2","45","1","1","no","23","NA","2","1","20","NA","NA","NA","90","NA","l","1437","0","80","NA","NA","NA","4","400","100"
"2","35","4","1","no","23","NA","2","1","10","NA","NA","NA","40","NA","p","3345","0","80","NA","NA","NA","3","500","100"
"2","44","2","1","no","23","NA","2","1","20","NA","NA","NA","70","NA","l","2265","0","80","NA","NA","NA","1","400","100"
"2","59","3","1","no","23","NA","2","1","40","NA","NA","NA","90","NA","p","1507","0","80","NA","NA","NA","2","200","100"
"2","69","4","1","no","23","NA","2","1","70","NA","NA","NA","90","NA","p","1044","0","80","NA","NA","NA","3","400","300"
"2","17","1","1","no","23","NA","2","1","30","NA","NA","NA","50","NA","p","1335","1","80","NA","NA","NA","4","500","300"
"2","33","3","1","no","23","NA","2","1","10","NA","NA","NA","30","NA","p","5232","0","80","NA","NA","NA","2","400","100"
"2","3","4","1","no","23","NA","2","1","10","NA","NA","NA","40","NA","p","1459","0","80","NA","NA","NA","3","400","100"
"2","75","3","1","yes","23","NA","2","1","40","NA","NA","NA","50","NA","p","1021","0","80","NA","NA","NA","2","200","400"
"2","14","1","1","no","23","NA","2","1","30","NA","NA","NA","90","NA","l","963","0","80","NA","NA","NA","4","300","100"
"2","66","2","1","no","23","NA","2","1","50","NA","NA","NA","80","NA","p","993","1","80","NA","NA","NA","1","500","300"
"2","30","1","1","no","23","NA","2","1","10","NA","NA","NA","20","NA","p","1134","1","80","NA","NA","NA","4","300","100"
"2","9","2","1","no","23","NA","2","1","20","NA","NA","NA","80","NA","l","1159","0","80","NA","NA","NA","1","400","100"
