"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"3","3","3","2","no","9","NA","7","2","10","NA","NA","NA","40","NA","l","4274","1","123","NA","NA","NA","3","400","100"
"3","40","2","2","no","9","NA","7","2","20","NA","NA","NA","30","NA","p","6708","1","123","NA","NA","NA","2","200","100"
"3","41","1","2","no","9","NA","7","2","20","NA","NA","NA","50","NA","p","4166","1","123","NA","NA","NA","1","200","100"
"3","22","2","2","no","9","NA","7","2","40","NA","NA","NA","50","NA","p","11344","1","123","NA","NA","NA","2","500","400"
"3","25","1","2","no","9","NA","7","2","60","NA","NA","NA","90","NA","p","6518","1","123","NA","NA","NA","1","300","200"
"3","71","4","2","yes","9","NA","7","2","80","NA","NA","NA","90","NA","l","5808","1","123","NA","NA","NA","4","200","400"
"3","69","3","2","no","9","NA","7","2","70","NA","NA","NA","90","NA","p","6214","0","123","NA","NA","NA","3","400","300"
"3","72","3","2","yes","9","NA","7","2","70","NA","NA","NA","80","NA","l","7753","1","123","NA","NA","NA","3","300","400"
"3","75","2","2","yes","9","NA","7","2","40","NA","NA","NA","50","NA","p","7067","1","123","NA","NA","NA","2","200","400"
"3","16","1","2","no","9","NA","7","2","30","NA","NA","NA","40","NA","p","8605","1","123","NA","NA","NA","1","400","300"
"3","70","3","2","no","9","NA","7","2","70","NA","NA","NA","90","NA","p","6051","0","123","NA","NA","NA","3","500","400"
"3","64","4","2","no","9","NA","7","2","50","NA","NA","NA","80","NA","p","12567","0","123","NA","NA","NA","4","300","200"
"3","47","1","2","no","9","NA","7","2","20","NA","NA","NA","90","NA","l","6038","0","123","NA","NA","NA","1","500","100"
"3","49","4","2","no","9","NA","7","2","30","NA","NA","NA","50","NA","p","7778","0","123","NA","NA","NA","4","200","100"
"3","30","4","2","no","9","NA","7","2","10","NA","NA","NA","20","NA","p","3601","0","123","NA","NA","NA","4","300","100"
"3","10","2","2","no","9","NA","7","2","20","NA","NA","NA","40","NA","p","7968","1","123","NA","NA","NA","2","400","200"
"3","36","3","2","no","9","NA","7","2","10","NA","NA","NA","60","NA","l","3232","1","123","NA","NA","NA","3","500","100"
"3","23","4","2","no","9","NA","7","2","50","NA","NA","NA","100","NA","p","10259","0","123","NA","NA","NA","4","200","100"
"3","67","4","2","no","9","NA","7","2","50","NA","NA","NA","60","NA","p","8191","0","123","NA","NA","NA","4","500","400"
"3","44","1","2","no","9","NA","7","2","20","NA","NA","NA","70","NA","l","5421","0","123","NA","NA","NA","1","400","100"
"3","52","2","2","no","9","NA","7","2","30","NA","NA","NA","100","NA","l","5098","0","123","NA","NA","NA","2","300","100"
"3","55","1","2","no","9","NA","7","2","30","NA","NA","NA","70","NA","p","9789","1","123","NA","NA","NA","1","500","200"
"3","26","1","2","no","9","NA","7","2","60","NA","NA","NA","80","NA","l","8562","0","123","NA","NA","NA","1","400","300"
"3","17","4","2","no","9","NA","7","2","30","NA","NA","NA","50","NA","p","13354","0","123","NA","NA","NA","4","500","300"
"3","31","3","2","no","9","NA","7","2","10","NA","NA","NA","40","NA","l","3114","1","123","NA","NA","NA","3","300","100"
"3","39","1","2","no","9","NA","7","2","10","NA","NA","NA","20","NA","p","7196","1","123","NA","NA","NA","1","500","300"
"3","68","3","2","no","9","NA","7","2","70","NA","NA","NA","100","NA","p","6722","0","123","NA","NA","NA","3","300","200"
"3","19","4","2","no","9","NA","7","2","40","NA","NA","NA","60","NA","p","9724","0","123","NA","NA","NA","4","300","200"
"3","4","1","2","no","9","NA","7","2","10","NA","NA","NA","20","NA","l","11060","0","123","NA","NA","NA","1","400","200"
"3","33","2","2","no","9","NA","7","2","10","NA","NA","NA","30","NA","p","13745","1","123","NA","NA","NA","2","400","100"
"3","58","3","2","no","9","NA","7","2","40","NA","NA","NA","70","NA","p","27192","0","123","NA","NA","NA","3","200","100"
"3","18","1","2","no","9","NA","7","2","40","NA","NA","NA","80","NA","p","17062","1","123","NA","NA","NA","1","200","100"
"3","38","3","2","no","9","NA","7","2","10","NA","NA","NA","30","NA","l","5044","1","123","NA","NA","NA","3","500","200"
"3","62","3","2","no","9","NA","7","2","50","NA","NA","NA","90","NA","p","3231","0","123","NA","NA","NA","3","200","100"
"3","32","2","2","no","9","NA","7","2","10","NA","NA","NA","20","NA","p","4588","1","123","NA","NA","NA","2","300","200"
"3","60","3","2","no","9","NA","7","2","40","NA","NA","NA","50","NA","p","5498","0","123","NA","NA","NA","3","400","300"
"3","65","1","2","no","9","NA","7","2","50","NA","NA","NA","70","NA","l","9229","0","123","NA","NA","NA","1","400","300"
"3","42","2","2","no","9","NA","7","2","20","NA","NA","NA","50","NA","p","3274","1","123","NA","NA","NA","2","300","100"
"3","29","4","2","no","9","NA","7","2","10","NA","NA","NA","30","NA","p","15846","0","123","NA","NA","NA","4","200","100"
"3","74","3","2","yes","9","NA","7","2","50","NA","NA","NA","60","NA","l","6201","1","123","NA","NA","NA","3","300","400"
"3","28","1","2","no","9","NA","7","2","80","NA","NA","NA","100","NA","l","8199","0","123","NA","NA","NA","1","500","400"
"3","45","4","2","no","9","NA","7","2","20","NA","NA","NA","90","NA","p","4190","0","123","NA","NA","NA","4","400","100"
"3","21","2","2","no","9","NA","7","2","40","NA","NA","NA","100","NA","l","2707","0","123","NA","NA","NA","2","500","200"
"3","66","1","2","no","9","NA","7","2","50","NA","NA","NA","80","NA","l","2926","0","123","NA","NA","NA","1","500","300"
"3","5","2","2","no","9","NA","7","2","10","NA","NA","NA","50","NA","p","12615","1","123","NA","NA","NA","2","500","100"
"3","12","2","2","no","9","NA","7","2","20","NA","NA","NA","50","NA","p","13988","1","123","NA","NA","NA","2","500","200"
"3","6","3","2","no","9","NA","7","2","20","NA","NA","NA","40","NA","l","9019","1","123","NA","NA","NA","3","200","100"
"3","56","4","2","no","9","NA","7","2","30","NA","NA","NA","80","NA","p","9193","0","123","NA","NA","NA","4","500","200"
"3","13","2","2","no","9","NA","7","2","30","NA","NA","NA","60","NA","p","15845","1","123","NA","NA","NA","2","200","100"
"3","2","4","2","no","9","NA","7","2","10","NA","NA","NA","30","NA","l","8019","1","123","NA","NA","NA","4","300","100"
"3","73","4","2","yes","9","NA","7","2","60","NA","NA","NA","70","NA","l","6776","1","123","NA","NA","NA","4","200","400"
"3","48","2","2","no","9","NA","7","2","20","NA","NA","NA","30","NA","p","12248","1","123","NA","NA","NA","2","500","300"
"3","7","2","2","no","9","NA","7","2","20","NA","NA","NA","60","NA","l","5275","0","123","NA","NA","NA","2","300","100"
"3","20","2","2","no","9","NA","7","2","40","NA","NA","NA","80","NA","p","16175","1","123","NA","NA","NA","2","400","200"
"3","11","4","2","no","9","NA","7","2","20","NA","NA","NA","100","NA","l","9991","1","123","NA","NA","NA","4","500","100"
"3","54","1","2","no","9","NA","7","2","30","NA","NA","NA","50","NA","p","14902","1","123","NA","NA","NA","1","300","200"
"3","53","4","2","no","9","NA","7","2","30","NA","NA","NA","40","NA","l","21391","1","123","NA","NA","NA","4","300","200"
"3","14","4","2","no","9","NA","7","2","30","NA","NA","NA","90","NA","l","3094","1","123","NA","NA","NA","4","300","100"
"3","63","4","2","no","9","NA","7","2","50","NA","NA","NA","70","NA","l","29345","1","123","NA","NA","NA","4","300","200"
"3","27","3","2","no","9","NA","7","2","60","NA","NA","NA","100","NA","p","7022","0","123","NA","NA","NA","3","500","300"
"3","51","1","2","no","9","NA","7","2","30","NA","NA","NA","80","NA","l","9058","0","123","NA","NA","NA","1","300","100"
"3","46","3","2","no","9","NA","7","2","20","NA","NA","NA","30","NA","p","8639","0","123","NA","NA","NA","3","400","300"
"3","1","3","2","no","9","NA","7","2","10","NA","NA","NA","20","NA","p","6540","0","123","NA","NA","NA","3","200","100"
"3","50","2","2","no","9","NA","7","2","30","NA","NA","NA","70","NA","p","24421","1","123","NA","NA","NA","2","200","100"
"3","59","2","2","no","9","NA","7","2","40","NA","NA","NA","90","NA","p","5369","1","123","NA","NA","NA","2","200","100"
"3","24","4","2","no","9","NA","7","2","50","NA","NA","NA","100","NA","p","9915","0","123","NA","NA","NA","4","400","200"
"3","15","1","2","no","9","NA","7","2","30","NA","NA","NA","60","NA","p","14444","1","123","NA","NA","NA","1","400","200"
"3","35","3","2","no","9","NA","7","2","10","NA","NA","NA","40","NA","l","4393","1","123","NA","NA","NA","3","500","100"
"3","61","2","2","no","9","NA","7","2","40","NA","NA","NA","70","NA","p","10239","1","123","NA","NA","NA","2","500","300"
"3","34","4","2","no","9","NA","7","2","10","NA","NA","NA","50","NA","l","6044","1","123","NA","NA","NA","4","400","100"
"3","37","3","2","no","9","NA","7","2","10","NA","NA","NA","20","NA","l","10823","1","123","NA","NA","NA","3","500","200"
"3","57","3","2","no","9","NA","7","2","30","NA","NA","NA","40","NA","l","4094","1","123","NA","NA","NA","3","500","400"
"3","43","1","2","no","9","NA","7","2","20","NA","NA","NA","70","NA","l","4919","0","123","NA","NA","NA","1","300","100"
"3","8","2","2","no","9","NA","7","2","20","NA","NA","NA","30","NA","p","27561","1","123","NA","NA","NA","2","300","200"
"3","9","1","2","no","9","NA","7","2","20","NA","NA","NA","80","NA","p","8921","1","123","NA","NA","NA","1","400","100"
"3","26","3","1","no","9","NA","7","2","60","NA","NA","NA","80","NA","p","3877","0","123","NA","NA","NA","1","400","300"
"3","61","4","1","no","9","NA","7","2","40","NA","NA","NA","70","NA","p","7023","0","123","NA","NA","NA","2","500","300"
"3","32","4","1","no","9","NA","7","2","10","NA","NA","NA","20","NA","p","5676","0","123","NA","NA","NA","2","300","200"
"3","7","4","1","no","9","NA","7","2","20","NA","NA","NA","60","NA","l","4647","1","123","NA","NA","NA","2","300","100"
"3","2","2","1","no","9","NA","7","2","10","NA","NA","NA","30","NA","l","2922","0","123","NA","NA","NA","4","300","100"
"3","69","1","1","no","9","NA","7","2","70","NA","NA","NA","90","NA","l","3957","0","123","NA","NA","NA","3","400","300"
"3","33","4","1","no","9","NA","7","2","10","NA","NA","NA","30","NA","p","4037","0","123","NA","NA","NA","2","400","100"
"3","58","1","1","no","9","NA","7","2","40","NA","NA","NA","70","NA","l","2594","0","123","NA","NA","NA","3","200","100"
"3","14","2","1","no","9","NA","7","2","30","NA","NA","NA","90","NA","l","1591","0","123","NA","NA","NA","4","300","100"
"3","67","2","1","no","9","NA","7","2","50","NA","NA","NA","60","NA","p","3023","1","123","NA","NA","NA","4","500","400"
"3","66","3","1","no","9","NA","7","2","50","NA","NA","NA","80","NA","p","2853","0","123","NA","NA","NA","1","500","300"
"3","51","3","1","no","9","NA","7","2","30","NA","NA","NA","80","NA","p","2382","0","123","NA","NA","NA","1","300","100"
"3","31","1","1","no","9","NA","7","2","10","NA","NA","NA","40","NA","p","4896","1","123","NA","NA","NA","3","300","100"
"3","8","4","1","no","9","NA","7","2","20","NA","NA","NA","30","NA","p","17218","0","123","NA","NA","NA","2","300","200"
"3","48","4","1","no","9","NA","7","2","20","NA","NA","NA","30","NA","p","14864","0","123","NA","NA","NA","2","500","300"
"3","72","1","1","yes","9","NA","7","2","70","NA","NA","NA","80","NA","l","4561","0","123","NA","NA","NA","3","300","400"
"3","6","1","1","no","9","NA","7","2","20","NA","NA","NA","40","NA","p","4248","1","123","NA","NA","NA","3","200","100"
"3","17","2","1","no","9","NA","7","2","30","NA","NA","NA","50","NA","l","2131","0","123","NA","NA","NA","4","500","300"
"3","34","2","1","no","9","NA","7","2","10","NA","NA","NA","50","NA","l","1166","0","123","NA","NA","NA","4","400","100"
"3","37","1","1","no","9","NA","7","2","10","NA","NA","NA","20","NA","l","5924","0","123","NA","NA","NA","3","500","200"
"3","65","3","1","no","9","NA","7","2","50","NA","NA","NA","70","NA","p","8446","0","123","NA","NA","NA","1","400","300"
"3","21","4","1","no","9","NA","7","2","40","NA","NA","NA","100","NA","p","2995","0","123","NA","NA","NA","2","500","200"
"3","22","4","1","no","9","NA","7","2","40","NA","NA","NA","50","NA","l","7632","1","123","NA","NA","NA","2","500","400"
"3","60","1","1","no","9","NA","7","2","40","NA","NA","NA","50","NA","l","8964","0","123","NA","NA","NA","3","400","300"
"3","46","1","1","no","9","NA","7","2","20","NA","NA","NA","30","NA","l","3771","0","123","NA","NA","NA","3","400","300"
"3","35","1","1","no","9","NA","7","2","10","NA","NA","NA","40","NA","l","7436","0","123","NA","NA","NA","3","500","100"
"3","28","3","1","no","9","NA","7","2","80","NA","NA","NA","100","NA","l","3249","1","123","NA","NA","NA","1","500","400"
"3","68","1","1","no","9","NA","7","2","70","NA","NA","NA","100","NA","l","5092","0","123","NA","NA","NA","3","300","200"
"3","42","4","1","no","9","NA","7","2","20","NA","NA","NA","50","NA","p","4134","0","123","NA","NA","NA","2","300","100"
"3","27","1","1","no","9","NA","7","2","60","NA","NA","NA","100","NA","l","3375","0","123","NA","NA","NA","3","500","300"
"3","74","1","1","yes","9","NA","7","2","50","NA","NA","NA","60","NA","l","5343","0","123","NA","NA","NA","3","300","400"
"3","50","4","1","no","9","NA","7","2","30","NA","NA","NA","70","NA","l","5135","1","123","NA","NA","NA","2","200","100"
"3","39","3","1","no","9","NA","7","2","10","NA","NA","NA","20","NA","p","6950","0","123","NA","NA","NA","1","500","300"
"3","47","3","1","no","9","NA","7","2","20","NA","NA","NA","90","NA","p","2575","0","123","NA","NA","NA","1","500","100"
"3","18","3","1","no","9","NA","7","2","40","NA","NA","NA","80","NA","p","2230","0","123","NA","NA","NA","1","200","100"
"3","59","4","1","no","9","NA","7","2","40","NA","NA","NA","90","NA","p","1650","0","123","NA","NA","NA","2","200","100"
"3","5","4","1","no","9","NA","7","2","10","NA","NA","NA","50","NA","p","4206","0","123","NA","NA","NA","2","500","100"
"3","1","1","1","no","9","NA","7","2","10","NA","NA","NA","20","NA","p","10634","1","123","NA","NA","NA","3","200","100"
"3","4","3","1","no","9","NA","7","2","10","NA","NA","NA","20","NA","p","4353","0","123","NA","NA","NA","1","400","200"
"3","49","2","1","no","9","NA","7","2","30","NA","NA","NA","50","NA","l","2226","0","123","NA","NA","NA","4","200","100"
"3","16","3","1","no","9","NA","7","2","30","NA","NA","NA","40","NA","p","14415","0","123","NA","NA","NA","1","400","300"
"3","9","3","1","no","9","NA","7","2","20","NA","NA","NA","80","NA","p","5252","0","123","NA","NA","NA","1","400","100"
"3","3","1","1","no","9","NA","7","2","10","NA","NA","NA","40","NA","l","2199","0","123","NA","NA","NA","3","400","100"
"3","44","3","1","no","9","NA","7","2","20","NA","NA","NA","70","NA","p","3542","0","123","NA","NA","NA","1","400","100"
"3","20","4","1","no","9","NA","7","2","40","NA","NA","NA","80","NA","p","14079","0","123","NA","NA","NA","2","400","200"
"3","41","3","1","no","9","NA","7","2","20","NA","NA","NA","50","NA","l","1191","1","123","NA","NA","NA","1","200","100"
"3","63","2","1","no","9","NA","7","2","50","NA","NA","NA","70","NA","l","3718","0","123","NA","NA","NA","4","300","200"
"3","54","3","1","no","9","NA","7","2","30","NA","NA","NA","50","NA","p","3856","0","123","NA","NA","NA","1","300","200"
"3","62","1","1","no","9","NA","7","2","50","NA","NA","NA","90","NA","p","3756","1","123","NA","NA","NA","3","200","100"
"3","55","3","1","no","9","NA","7","2","30","NA","NA","NA","70","NA","p","2341","0","123","NA","NA","NA","1","500","200"
"3","64","2","1","no","9","NA","7","2","50","NA","NA","NA","80","NA","l","8173","0","123","NA","NA","NA","4","300","200"
"3","40","4","1","no","9","NA","7","2","20","NA","NA","NA","30","NA","p","3062","0","123","NA","NA","NA","2","200","100"
