"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"1","73","2","2","yes","27","NA","5","2","60","NA","NA","NA","70","NA","p","7564","1","120","NA","NA","NA","4","200","400"
"1","64","2","2","no","27","NA","5","2","50","NA","NA","NA","80","NA","p","3476","1","120","NA","NA","NA","4","300","200"
"1","25","3","2","no","27","NA","5","2","60","NA","NA","NA","90","NA","l","3384","1","120","NA","NA","NA","1","300","200"
"1","66","3","2","no","27","NA","5","2","50","NA","NA","NA","80","NA","l","3096","1","120","NA","NA","NA","1","500","300"
"1","6","1","2","no","27","NA","5","2","20","NA","NA","NA","40","NA","p","10385","1","120","NA","NA","NA","3","200","100"
"1","3","1","2","no","27","NA","5","2","10","NA","NA","NA","40","NA","p","6857","1","120","NA","NA","NA","3","400","100"
"1","24","2","2","no","27","NA","5","2","50","NA","NA","NA","100","NA","p","5327","1","120","NA","NA","NA","4","400","200"
"1","37","1","2","no","27","NA","5","2","10","NA","NA","NA","20","NA","p","3391","1","120","NA","NA","NA","3","500","200"
"1","4","3","2","no","27","NA","5","2","10","NA","NA","NA","20","NA","l","3575","1","120","NA","NA","NA","1","400","200"
"1","72","1","2","yes","27","NA","5","2","70","NA","NA","NA","80","NA","p","3270","1","120","NA","NA","NA","3","300","400"
"1","43","3","2","no","27","NA","5","2","20","NA","NA","NA","70","NA","l","4459","1","120","NA","NA","NA","1","300","100"
"1","42","4","2","no","27","NA","5","2","20","NA","NA","NA","50","NA","l","5431","1","120","NA","NA","NA","2","300","100"
"1","16","3","2","no","27","NA","5","2","30","NA","NA","NA","40","NA","l","3933","1","120","NA","NA","NA","1","400","300"
"1","28","3","2","no","27","NA","5","2","80","NA","NA","NA","100","NA","l","3575","1","120","NA","NA","NA","1","500","400"
"1","47","3","2","no","27","NA","5","2","20","NA","NA","NA","90","NA","l","2751","1","120","NA","NA","NA","1","500","100"
"1","10","4","2","no","27","NA","5","2","20","NA","NA","NA","40","NA","p","6264","0","120","NA","NA","NA","2","400","200"
"1","20","4","2","no","27","NA","5","2","40","NA","NA","NA","80","NA","l","2628","1","120","NA","NA","NA","2","400","200"
"1","74","1","2","yes","27","NA","5","2","50","NA","NA","NA","60","NA","p","2713","1","120","NA","NA","NA","3","300","400"
"1","53","2","2","no","27","NA","5","2","30","NA","NA","NA","40","NA","l","5819","0","120","NA","NA","NA","4","300","200"
"1","31","1","2","no","27","NA","5","2","10","NA","NA","NA","40","NA","l","2256","0","120","NA","NA","NA","3","300","100"
"1","34","2","2","no","27","NA","5","2","10","NA","NA","NA","50","NA","p","7853","1","120","NA","NA","NA","4","400","100"
"1","60","1","2","no","27","NA","5","2","40","NA","NA","NA","50","NA","p","4065","1","120","NA","NA","NA","3","400","300"
"1","30","2","2","no","27","NA","5","2","10","NA","NA","NA","20","NA","l","8500","0","120","NA","NA","NA","4","300","100"
"1","36","1","2","no","27","NA","5","2","10","NA","NA","NA","60","NA","p","3631","1","120","NA","NA","NA","3","500","100"
"1","62","1","2","no","27","NA","5","2","50","NA","NA","NA","90","NA","p","3427","1","120","NA","NA","NA","3","200","100"
"1","35","1","2","no","27","NA","5","2","10","NA","NA","NA","40","NA","p","5449","1","120","NA","NA","NA","3","500","100"
"1","65","3","2","no","27","NA","5","2","50","NA","NA","NA","70","NA","l","6150","1","120","NA","NA","NA","1","400","300"
"1","12","4","2","no","27","NA","5","2","20","NA","NA","NA","50","NA","l","8086","1","120","NA","NA","NA","2","500","200"
"1","27","1","2","no","27","NA","5","2","60","NA","NA","NA","100","NA","p","5794","1","120","NA","NA","NA","3","500","300"
"1","52","4","2","no","27","NA","5","2","30","NA","NA","NA","100","NA","l","3625","1","120","NA","NA","NA","2","300","100"
"1","38","1","2","no","27","NA","5","2","10","NA","NA","NA","30","NA","p","4630","1","120","NA","NA","NA","3","500","200"
"1","70","1","2","no","27","NA","5","2","70","NA","NA","NA","90","NA","p","3523","1","120","NA","NA","NA","3","500","400"
"1","46","1","2","no","27","NA","5","2","20","NA","NA","NA","30","NA","p","8805","1","120","NA","NA","NA","3","400","300"
"1","33","4","2","no","27","NA","5","2","10","NA","NA","NA","30","NA","l","4501","1","120","NA","NA","NA","2","400","100"
"1","23","2","2","no","27","NA","5","2","50","NA","NA","NA","100","NA","p","6718","1","120","NA","NA","NA","4","200","100"
"1","51","3","2","no","27","NA","5","2","30","NA","NA","NA","80","NA","l","2313","1","120","NA","NA","NA","1","300","100"
"1","58","1","2","no","27","NA","5","2","40","NA","NA","NA","70","NA","p","7778","1","120","NA","NA","NA","3","200","100"
"1","49","2","2","no","27","NA","5","2","30","NA","NA","NA","50","NA","p","3489","1","120","NA","NA","NA","4","200","100"
"1","67","2","2","no","27","NA","5","2","50","NA","NA","NA","60","NA","p","5763","1","120","NA","NA","NA","4","500","400"
