"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"1","46","3","1","no","53","NA","1","1","20","NA","NA","NA","30","NA","p","8177","0","106","NA","NA","NA","3","400","300"
"1","13","2","1","no","53","NA","1","1","30","NA","NA","NA","60","NA","l","7830","0","106","NA","NA","NA","2","200","100"
"1","39","1","1","no","53","NA","1","1","10","NA","NA","NA","20","NA","l","6909","0","106","NA","NA","NA","1","500","300"
"1","42","2","1","no","53","NA","1","1","20","NA","NA","NA","50","NA","l","4422","0","106","NA","NA","NA","2","300","100"
"1","70","3","1","no","53","NA","1","1","70","NA","NA","NA","90","NA","p","3061","0","106","NA","NA","NA","3","500","400"
"1","63","4","1","no","53","NA","1","1","50","NA","NA","NA","70","NA","p","4017","0","106","NA","NA","NA","4","300","200"
"1","75","2","1","yes","53","NA","1","1","40","NA","NA","NA","50","NA","l","3864","0","106","NA","NA","NA","2","200","400"
"1","35","3","1","no","53","NA","1","1","10","NA","NA","NA","40","NA","p","3659","0","106","NA","NA","NA","3","500","100"
"1","27","3","1","no","53","NA","1","1","60","NA","NA","NA","100","NA","p","3462","0","106","NA","NA","NA","3","500","300"
"1","54","1","1","no","53","NA","1","1","30","NA","NA","NA","50","NA","l","3809","0","106","NA","NA","NA","1","300","200"
"1","41","1","1","no","53","NA","1","1","20","NA","NA","NA","50","NA","l","4072","0","106","NA","NA","NA","1","200","100"
"1","60","3","1","no","53","NA","1","1","40","NA","NA","NA","50","NA","p","9147","0","106","NA","NA","NA","3","400","300"
"1","55","1","1","no","53","NA","1","1","30","NA","NA","NA","70","NA","l","2796","0","106","NA","NA","NA","1","500","200"
"1","48","2","1","no","53","NA","1","1","20","NA","NA","NA","30","NA","l","8945","0","106","NA","NA","NA","2","500","300"
"1","72","3","1","yes","53","NA","1","1","70","NA","NA","NA","80","NA","p","2435","0","106","NA","NA","NA","3","300","400"
"1","33","2","1","no","53","NA","1","1","10","NA","NA","NA","30","NA","p","4974","1","106","NA","NA","NA","2","400","100"
"1","10","2","1","no","53","NA","1","1","20","NA","NA","NA","40","NA","p","7855","1","106","NA","NA","NA","2","400","200"
"1","62","3","1","no","53","NA","1","1","50","NA","NA","NA","90","NA","p","2363","0","106","NA","NA","NA","3","200","100"
"1","74","3","1","yes","53","NA","1","1","50","NA","NA","NA","60","NA","p","3946","0","106","NA","NA","NA","3","300","400"
"1","31","3","1","no","53","NA","1","1","10","NA","NA","NA","40","NA","p","7266","0","106","NA","NA","NA","3","300","100"
"1","30","4","1","no","53","NA","1","1","10","NA","NA","NA","20","NA","l","13367","1","106","NA","NA","NA","4","300","100"
"1","9","1","1","no","53","NA","1","1","20","NA","NA","NA","80","NA","l","2470","0","106","NA","NA","NA","1","400","100"
"1","7","2","1","no","53","NA","1","1","20","NA","NA","NA","60","NA","l","5778","0","106","NA","NA","NA","2","300","100"
"1","44","1","1","no","53","NA","1","1","20","NA","NA","NA","70","NA","l","4248","0","106","NA","NA","NA","1","400","100"
"1","4","1","1","no","53","NA","1","1","10","NA","NA","NA","20","NA","p","5949","1","106","NA","NA","NA","1","400","200"
"1","21","2","1","no","53","NA","1","1","40","NA","NA","NA","100","NA","l","5142","0","106","NA","NA","NA","2","500","200"
"1","23","4","1","no","53","NA","1","1","50","NA","NA","NA","100","NA","p","3079","0","106","NA","NA","NA","4","200","100"
"1","40","2","1","no","53","NA","1","1","20","NA","NA","NA","30","NA","l","5170","0","106","NA","NA","NA","2","200","100"
"1","20","2","1","no","53","NA","1","1","40","NA","NA","NA","80","NA","l","1945","0","106","NA","NA","NA","2","400","200"
"1","36","3","1","no","53","NA","1","1","10","NA","NA","NA","60","NA","p","4411","0","106","NA","NA","NA","3","500","100"
"1","49","4","1","no","53","NA","1","1","30","NA","NA","NA","50","NA","p","3913","0","106","NA","NA","NA","4","200","100"
"1","11","4","1","no","53","NA","1","1","20","NA","NA","NA","100","NA","p","2083","0","106","NA","NA","NA","4","500","100"
"1","57","3","1","no","53","NA","1","1","30","NA","NA","NA","40","NA","p","4110","0","106","NA","NA","NA","3","500","400"
"1","19","4","1","no","53","NA","1","1","40","NA","NA","NA","60","NA","p","1759","0","106","NA","NA","NA","4","300","200"
