"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"1","37","3","1","no","22","NA","1","1","10","NA","NA","NA","20","NA","l","7975","1","145","NA","NA","NA","3","500","200"
"1","33","2","1","no","22","NA","1","1","10","NA","NA","NA","30","NA","p","14094","1","145","NA","NA","NA","2","400","100"
"1","22","2","1","no","22","NA","1","1","40","NA","NA","NA","50","NA","l","5065","0","145","NA","NA","NA","2","500","400"
"1","32","2","1","no","22","NA","1","1","10","NA","NA","NA","20","NA","l","9316","0","145","NA","NA","NA","2","300","200"
"1","52","2","1","no","22","NA","1","1","30","NA","NA","NA","100","NA","l","6429","0","145","NA","NA","NA","2","300","100"
"1","42","2","1","no","22","NA","1","1","20","NA","NA","NA","50","NA","l","12507","0","145","NA","NA","NA","2","300","100"
"1","45","4","1","no","22","NA","1","1","20","NA","NA","NA","90","NA","p","4077","0","145","NA","NA","NA","4","400","100"
"1","5","2","1","no","22","NA","1","1","10","NA","NA","NA","50","NA","l","3503","0","145","NA","NA","NA","2","500","100"
"1","23","4","1","no","22","NA","1","1","50","NA","NA","NA","100","NA","p","6194","0","145","NA","NA","NA","4","200","100"
"1","67","4","1","no","22","NA","1","1","50","NA","NA","NA","60","NA","p","3216","0","145","NA","NA","NA","4","500","400"
"1","35","3","1","no","22","NA","1","1","10","NA","NA","NA","40","NA","l","13029","1","145","NA","NA","NA","3","500","100"
"1","66","1","1","no","22","NA","1","1","50","NA","NA","NA","80","NA","l","5656","0","145","NA","NA","NA","1","500","300"
"1","34","4","1","no","22","NA","1","1","10","NA","NA","NA","50","NA","p","5685","0","145","NA","NA","NA","4","400","100"
"1","16","1","1","no","22","NA","1","1","30","NA","NA","NA","40","NA","l","10231","0","145","NA","NA","NA","1","400","300"
"1","17","4","1","no","22","NA","1","1","30","NA","NA","NA","50","NA","p","7100","0","145","NA","NA","NA","4","500","300"
"1","49","4","1","no","22","NA","1","1","30","NA","NA","NA","50","NA","l","21375","1","145","NA","NA","NA","4","200","100"
"1","15","1","1","no","22","NA","1","1","30","NA","NA","NA","60","NA","l","10877","0","145","NA","NA","NA","1","400","200"
"1","56","4","1","no","22","NA","1","1","30","NA","NA","NA","80","NA","p","6201","0","145","NA","NA","NA","4","500","200"
"1","3","3","1","no","22","NA","1","1","10","NA","NA","NA","40","NA","p","5149","0","145","NA","NA","NA","3","400","100"
"1","75","2","1","yes","22","NA","1","1","40","NA","NA","NA","50","NA","l","13526","0","145","NA","NA","NA","2","200","400"
"1","57","3","1","no","22","NA","1","1","30","NA","NA","NA","40","NA","p","5416","0","145","NA","NA","NA","3","500","400"
"1","38","3","1","no","22","NA","1","1","10","NA","NA","NA","30","NA","p","15989","0","145","NA","NA","NA","3","500","200"
"1","19","4","1","no","22","NA","1","1","40","NA","NA","NA","60","NA","p","4731","0","145","NA","NA","NA","4","300","200"
"1","72","3","1","yes","22","NA","1","1","70","NA","NA","NA","80","NA","p","9995","0","145","NA","NA","NA","3","300","400"
