"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"2","26","2","1","no","22","NA","2","1","60","NA","NA","NA","80","NA","p","4435","1","84","NA","NA","NA","1","400","300"
"2","46","4","1","no","22","NA","2","1","20","NA","NA","NA","30","NA","p","6352","0","84","NA","NA","NA","3","400","300"
"2","18","2","1","no","22","NA","2","1","40","NA","NA","NA","80","NA","l","4441","0","84","NA","NA","NA","1","200","100"
"2","65","2","1","no","22","NA","2","1","50","NA","NA","NA","70","NA","l","7431","0","84","NA","NA","NA","1","400","300"
"2","48","3","1","no","22","NA","2","1","20","NA","NA","NA","30","NA","p","7979","0","84","NA","NA","NA","2","500","300"
"2","17","1","1","no","22","NA","2","1","30","NA","NA","NA","50","NA","l","6418","0","84","NA","NA","NA","4","500","300"
"2","32","3","1","no","22","NA","2","1","10","NA","NA","NA","20","NA","p","3927","0","84","NA","NA","NA","2","300","200"
"2","55","2","1","no","22","NA","2","1","30","NA","NA","NA","70","NA","p","7841","1","84","NA","NA","NA","1","500","200"
"2","75","3","1","yes","22","NA","2","1","40","NA","NA","NA","50","NA","p","6638","0","84","NA","NA","NA","2","200","400"
"2","1","4","1","no","22","NA","2","1","10","NA","NA","NA","20","NA","p","6804","0","84","NA","NA","NA","3","200","100"
"2","6","4","1","no","22","NA","2","1","20","NA","NA","NA","40","NA","l","11291","1","84","NA","NA","NA","3","200","100"
"2","50","3","1","no","22","NA","2","1","30","NA","NA","NA","70","NA","p","3854","0","84","NA","NA","NA","2","200","100"
"2","4","2","1","no","22","NA","2","1","10","NA","NA","NA","20","NA","l","9394","0","84","NA","NA","NA","1","400","200"
"2","53","1","1","no","22","NA","2","1","30","NA","NA","NA","40","NA","p","13842","1","84","NA","NA","NA","4","300","200"
"2","27","4","1","no","22","NA","2","1","60","NA","NA","NA","100","NA","l","9192","1","84","NA","NA","NA","3","500","300"
"2","9","2","1","no","22","NA","2","1","20","NA","NA","NA","80","NA","l","11638","0","84","NA","NA","NA","1","400","100"
"2","51","2","1","no","22","NA","2","1","30","NA","NA","NA","80","NA","p","5780","1","84","NA","NA","NA","1","300","100"
"2","60","4","1","no","22","NA","2","1","40","NA","NA","NA","50","NA","p","13932","0","84","NA","NA","NA","3","400","300"
"2","67","1","1","no","22","NA","2","1","50","NA","NA","NA","60","NA","l","6387","0","84","NA","NA","NA","4","500","400"
"2","11","1","1","no","22","NA","2","1","20","NA","NA","NA","100","NA","l","3979","0","84","NA","NA","NA","4","500","100"
"2","54","2","1","no","22","NA","2","1","30","NA","NA","NA","50","NA","l","7792","0","84","NA","NA","NA","1","300","200"
"2","13","3","1","no","22","NA","2","1","30","NA","NA","NA","60","NA","l","4665","1","84","NA","NA","NA","2","200","100"
"2","23","1","1","no","22","NA","2","1","50","NA","NA","NA","100","NA","p","6484","1","84","NA","NA","NA","4","200","100"
"2","47","2","1","no","22","NA","2","1","20","NA","NA","NA","90","NA","p","5409","1","84","NA","NA","NA","1","500","100"
"2","21","3","1","no","22","NA","2","1","40","NA","NA","NA","100","NA","p","6375","0","84","NA","NA","NA","2","500","200"
"2","49","1","1","no","22","NA","2","1","30","NA","NA","NA","50","NA","l","11582","0","84","NA","NA","NA","4","200","100"
"2","30","1","1","no","22","NA","2","1","10","NA","NA","NA","20","NA","l","6886","0","84","NA","NA","NA","4","300","100"
"2","69","4","1","no","22","NA","2","1","70","NA","NA","NA","90","NA","l","2440","1","84","NA","NA","NA","3","400","300"
"2","5","3","1","no","22","NA","2","1","10","NA","NA","NA","50","NA","p","5622","0","84","NA","NA","NA","2","500","100"
"2","73","1","1","yes","22","NA","2","1","60","NA","NA","NA","70","NA","l","4851","0","84","NA","NA","NA","4","200","400"
"2","36","4","1","no","22","NA","2","1","10","NA","NA","NA","60","NA","l","5153","1","84","NA","NA","NA","3","500","100"
"2","24","1","1","no","22","NA","2","1","50","NA","NA","NA","100","NA","l","3896","0","84","NA","NA","NA","4","400","200"
"2","37","4","1","no","22","NA","2","1","10","NA","NA","NA","20","NA","l","2908","1","84","NA","NA","NA","3","500","200"
"2","8","3","1","no","22","NA","2","1","20","NA","NA","NA","30","NA","p","11854","0","84","NA","NA","NA","2","300","200"
"2","64","1","1","no","22","NA","2","1","50","NA","NA","NA","80","NA","l","2408","0","84","NA","NA","NA","4","300","200"
