"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"2","45","1","1","no","67","NA","2","1","20","NA","NA","NA","90","NA","l","21145","0","94","NA","NA","NA","4","400","100"
"2","72","4","1","yes","67","NA","2","1","70","NA","NA","NA","80","NA","p","23473","0","94","NA","NA","NA","3","300","400"
"2","64","1","1","no","67","NA","2","1","50","NA","NA","NA","80","NA","l","6621","0","94","NA","NA","NA","4","300","200"
"2","59","3","1","no","67","NA","2","1","40","NA","NA","NA","90","NA","p","2354","0","94","NA","NA","NA","2","200","100"
"2","24","1","1","no","67","NA","2","1","50","NA","NA","NA","100","NA","p","11394","1","94","NA","NA","NA","4","400","200"
"2","52","3","1","no","67","NA","2","1","30","NA","NA","NA","100","NA","p","6312","0","94","NA","NA","NA","2","300","100"
"2","35","4","1","no","67","NA","2","1","10","NA","NA","NA","40","NA","p","15417","0","94","NA","NA","NA","3","500","100"
"2","18","2","1","no","67","NA","2","1","40","NA","NA","NA","80","NA","l","6470","0","94","NA","NA","NA","1","200","100"
"2","38","4","1","no","67","NA","2","1","10","NA","NA","NA","30","NA","l","22280","1","94","NA","NA","NA","3","500","200"
"2","23","1","1","no","67","NA","2","1","50","NA","NA","NA","100","NA","p","4146","1","94","NA","NA","NA","4","200","100"
"2","70","4","1","no","67","NA","2","1","70","NA","NA","NA","90","NA","p","4099","0","94","NA","NA","NA","3","500","400"
"2","12","3","1","no","67","NA","2","1","20","NA","NA","NA","50","NA","p","6454","0","94","NA","NA","NA","2","500","200"
"2","40","3","1","no","67","NA","2","1","20","NA","NA","NA","30","NA","p","16495","0","94","NA","NA","NA","2","200","100"
"2","2","1","1","no","67","NA","2","1","10","NA","NA","NA","30","NA","l","4914","0","94","NA","NA","NA","4","300","100"
"2","57","4","1","no","67","NA","2","1","30","NA","NA","NA","40","NA","p","17763","0","94","NA","NA","NA","3","500","400"
"2","56","1","1","no","67","NA","2","1","30","NA","NA","NA","80","NA","l","3650","0","94","NA","NA","NA","4","500","200"
"2","36","4","1","no","67","NA","2","1","10","NA","NA","NA","60","NA","p","23325","0","94","NA","NA","NA","3","500","100"
"2","41","2","1","no","67","NA","2","1","20","NA","NA","NA","50","NA","l","5357","0","94","NA","NA","NA","1","200","100"
"2","32","3","1","no","67","NA","2","1","10","NA","NA","NA","20","NA","p","5085","0","94","NA","NA","NA","2","300","200"
"2","73","1","1","yes","67","NA","2","1","60","NA","NA","NA","70","NA","l","8863","0","94","NA","NA","NA","4","200","400"
"2","9","2","1","no","67","NA","2","1","20","NA","NA","NA","80","NA","l","17770","0","94","NA","NA","NA","1","400","100"
"2","1","4","1","no","67","NA","2","1","10","NA","NA","NA","20","NA","l","6194","1","94","NA","NA","NA","3","200","100"
"2","34","1","1","no","67","NA","2","1","10","NA","NA","NA","50","NA","l","4870","0","94","NA","NA","NA","4","400","100"
"2","22","3","1","no","67","NA","2","1","40","NA","NA","NA","50","NA","p","5491","0","94","NA","NA","NA","2","500","400"
"2","3","4","1","no","67","NA","2","1","10","NA","NA","NA","40","NA","p","4781","0","94","NA","NA","NA","3","400","100"
"2","47","2","1","no","67","NA","2","1","20","NA","NA","NA","90","NA","l","4083","0","94","NA","NA","NA","1","500","100"
"2","63","1","1","no","67","NA","2","1","50","NA","NA","NA","70","NA","p","7509","1","94","NA","NA","NA","4","300","200"
"2","6","4","1","no","67","NA","2","1","20","NA","NA","NA","40","NA","p","3150","0","94","NA","NA","NA","3","200","100"
"2","14","1","1","no","67","NA","2","1","30","NA","NA","NA","90","NA","l","3055","0","94","NA","NA","NA","4","300","100"
"2","33","3","1","no","67","NA","2","1","10","NA","NA","NA","30","NA","l","5593","1","94","NA","NA","NA","2","400","100"
"2","37","4","1","no","67","NA","2","1","10","NA","NA","NA","20","NA","l","7967","1","94","NA","NA","NA","3","500","200"
"2","31","4","1","no","67","NA","2","1","10","NA","NA","NA","40","NA","p","6903","0","94","NA","NA","NA","3","300","100"
