"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"3","5","2","2","no","8","NA","7","2","10","NA","NA","NA","50","NA","p","5205","1","142","NA","NA","NA","2","500","100"
"3","28","1","2","no","8","NA","7","2","80","NA","NA","NA","100","NA","p","6161","1","142","NA","NA","NA","1","500","400"
"3","45","4","2","no","8","NA","7","2","20","NA","NA","NA","90","NA","l","4310","1","142","NA","NA","NA","4","400","100"
"3","25","1","2","no","8","NA","7","2","60","NA","NA","NA","90","NA","p","6637","1","142","NA","NA","NA","1","300","200"
"3","70","3","2","no","8","NA","7","2","70","NA","NA","NA","90","NA","l","11175","1","142","NA","NA","NA","3","500","400"
"3","18","1","2","no","8","NA","7","2","40","NA","NA","NA","80","NA","p","9858","1","142","NA","NA","NA","1","200","100"
"3","47","1","2","no","8","NA","7","2","20","NA","NA","NA","90","NA","p","4164","1","142","NA","NA","NA","1","500","100"
"3","52","2","2","no","8","NA","7","2","30","NA","NA","NA","100","NA","p","8880","1","142","NA","NA","NA","2","300","100"
"3","14","4","2","no","8","NA","7","2","30","NA","NA","NA","90","NA","p","2449","0","142","NA","NA","NA","4","300","100"
"3","39","1","2","no","8","NA","7","2","10","NA","NA","NA","20","NA","l","2962","0","142","NA","NA","NA","1","500","300"
"3","7","2","2","no","8","NA","7","2","20","NA","NA","NA","60","NA","p","8374","1","142","NA","NA","NA","2","300","100"
"3","59","2","2","no","8","NA","7","2","40","NA","NA","NA","90","NA","p","1674","1","142","NA","NA","NA","2","200","100"
"3","48","2","2","no","8","NA","7","2","20","NA","NA","NA","30","NA","p","2891","1","142","NA","NA","NA","2","500","300"
"3","67","4","2","no","8","NA","7","2","50","NA","NA","NA","60","NA","l","10092","1","142","NA","NA","NA","4","500","400"
"3","53","4","2","no","8","NA","7","2","30","NA","NA","NA","40","NA","p","11700","0","142","NA","NA","NA","4","300","200"
"3","26","1","2","no","8","NA","7","2","60","NA","NA","NA","80","NA","p","3962","1","142","NA","NA","NA","1","400","300"
"3","46","3","2","no","8","NA","7","2","20","NA","NA","NA","30","NA","p","4160","0","142","NA","NA","NA","3","400","300"
"3","12","2","2","no","8","NA","7","2","20","NA","NA","NA","50","NA","l","3436","0","142","NA","NA","NA","2","500","200"
"3","74","3","2","yes","8","NA","7","2","50","NA","NA","NA","60","NA","l","5503","1","142","NA","NA","NA","3","300","400"
"3","33","2","2","no","8","NA","7","2","10","NA","NA","NA","30","NA","p","4390","1","142","NA","NA","NA","2","400","100"
"3","27","3","2","no","8","NA","7","2","60","NA","NA","NA","100","NA","l","5497","1","142","NA","NA","NA","3","500","300"
"3","9","1","2","no","8","NA","7","2","20","NA","NA","NA","80","NA","l","12073","0","142","NA","NA","NA","1","400","100"
"3","38","3","2","no","8","NA","7","2","10","NA","NA","NA","30","NA","l","3048","1","142","NA","NA","NA","3","500","200"
"3","54","1","2","no","8","NA","7","2","30","NA","NA","NA","50","NA","p","5835","1","142","NA","NA","NA","1","300","200"
"3","24","4","2","no","8","NA","7","2","50","NA","NA","NA","100","NA","l","3519","1","142","NA","NA","NA","4","400","200"
"3","68","3","2","no","8","NA","7","2","70","NA","NA","NA","100","NA","l","1812","1","142","NA","NA","NA","3","300","200"
"3","64","4","2","no","8","NA","7","2","50","NA","NA","NA","80","NA","l","2712","1","142","NA","NA","NA","4","300","200"
"3","62","3","2","no","8","NA","7","2","50","NA","NA","NA","90","NA","l","1844","1","142","NA","NA","NA","3","200","100"
"3","55","1","2","no","8","NA","7","2","30","NA","NA","NA","70","NA","p","3454","1","142","NA","NA","NA","1","500","200"
"3","57","3","2","no","8","NA","7","2","30","NA","NA","NA","40","NA","l","2719","1","142","NA","NA","NA","3","500","400"
"3","3","3","2","no","8","NA","7","2","10","NA","NA","NA","40","NA","l","1134","1","142","NA","NA","NA","3","400","100"
"3","30","4","2","no","8","NA","7","2","10","NA","NA","NA","20","NA","l","1789","1","142","NA","NA","NA","4","300","100"
"3","42","2","2","no","8","NA","7","2","20","NA","NA","NA","50","NA","p","2848","1","142","NA","NA","NA","2","300","100"
"3","60","3","2","no","8","NA","7","2","40","NA","NA","NA","50","NA","p","1985","0","142","NA","NA","NA","3","400","300"
"3","37","3","2","no","8","NA","7","2","10","NA","NA","NA","20","NA","l","1989","1","142","NA","NA","NA","3","500","200"
"3","40","2","2","no","8","NA","7","2","20","NA","NA","NA","30","NA","p","6240","1","142","NA","NA","NA","2","200","100"
"3","41","1","2","no","8","NA","7","2","20","NA","NA","NA","50","NA","p","2490","1","142","NA","NA","NA","1","200","100"
"3","29","4","2","no","8","NA","7","2","10","NA","NA","NA","30","NA","l","2009","1","142","NA","NA","NA","4","200","100"
"3","69","3","2","no","8","NA","7","2","70","NA","NA","NA","90","NA","l","5364","1","142","NA","NA","NA","3","400","300"
"3","66","1","2","no","8","NA","7","2","50","NA","NA","NA","80","NA","p","2481","1","142","NA","NA","NA","1","500","300"
"3","1","3","2","no","8","NA","7","2","10","NA","NA","NA","20","NA","l","3952","1","142","NA","NA","NA","3","200","100"
"3","75","2","2","yes","8","NA","7","2","40","NA","NA","NA","50","NA","p","6884","1","142","NA","NA","NA","2","200","400"
"3","44","1","2","no","8","NA","7","2","20","NA","NA","NA","70","NA","p","2269","1","142","NA","NA","NA","1","400","100"
"3","58","3","2","no","8","NA","7","2","40","NA","NA","NA","70","NA","l","1565","1","142","NA","NA","NA","3","200","100"
"3","4","1","2","no","8","NA","7","2","10","NA","NA","NA","20","NA","p","2482","1","142","NA","NA","NA","1","400","200"
"3","61","2","2","no","8","NA","7","2","40","NA","NA","NA","70","NA","p","2634","1","142","NA","NA","NA","2","500","300"
"3","21","2","2","no","8","NA","7","2","40","NA","NA","NA","100","NA","p","810","1","142","NA","NA","NA","2","500","200"
"3","71","4","2","yes","8","NA","7","2","80","NA","NA","NA","90","NA","l","1511","1","142","NA","NA","NA","4","200","400"
"3","17","4","2","no","8","NA","7","2","30","NA","NA","NA","50","NA","p","3022","0","142","NA","NA","NA","4","500","300"
"3","35","3","2","no","8","NA","7","2","10","NA","NA","NA","40","NA","l","2722","1","142","NA","NA","NA","3","500","100"
"3","36","3","2","no","8","NA","7","2","10","NA","NA","NA","60","NA","l","1230","1","142","NA","NA","NA","3","500","100"
"3","20","2","2","no","8","NA","7","2","40","NA","NA","NA","80","NA","p","3504","1","142","NA","NA","NA","2","400","200"
"3","50","2","2","no","8","NA","7","2","30","NA","NA","NA","70","NA","p","2599","1","142","NA","NA","NA","2","200","100"
"3","8","2","2","no","8","NA","7","2","20","NA","NA","NA","30","NA","p","3708","1","142","NA","NA","NA","2","300","200"
"3","6","3","2","no","8","NA","7","2","20","NA","NA","NA","40","NA","l","5323","1","142","NA","NA","NA","3","200","100"
"3","23","4","2","no","8","NA","7","2","50","NA","NA","NA","100","NA","l","4930","1","142","NA","NA","NA","4","200","100"
"3","73","4","2","yes","8","NA","7","2","60","NA","NA","NA","70","NA","l","1455","1","142","NA","NA","NA","4","200","400"
"3","2","4","2","no","8","NA","7","2","10","NA","NA","NA","30","NA","l","720","1","142","NA","NA","NA","4","300","100"
"3","72","3","2","yes","8","NA","7","2","70","NA","NA","NA","80","NA","p","5895","0","142","NA","NA","NA","3","300","400"
"3","15","1","2","no","8","NA","7","2","30","NA","NA","NA","60","NA","p","3381","1","142","NA","NA","NA","1","400","200"
"3","10","2","2","no","8","NA","7","2","20","NA","NA","NA","40","NA","l","3760","0","142","NA","NA","NA","2","400","200"
"3","43","1","2","no","8","NA","7","2","20","NA","NA","NA","70","NA","p","4243","1","142","NA","NA","NA","1","300","100"
"3","16","1","2","no","8","NA","7","2","30","NA","NA","NA","40","NA","l","8255","0","142","NA","NA","NA","1","400","300"
"3","56","4","2","no","8","NA","7","2","30","NA","NA","NA","80","NA","l","6144","1","142","NA","NA","NA","4","500","200"
"3","63","4","2","no","8","NA","7","2","50","NA","NA","NA","70","NA","l","12903","1","142","NA","NA","NA","4","300","200"
"3","22","2","2","no","8","NA","7","2","40","NA","NA","NA","50","NA","l","16405","0","142","NA","NA","NA","2","500","400"
"3","13","2","2","no","8","NA","7","2","30","NA","NA","NA","60","NA","p","6959","1","142","NA","NA","NA","2","200","100"
"3","51","1","2","no","8","NA","7","2","30","NA","NA","NA","80","NA","p","7612","1","142","NA","NA","NA","1","300","100"
"3","32","2","2","no","8","NA","7","2","10","NA","NA","NA","20","NA","p","3447","1","142","NA","NA","NA","2","300","200"
"3","49","4","2","no","8","NA","7","2","30","NA","NA","NA","50","NA","l","2538","1","142","NA","NA","NA","4","200","100"
"3","19","4","2","no","8","NA","7","2","40","NA","NA","NA","60","NA","l","5599","1","142","NA","NA","NA","4","300","200"
"3","65","1","2","no","8","NA","7","2","50","NA","NA","NA","70","NA","l","12722","0","142","NA","NA","NA","1","400","300"
"3","11","4","2","no","8","NA","7","2","20","NA","NA","NA","100","NA","l","3753","1","142","NA","NA","NA","4","500","100"
"3","34","4","2","no","8","NA","7","2","10","NA","NA","NA","50","NA","l","4585","1","142","NA","NA","NA","4","400","100"
"3","31","3","2","no","8","NA","7","2","10","NA","NA","NA","40","NA","l","1508","1","142","NA","NA","NA","3","300","100"
"3","8","4","1","no","8","NA","7","2","20","NA","NA","NA","30","NA","p","3773","0","142","NA","NA","NA","2","300","200"
"3","50","4","1","no","8","NA","7","2","30","NA","NA","NA","70","NA","p","3986","0","142","NA","NA","NA","2","200","100"
"3","17","2","1","no","8","NA","7","2","30","NA","NA","NA","50","NA","l","3687","0","142","NA","NA","NA","4","500","300"
"3","25","3","1","no","8","NA","7","2","60","NA","NA","NA","90","NA","p","3014","0","142","NA","NA","NA","1","300","200"
"3","4","3","1","no","8","NA","7","2","10","NA","NA","NA","20","NA","l","8279","1","142","NA","NA","NA","1","400","200"
"3","35","1","1","no","8","NA","7","2","10","NA","NA","NA","40","NA","p","8529","1","142","NA","NA","NA","3","500","100"
"3","28","3","1","no","8","NA","7","2","80","NA","NA","NA","100","NA","p","2872","0","142","NA","NA","NA","1","500","400"
"3","62","1","1","no","8","NA","7","2","50","NA","NA","NA","90","NA","l","4920","0","142","NA","NA","NA","3","200","100"
"3","52","4","1","no","8","NA","7","2","30","NA","NA","NA","100","NA","p","3440","0","142","NA","NA","NA","2","300","100"
"3","38","1","1","no","8","NA","7","2","10","NA","NA","NA","30","NA","p","6880","1","142","NA","NA","NA","3","500","200"
"3","60","1","1","no","8","NA","7","2","40","NA","NA","NA","50","NA","p","4304","1","142","NA","NA","NA","3","400","300"
"3","14","2","1","no","8","NA","7","2","30","NA","NA","NA","90","NA","l","5106","0","142","NA","NA","NA","4","300","100"
"3","59","4","1","no","8","NA","7","2","40","NA","NA","NA","90","NA","p","2130","0","142","NA","NA","NA","2","200","100"
"3","64","2","1","no","8","NA","7","2","50","NA","NA","NA","80","NA","l","1936","0","142","NA","NA","NA","4","300","200"
"3","29","2","1","no","8","NA","7","2","10","NA","NA","NA","30","NA","p","2006","1","142","NA","NA","NA","4","200","100"
"3","73","2","1","yes","8","NA","7","2","60","NA","NA","NA","70","NA","l","2001","0","142","NA","NA","NA","4","200","400"
"3","34","2","1","no","8","NA","7","2","10","NA","NA","NA","50","NA","p","3838","1","142","NA","NA","NA","4","400","100"
"3","71","2","1","yes","8","NA","7","2","80","NA","NA","NA","90","NA","l","2721","0","142","NA","NA","NA","4","200","400"
"3","47","3","1","no","8","NA","7","2","20","NA","NA","NA","90","NA","p","3687","0","142","NA","NA","NA","1","500","100"
"3","27","1","1","no","8","NA","7","2","60","NA","NA","NA","100","NA","l","3032","0","142","NA","NA","NA","3","500","300"
"3","42","4","1","no","8","NA","7","2","20","NA","NA","NA","50","NA","l","5281","1","142","NA","NA","NA","2","300","100"
"3","10","4","1","no","8","NA","7","2","20","NA","NA","NA","40","NA","l","4619","1","142","NA","NA","NA","2","400","200"
"3","41","3","1","no","8","NA","7","2","20","NA","NA","NA","50","NA","p","2005","0","142","NA","NA","NA","1","200","100"
"3","51","3","1","no","8","NA","7","2","30","NA","NA","NA","80","NA","p","9801","0","142","NA","NA","NA","1","300","100"
"3","55","3","1","no","8","NA","7","2","30","NA","NA","NA","70","NA","p","3223","0","142","NA","NA","NA","1","500","200"
"3","54","3","1","no","8","NA","7","2","30","NA","NA","NA","50","NA","p","2953","0","142","NA","NA","NA","1","300","200"
"3","12","4","1","no","8","NA","7","2","20","NA","NA","NA","50","NA","l","1398","1","142","NA","NA","NA","2","500","200"
"3","36","1","1","no","8","NA","7","2","10","NA","NA","NA","60","NA","l","6177","0","142","NA","NA","NA","3","500","100"
"3","45","2","1","no","8","NA","7","2","20","NA","NA","NA","90","NA","l","5511","0","142","NA","NA","NA","4","400","100"
"3","75","4","1","yes","8","NA","7","2","40","NA","NA","NA","50","NA","p","6190","0","142","NA","NA","NA","2","200","400"
"3","15","3","1","no","8","NA","7","2","30","NA","NA","NA","60","NA","p","2899","0","142","NA","NA","NA","1","400","200"
"3","3","1","1","no","8","NA","7","2","10","NA","NA","NA","40","NA","l","5449","0","142","NA","NA","NA","3","400","100"
"3","19","2","1","no","8","NA","7","2","40","NA","NA","NA","60","NA","l","2539","0","142","NA","NA","NA","4","300","200"
"3","18","3","1","no","8","NA","7","2","40","NA","NA","NA","80","NA","p","2850","0","142","NA","NA","NA","1","200","100"
"3","13","4","1","no","8","NA","7","2","30","NA","NA","NA","60","NA","l","15890","1","142","NA","NA","NA","2","200","100"
"3","31","1","1","no","8","NA","7","2","10","NA","NA","NA","40","NA","l","5349","0","142","NA","NA","NA","3","300","100"
"3","39","3","1","no","8","NA","7","2","10","NA","NA","NA","20","NA","l","2218","1","142","NA","NA","NA","1","500","300"
"3","24","2","1","no","8","NA","7","2","50","NA","NA","NA","100","NA","l","1723","0","142","NA","NA","NA","4","400","200"
"3","49","2","1","no","8","NA","7","2","30","NA","NA","NA","50","NA","l","15150","0","142","NA","NA","NA","4","200","100"
"3","22","4","1","no","8","NA","7","2","40","NA","NA","NA","50","NA","l","1900","1","142","NA","NA","NA","2","500","400"
"3","37","1","1","no","8","NA","7","2","10","NA","NA","NA","20","NA","p","2043","1","142","NA","NA","NA","3","500","200"
"3","69","1","1","no","8","NA","7","2","70","NA","NA","NA","90","NA","l","2220","0","142","NA","NA","NA","3","400","300"
"3","63","2","1","no","8","NA","7","2","50","NA","NA","NA","70","NA","l","1158","0","142","NA","NA","NA","4","300","200"
"3","67","2","1","no","8","NA","7","2","50","NA","NA","NA","60","NA","p","1499","1","142","NA","NA","NA","4","500","400"
"3","57","1","1","no","8","NA","7","2","30","NA","NA","NA","40","NA","p","2394","1","142","NA","NA","NA","3","500","400"
"3","16","3","1","no","8","NA","7","2","30","NA","NA","NA","40","NA","p","4479","0","142","NA","NA","NA","1","400","300"
"3","58","1","1","no","8","NA","7","2","40","NA","NA","NA","70","NA","l","3287","0","142","NA","NA","NA","3","200","100"
"3","66","3","1","no","8","NA","7","2","50","NA","NA","NA","80","NA","l","9255","1","142","NA","NA","NA","1","500","300"
"3","74","1","1","yes","8","NA","7","2","50","NA","NA","NA","60","NA","l","3136","0","142","NA","NA","NA","3","300","400"
"3","2","2","1","no","8","NA","7","2","10","NA","NA","NA","30","NA","l","4948","0","142","NA","NA","NA","4","300","100"
"3","32","4","1","no","8","NA","7","2","10","NA","NA","NA","20","NA","p","2882","0","142","NA","NA","NA","2","300","200"
"3","43","3","1","no","8","NA","7","2","20","NA","NA","NA","70","NA","p","1500","0","142","NA","NA","NA","1","300","100"
"3","56","2","1","no","8","NA","7","2","30","NA","NA","NA","80","NA","l","2149","0","142","NA","NA","NA","4","500","200"
"3","46","1","1","no","8","NA","7","2","20","NA","NA","NA","30","NA","p","3697","1","142","NA","NA","NA","3","400","300"
"3","21","4","1","no","8","NA","7","2","40","NA","NA","NA","100","NA","p","1747","0","142","NA","NA","NA","2","500","200"
"3","61","4","1","no","8","NA","7","2","40","NA","NA","NA","70","NA","p","6151","0","142","NA","NA","NA","2","500","300"
"3","23","2","1","no","8","NA","7","2","50","NA","NA","NA","100","NA","l","1732","0","142","NA","NA","NA","4","200","100"
"3","1","1","1","no","8","NA","7","2","10","NA","NA","NA","20","NA","l","5075","0","142","NA","NA","NA","3","200","100"
"3","26","3","1","no","8","NA","7","2","60","NA","NA","NA","80","NA","p","2204","0","142","NA","NA","NA","1","400","300"
"3","11","2","1","no","8","NA","7","2","20","NA","NA","NA","100","NA","l","2344","0","142","NA","NA","NA","4","500","100"
"3","5","4","1","no","8","NA","7","2","10","NA","NA","NA","50","NA","l","2454","1","142","NA","NA","NA","2","500","100"
"3","20","4","1","no","8","NA","7","2","40","NA","NA","NA","80","NA","p","1712","0","142","NA","NA","NA","2","400","200"
"3","72","1","1","yes","8","NA","7","2","70","NA","NA","NA","80","NA","l","2517","0","142","NA","NA","NA","3","300","400"
"3","6","1","1","no","8","NA","7","2","20","NA","NA","NA","40","NA","l","2475","0","142","NA","NA","NA","3","200","100"
"3","9","3","1","no","8","NA","7","2","20","NA","NA","NA","80","NA","p","3868","0","142","NA","NA","NA","1","400","100"
"3","53","2","1","no","8","NA","7","2","30","NA","NA","NA","40","NA","l","2677","0","142","NA","NA","NA","4","300","200"
"3","68","1","1","no","8","NA","7","2","70","NA","NA","NA","100","NA","l","1197","0","142","NA","NA","NA","3","300","200"
"3","7","4","1","no","8","NA","7","2","20","NA","NA","NA","60","NA","l","6841","1","142","NA","NA","NA","2","300","100"
"3","70","1","1","no","8","NA","7","2","70","NA","NA","NA","90","NA","l","1634","0","142","NA","NA","NA","3","500","400"
"3","44","3","1","no","8","NA","7","2","20","NA","NA","NA","70","NA","p","2142","0","142","NA","NA","NA","1","400","100"
"3","48","4","1","no","8","NA","7","2","20","NA","NA","NA","30","NA","l","2058","1","142","NA","NA","NA","2","500","300"
"3","30","2","1","no","8","NA","7","2","10","NA","NA","NA","20","NA","l","3090","0","142","NA","NA","NA","4","300","100"
"3","40","4","1","no","8","NA","7","2","20","NA","NA","NA","30","NA","l","1026","1","142","NA","NA","NA","2","200","100"
"3","33","4","1","no","8","NA","7","2","10","NA","NA","NA","30","NA","p","1982","0","142","NA","NA","NA","2","400","100"
"3","65","3","1","no","8","NA","7","2","50","NA","NA","NA","70","NA","p","1857","0","142","NA","NA","NA","1","400","300"
"3","65","3","1","no","8","-100","7","2","50","90","-100","-100","70","1","p","5779","0","142","20","300","0","1","400","300"
