"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"1","1","3","1","no","58","NA","1","1","10","NA","NA","NA","20","NA","p","7450","0","88","NA","NA","NA","3","200","100"
"1","58","3","1","no","58","NA","1","1","40","NA","NA","NA","70","NA","p","3405","0","88","NA","NA","NA","3","200","100"
"1","26","1","1","no","58","NA","1","1","60","NA","NA","NA","80","NA","l","8625","0","88","NA","NA","NA","1","400","300"
"1","55","1","1","no","58","NA","1","1","30","NA","NA","NA","70","NA","l","2798","0","88","NA","NA","NA","1","500","200"
"1","36","3","1","no","58","NA","1","1","10","NA","NA","NA","60","NA","p","5708","0","88","NA","NA","NA","3","500","100"
"1","34","4","1","no","58","NA","1","1","10","NA","NA","NA","50","NA","p","2517","0","88","NA","NA","NA","4","400","100"
"1","4","1","1","no","58","NA","1","1","10","NA","NA","NA","20","NA","p","4220","1","88","NA","NA","NA","1","400","200"
"1","23","4","1","no","58","NA","1","1","50","NA","NA","NA","100","NA","p","4466","0","88","NA","NA","NA","4","200","100"
"1","74","3","1","yes","58","NA","1","1","50","NA","NA","NA","60","NA","p","9339","0","88","NA","NA","NA","3","300","400"
"1","71","4","1","yes","58","NA","1","1","80","NA","NA","NA","90","NA","p","5443","0","88","NA","NA","NA","4","200","400"
"1","48","2","1","no","58","NA","1","1","20","NA","NA","NA","30","NA","p","2990","1","88","NA","NA","NA","2","500","300"
"1","22","2","1","no","58","NA","1","1","40","NA","NA","NA","50","NA","p","3005","1","88","NA","NA","NA","2","500","400"
"1","35","3","1","no","58","NA","1","1","10","NA","NA","NA","40","NA","l","8769","1","88","NA","NA","NA","3","500","100"
"1","13","2","1","no","58","NA","1","1","30","NA","NA","NA","60","NA","l","4536","0","88","NA","NA","NA","2","200","100"
"1","18","1","1","no","58","NA","1","1","40","NA","NA","NA","80","NA","l","4920","0","88","NA","NA","NA","1","200","100"
"1","63","4","1","no","58","NA","1","1","50","NA","NA","NA","70","NA","p","4938","0","88","NA","NA","NA","4","300","200"
"1","60","3","1","no","58","NA","1","1","40","NA","NA","NA","50","NA","p","7610","0","88","NA","NA","NA","3","400","300"
"1","16","1","1","no","58","NA","1","1","30","NA","NA","NA","40","NA","p","8718","1","88","NA","NA","NA","1","400","300"
"1","62","3","1","no","58","NA","1","1","50","NA","NA","NA","90","NA","p","2304","0","88","NA","NA","NA","3","200","100"
"1","50","2","1","no","58","NA","1","1","30","NA","NA","NA","70","NA","l","5281","0","88","NA","NA","NA","2","200","100"
"1","67","4","1","no","58","NA","1","1","50","NA","NA","NA","60","NA","l","6131","1","88","NA","NA","NA","4","500","400"
"1","19","4","1","no","58","NA","1","1","40","NA","NA","NA","60","NA","p","4780","0","88","NA","NA","NA","4","300","200"
"1","68","3","1","no","58","NA","1","1","70","NA","NA","NA","100","NA","p","2530","0","88","NA","NA","NA","3","300","200"
"1","64","4","1","no","58","NA","1","1","50","NA","NA","NA","80","NA","p","4612","0","88","NA","NA","NA","4","300","200"
"1","30","4","1","no","58","NA","1","1","10","NA","NA","NA","20","NA","l","5326","1","88","NA","NA","NA","4","300","100"
"1","2","4","1","no","58","NA","1","1","10","NA","NA","NA","30","NA","l","3103","1","88","NA","NA","NA","4","300","100"
"1","7","2","1","no","58","NA","1","1","20","NA","NA","NA","60","NA","l","3112","0","88","NA","NA","NA","2","300","100"
"1","46","3","1","no","58","NA","1","1","20","NA","NA","NA","30","NA","p","7674","0","88","NA","NA","NA","3","400","300"
"1","31","3","1","no","58","NA","1","1","10","NA","NA","NA","40","NA","l","3636","1","88","NA","NA","NA","3","300","100"
"1","65","1","1","no","58","NA","1","1","50","NA","NA","NA","70","NA","l","2697","0","88","NA","NA","NA","1","400","300"
"1","44","1","1","no","58","NA","1","1","20","NA","NA","NA","70","NA","l","1970","0","88","NA","NA","NA","1","400","100"
"1","21","2","1","no","58","NA","1","1","40","NA","NA","NA","100","NA","l","3417","0","88","NA","NA","NA","2","500","200"
