Subject,Gamble,Domain,p_Meanfix,q_Meanfix,x_Meanfix,y_Meanfix,p_TotalFix,q_TotalFix,x_TotalFix,y_TotalFix,risk_selected,response_time
15,63,2,0.0,0.0,0.0,0.0,0,0,0,0,1,1113
15,34,2,0.0,0.0,0.0,0.0,0,0,0,0,1,1777
15,51,2,0.0,0.0,0.0,0.0,0,0,0,0,1,1665
15,20,2,66.86999999999534,0.0,87.51100000001315,0.0,1,0,8,0,1,1852
15,33,1,0.0,0.0,0.0,0.0,0,0,0,0,0,5622
15,40,1,0.0,16.719000000040978,0.0,0.0,0,1,0,0,0,924
15,72,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1547
15,16,1,116.61999999999534,0.0,0.0,0.0,1,0,0,0,0,2859
15,2,1,33.5679999999702,0.0,317.2490000000689,0.0,1,0,1,0,0,1445
15,6,1,0.0,85.80571428569965,0.0,0.0,0,7,0,0,0,1978
15,59,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1111
15,35,1,0.0,81.87971428570538,0.0,0.0,0,7,0,0,0,1545
15,47,1,0.0,0.0,0.0,0.0,0,0,0,0,0,2031
15,41,1,41.69949999998789,0.0,0.0,0.0,2,0,0,0,0,3682
15,57,1,0.0,83.46666666663562,0.0,0.0,0,3,0,0,0,1086
15,27,1,0.0,66.6600000000326,0.0,0.0,0,2,0,0,0,1016
15,50,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1316
15,19,1,0.0,0.0,0.0,0.0,0,0,0,0,0,1774
15,15,1,33.53000000002794,0.0,0.0,0.0,1,0,0,0,0,1611
15,26,1,150.0209999999497,0.0,0.0,0.0,3,0,0,0,1,2056
15,7,1,0.0,0.0,0.0,107.14414285715404,0,0,0,7,0,1467
15,60,1,0.0,0.0,0.0,0.0,0,0,0,0,0,2384
15,34,1,133.3410000000149,0.0,0.0,0.0,1,0,0,0,0,1436
15,52,1,0.0,0.0,0.0,66.66900000005262,0,0,0,2,0,1473
