"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"3","62","3","2","no","3","NA","7","2","50","NA","NA","NA","90","NA","l","16205","1","114","NA","NA","NA","3","200","100"
"3","33","2","2","no","3","NA","7","2","10","NA","NA","NA","30","NA","l","6740","0","114","NA","NA","NA","2","400","100"
"3","23","4","2","no","3","NA","7","2","50","NA","NA","NA","100","NA","l","4092","1","114","NA","NA","NA","4","200","100"
"3","14","4","2","no","3","NA","7","2","30","NA","NA","NA","90","NA","l","8582","1","114","NA","NA","NA","4","300","100"
"3","4","1","2","no","3","NA","7","2","10","NA","NA","NA","20","NA","l","9477","0","114","NA","NA","NA","1","400","200"
"3","41","1","2","no","3","NA","7","2","20","NA","NA","NA","50","NA","p","4071","1","114","NA","NA","NA","1","200","100"
"3","35","3","2","no","3","NA","7","2","10","NA","NA","NA","40","NA","p","4540","0","114","NA","NA","NA","3","500","100"
"3","1","3","2","no","3","NA","7","2","10","NA","NA","NA","20","NA","l","4612","1","114","NA","NA","NA","3","200","100"
"3","5","2","2","no","3","NA","7","2","10","NA","NA","NA","50","NA","l","7144","0","114","NA","NA","NA","2","500","100"
"3","22","2","2","no","3","NA","7","2","40","NA","NA","NA","50","NA","p","6543","1","114","NA","NA","NA","2","500","400"
"3","39","1","2","no","3","NA","7","2","10","NA","NA","NA","20","NA","l","3054","0","114","NA","NA","NA","1","500","300"
"3","51","1","2","no","3","NA","7","2","30","NA","NA","NA","80","NA","p","6010","1","114","NA","NA","NA","1","300","100"
"3","15","1","2","no","3","NA","7","2","30","NA","NA","NA","60","NA","p","9328","1","114","NA","NA","NA","1","400","200"
"3","3","3","2","no","3","NA","7","2","10","NA","NA","NA","40","NA","l","6312","1","114","NA","NA","NA","3","400","100"
"3","61","2","2","no","3","NA","7","2","40","NA","NA","NA","70","NA","p","7689","1","114","NA","NA","NA","2","500","300"
"3","20","2","2","no","3","NA","7","2","40","NA","NA","NA","80","NA","p","3451","1","114","NA","NA","NA","2","400","200"
"3","32","2","2","no","3","NA","7","2","10","NA","NA","NA","20","NA","p","3160","1","114","NA","NA","NA","2","300","200"
"3","9","1","2","no","3","NA","7","2","20","NA","NA","NA","80","NA","p","2480","1","114","NA","NA","NA","1","400","100"
"3","6","3","2","no","3","NA","7","2","20","NA","NA","NA","40","NA","l","7753","1","114","NA","NA","NA","3","200","100"
"3","73","4","2","yes","3","NA","7","2","60","NA","NA","NA","70","NA","l","5033","1","114","NA","NA","NA","4","200","400"
"3","24","4","2","no","3","NA","7","2","50","NA","NA","NA","100","NA","l","4806","1","114","NA","NA","NA","4","400","200"
"3","18","1","2","no","3","NA","7","2","40","NA","NA","NA","80","NA","p","6915","1","114","NA","NA","NA","1","200","100"
"3","44","1","2","no","3","NA","7","2","20","NA","NA","NA","70","NA","p","12701","1","114","NA","NA","NA","1","400","100"
"3","75","2","2","yes","3","NA","7","2","40","NA","NA","NA","50","NA","p","10607","1","114","NA","NA","NA","2","200","400"
"3","17","4","2","no","3","NA","7","2","30","NA","NA","NA","50","NA","l","13294","1","114","NA","NA","NA","4","500","300"
"3","66","1","2","no","3","NA","7","2","50","NA","NA","NA","80","NA","p","10286","1","114","NA","NA","NA","1","500","300"
"3","52","2","2","no","3","NA","7","2","30","NA","NA","NA","100","NA","p","2793","1","114","NA","NA","NA","2","300","100"
"3","56","4","2","no","3","NA","7","2","30","NA","NA","NA","80","NA","l","5857","1","114","NA","NA","NA","4","500","200"
"3","31","3","2","no","3","NA","7","2","10","NA","NA","NA","40","NA","l","4204","1","114","NA","NA","NA","3","300","100"
"3","54","1","2","no","3","NA","7","2","30","NA","NA","NA","50","NA","p","6283","1","114","NA","NA","NA","1","300","200"
"3","40","2","2","no","3","NA","7","2","20","NA","NA","NA","30","NA","p","5894","1","114","NA","NA","NA","2","200","100"
"3","57","3","2","no","3","NA","7","2","30","NA","NA","NA","40","NA","l","4447","1","114","NA","NA","NA","3","500","400"
"3","7","2","2","no","3","NA","7","2","20","NA","NA","NA","60","NA","p","17882","1","114","NA","NA","NA","2","300","100"
"3","29","4","2","no","3","NA","7","2","10","NA","NA","NA","30","NA","l","2167","1","114","NA","NA","NA","4","200","100"
"3","13","2","2","no","3","NA","7","2","30","NA","NA","NA","60","NA","p","2429","1","114","NA","NA","NA","2","200","100"
"3","74","3","2","yes","3","NA","7","2","50","NA","NA","NA","60","NA","l","8392","1","114","NA","NA","NA","3","300","400"
"3","55","1","2","no","3","NA","7","2","30","NA","NA","NA","70","NA","p","9318","1","114","NA","NA","NA","1","500","200"
"3","49","4","2","no","3","NA","7","2","30","NA","NA","NA","50","NA","l","2872","1","114","NA","NA","NA","4","200","100"
"3","53","4","2","no","3","NA","7","2","30","NA","NA","NA","40","NA","l","9280","1","114","NA","NA","NA","4","300","200"
"3","45","4","2","no","3","NA","7","2","20","NA","NA","NA","90","NA","l","2595","1","114","NA","NA","NA","4","400","100"
"3","11","4","2","no","3","NA","7","2","20","NA","NA","NA","100","NA","l","1472","1","114","NA","NA","NA","4","500","100"
"3","12","2","2","no","3","NA","7","2","20","NA","NA","NA","50","NA","p","8450","1","114","NA","NA","NA","2","500","200"
"3","2","4","2","no","3","NA","7","2","10","NA","NA","NA","30","NA","l","1862","1","114","NA","NA","NA","4","300","100"
"3","27","3","2","no","3","NA","7","2","60","NA","NA","NA","100","NA","l","3688","1","114","NA","NA","NA","3","500","300"
"3","50","2","2","no","3","NA","7","2","30","NA","NA","NA","70","NA","p","1586","1","114","NA","NA","NA","2","200","100"
"3","21","2","2","no","3","NA","7","2","40","NA","NA","NA","100","NA","p","2120","1","114","NA","NA","NA","2","500","200"
"3","16","1","2","no","3","NA","7","2","30","NA","NA","NA","40","NA","p","8106","1","114","NA","NA","NA","1","400","300"
"3","60","3","2","no","3","NA","7","2","40","NA","NA","NA","50","NA","l","6859","1","114","NA","NA","NA","3","400","300"
"3","70","3","2","no","3","NA","7","2","70","NA","NA","NA","90","NA","l","5039","1","114","NA","NA","NA","3","500","400"
"3","37","3","2","no","3","NA","7","2","10","NA","NA","NA","20","NA","p","6508","0","114","NA","NA","NA","3","500","200"
"3","36","3","2","no","3","NA","7","2","10","NA","NA","NA","60","NA","l","6620","1","114","NA","NA","NA","3","500","100"
"3","64","4","2","no","3","NA","7","2","50","NA","NA","NA","80","NA","l","3483","1","114","NA","NA","NA","4","300","200"
"3","48","2","2","no","3","NA","7","2","20","NA","NA","NA","30","NA","l","7907","0","114","NA","NA","NA","2","500","300"
"3","42","2","2","no","3","NA","7","2","20","NA","NA","NA","50","NA","p","3380","1","114","NA","NA","NA","2","300","100"
"3","69","3","2","no","3","NA","7","2","70","NA","NA","NA","90","NA","l","4458","1","114","NA","NA","NA","3","400","300"
"3","26","1","2","no","3","NA","7","2","60","NA","NA","NA","80","NA","p","8357","1","114","NA","NA","NA","1","400","300"
"3","10","2","2","no","3","NA","7","2","20","NA","NA","NA","40","NA","p","6462","1","114","NA","NA","NA","2","400","200"
"3","19","4","2","no","3","NA","7","2","40","NA","NA","NA","60","NA","l","5737","1","114","NA","NA","NA","4","300","200"
"3","72","3","2","yes","3","NA","7","2","70","NA","NA","NA","80","NA","l","6769","1","114","NA","NA","NA","3","300","400"
"3","71","4","2","yes","3","NA","7","2","80","NA","NA","NA","90","NA","l","8920","1","114","NA","NA","NA","4","200","400"
"3","46","3","2","no","3","NA","7","2","20","NA","NA","NA","30","NA","l","2720","1","114","NA","NA","NA","3","400","300"
"3","28","1","2","no","3","NA","7","2","80","NA","NA","NA","100","NA","p","3066","1","114","NA","NA","NA","1","500","400"
