"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"4","67","1","2","no","10","NA","8","2","50","NA","NA","NA","60","NA","l","4683","0","131","NA","NA","NA","4","500","400"
"4","14","1","2","no","10","NA","8","2","30","NA","NA","NA","90","NA","l","6732","0","131","NA","NA","NA","4","300","100"
"4","72","4","2","yes","10","NA","8","2","70","NA","NA","NA","80","NA","p","5829","0","131","NA","NA","NA","3","300","400"
"4","2","1","2","no","10","NA","8","2","10","NA","NA","NA","30","NA","p","5408","1","131","NA","NA","NA","4","300","100"
"4","9","2","2","no","10","NA","8","2","20","NA","NA","NA","80","NA","l","10093","0","131","NA","NA","NA","1","400","100"
"4","69","4","2","no","10","NA","8","2","70","NA","NA","NA","90","NA","p","6279","0","131","NA","NA","NA","3","400","300"
"4","19","1","2","no","10","NA","8","2","40","NA","NA","NA","60","NA","l","8697","0","131","NA","NA","NA","4","300","200"
"4","22","3","2","no","10","NA","8","2","40","NA","NA","NA","50","NA","p","9604","0","131","NA","NA","NA","2","500","400"
"4","75","3","2","yes","10","NA","8","2","40","NA","NA","NA","50","NA","p","6529","0","131","NA","NA","NA","2","200","400"
"4","28","2","2","no","10","NA","8","2","80","NA","NA","NA","100","NA","p","7512","1","131","NA","NA","NA","1","500","400"
"4","61","3","2","no","10","NA","8","2","40","NA","NA","NA","70","NA","l","5825","1","131","NA","NA","NA","2","500","300"
"4","40","3","2","no","10","NA","8","2","20","NA","NA","NA","30","NA","l","4589","1","131","NA","NA","NA","2","200","100"
"4","60","4","2","no","10","NA","8","2","40","NA","NA","NA","50","NA","l","7196","1","131","NA","NA","NA","3","400","300"
"4","66","2","2","no","10","NA","8","2","50","NA","NA","NA","80","NA","p","7416","1","131","NA","NA","NA","1","500","300"
"4","57","4","2","no","10","NA","8","2","30","NA","NA","NA","40","NA","l","4485","1","131","NA","NA","NA","3","500","400"
"4","8","3","2","no","10","NA","8","2","20","NA","NA","NA","30","NA","l","6207","1","131","NA","NA","NA","2","300","200"
"4","10","3","2","no","10","NA","8","2","20","NA","NA","NA","40","NA","p","4045","0","131","NA","NA","NA","2","400","200"
"4","49","1","2","no","10","NA","8","2","30","NA","NA","NA","50","NA","p","11464","1","131","NA","NA","NA","4","200","100"
"4","64","1","2","no","10","NA","8","2","50","NA","NA","NA","80","NA","l","5596","0","131","NA","NA","NA","4","300","200"
"4","21","3","2","no","10","NA","8","2","40","NA","NA","NA","100","NA","l","2896","1","131","NA","NA","NA","2","500","200"
"4","3","4","2","no","10","NA","8","2","10","NA","NA","NA","40","NA","p","7418","0","131","NA","NA","NA","3","400","100"
"4","51","2","2","no","10","NA","8","2","30","NA","NA","NA","80","NA","l","3949","0","131","NA","NA","NA","1","300","100"
"4","30","1","2","no","10","NA","8","2","10","NA","NA","NA","20","NA","p","10980","1","131","NA","NA","NA","4","300","100"
"4","56","1","2","no","10","NA","8","2","30","NA","NA","NA","80","NA","l","3882","0","131","NA","NA","NA","4","500","200"
"4","26","2","2","no","10","NA","8","2","60","NA","NA","NA","80","NA","p","4014","1","131","NA","NA","NA","1","400","300"
"4","39","2","2","no","10","NA","8","2","10","NA","NA","NA","20","NA","l","12130","0","131","NA","NA","NA","1","500","300"
"4","32","3","2","no","10","NA","8","2","10","NA","NA","NA","20","NA","p","9139","0","131","NA","NA","NA","2","300","200"
"4","18","2","2","no","10","NA","8","2","40","NA","NA","NA","80","NA","l","3561","0","131","NA","NA","NA","1","200","100"
"4","29","1","2","no","10","NA","8","2","10","NA","NA","NA","30","NA","l","9864","0","131","NA","NA","NA","4","200","100"
"4","52","3","2","no","10","NA","8","2","30","NA","NA","NA","100","NA","l","5691","1","131","NA","NA","NA","2","300","100"
"4","37","4","2","no","10","NA","8","2","10","NA","NA","NA","20","NA","p","8516","0","131","NA","NA","NA","3","500","200"
"4","41","2","2","no","10","NA","8","2","20","NA","NA","NA","50","NA","l","5109","0","131","NA","NA","NA","1","200","100"
"4","20","3","2","no","10","NA","8","2","40","NA","NA","NA","80","NA","p","2503","0","131","NA","NA","NA","2","400","200"
"4","48","3","2","no","10","NA","8","2","20","NA","NA","NA","30","NA","l","7777","1","131","NA","NA","NA","2","500","300"
"4","62","4","2","no","10","NA","8","2","50","NA","NA","NA","90","NA","p","7727","0","131","NA","NA","NA","3","200","100"
"4","15","2","2","no","10","NA","8","2","30","NA","NA","NA","60","NA","l","4838","0","131","NA","NA","NA","1","400","200"
"4","54","2","2","no","10","NA","8","2","30","NA","NA","NA","50","NA","l","5738","0","131","NA","NA","NA","1","300","200"
"4","58","4","2","no","10","NA","8","2","40","NA","NA","NA","70","NA","p","8267","0","131","NA","NA","NA","3","200","100"
"4","12","3","2","no","10","NA","8","2","20","NA","NA","NA","50","NA","p","6592","0","131","NA","NA","NA","2","500","200"
"4","27","4","2","no","10","NA","8","2","60","NA","NA","NA","100","NA","p","2151","0","131","NA","NA","NA","3","500","300"
"4","63","1","2","no","10","NA","8","2","50","NA","NA","NA","70","NA","p","7663","1","131","NA","NA","NA","4","300","200"
"4","59","3","2","no","10","NA","8","2","40","NA","NA","NA","90","NA","l","4105","1","131","NA","NA","NA","2","200","100"
"4","73","1","2","yes","10","NA","8","2","60","NA","NA","NA","70","NA","l","2130","0","131","NA","NA","NA","4","200","400"
"4","44","2","2","no","10","NA","8","2","20","NA","NA","NA","70","NA","l","4419","0","131","NA","NA","NA","1","400","100"
"4","17","1","2","no","10","NA","8","2","30","NA","NA","NA","50","NA","p","4807","1","131","NA","NA","NA","4","500","300"
"4","16","2","2","no","10","NA","8","2","30","NA","NA","NA","40","NA","l","2477","0","131","NA","NA","NA","1","400","300"
"4","45","1","2","no","10","NA","8","2","20","NA","NA","NA","90","NA","l","3391","0","131","NA","NA","NA","4","400","100"
"4","31","4","2","no","10","NA","8","2","10","NA","NA","NA","40","NA","p","4445","0","131","NA","NA","NA","3","300","100"
"4","46","4","2","no","10","NA","8","2","20","NA","NA","NA","30","NA","l","7393","1","131","NA","NA","NA","3","400","300"
"4","68","4","2","no","10","NA","8","2","70","NA","NA","NA","100","NA","p","8103","0","131","NA","NA","NA","3","300","200"
"4","38","4","2","no","10","NA","8","2","10","NA","NA","NA","30","NA","l","3815","1","131","NA","NA","NA","3","500","200"
"4","33","3","2","no","10","NA","8","2","10","NA","NA","NA","30","NA","l","3890","1","131","NA","NA","NA","2","400","100"
"4","50","3","2","no","10","NA","8","2","30","NA","NA","NA","70","NA","p","1365","0","131","NA","NA","NA","2","200","100"
"4","74","4","2","yes","10","NA","8","2","50","NA","NA","NA","60","NA","l","4125","1","131","NA","NA","NA","3","300","400"
"4","13","3","2","no","10","NA","8","2","30","NA","NA","NA","60","NA","p","1764","0","131","NA","NA","NA","2","200","100"
"4","4","2","2","no","10","NA","8","2","10","NA","NA","NA","20","NA","l","2507","0","131","NA","NA","NA","1","400","200"
"4","53","1","2","no","10","NA","8","2","30","NA","NA","NA","40","NA","p","1964","1","131","NA","NA","NA","4","300","200"
"4","7","3","2","no","10","NA","8","2","20","NA","NA","NA","60","NA","l","5819","1","131","NA","NA","NA","2","300","100"
"4","34","1","2","no","10","NA","8","2","10","NA","NA","NA","50","NA","l","5248","0","131","NA","NA","NA","4","400","100"
"4","24","1","2","no","10","NA","8","2","50","NA","NA","NA","100","NA","l","8523","0","131","NA","NA","NA","4","400","200"
"4","35","4","2","no","10","NA","8","2","10","NA","NA","NA","40","NA","p","6132","0","131","NA","NA","NA","3","500","100"
"4","23","1","2","no","10","NA","8","2","50","NA","NA","NA","100","NA","l","3396","0","131","NA","NA","NA","4","200","100"
"4","47","2","2","no","10","NA","8","2","20","NA","NA","NA","90","NA","l","6498","0","131","NA","NA","NA","1","500","100"
"4","6","4","2","no","10","NA","8","2","20","NA","NA","NA","40","NA","l","5804","1","131","NA","NA","NA","3","200","100"
"4","65","2","2","no","10","NA","8","2","50","NA","NA","NA","70","NA","l","5848","0","131","NA","NA","NA","1","400","300"
"4","5","3","2","no","10","NA","8","2","10","NA","NA","NA","50","NA","p","5756","0","131","NA","NA","NA","2","500","100"
"4","71","1","2","yes","10","NA","8","2","80","NA","NA","NA","90","NA","l","4115","0","131","NA","NA","NA","4","200","400"
"4","25","2","2","no","10","NA","8","2","60","NA","NA","NA","90","NA","l","4060","0","131","NA","NA","NA","1","300","200"
"4","43","2","2","no","10","NA","8","2","20","NA","NA","NA","70","NA","p","4024","1","131","NA","NA","NA","1","300","100"
"4","36","4","2","no","10","NA","8","2","10","NA","NA","NA","60","NA","l","3803","1","131","NA","NA","NA","3","500","100"
"4","42","3","2","no","10","NA","8","2","20","NA","NA","NA","50","NA","p","3745","0","131","NA","NA","NA","2","300","100"
"4","55","2","2","no","10","NA","8","2","30","NA","NA","NA","70","NA","l","7160","0","131","NA","NA","NA","1","500","200"
"4","1","4","2","no","10","NA","8","2","10","NA","NA","NA","20","NA","p","4663","0","131","NA","NA","NA","3","200","100"
