pygaze initiation report start													
840.721		1031	610	1	-1	-1	0	1031	610	4.0939	1	-1	0
857.333		1063	624	1	-1	-1	0	1063	624	4.2316	1	-1	0
873.988		1043	622	1	-1	-1	0	1043	622	4.3781	1	-1	0
890.724		1043	614	1	-1	-1	0	1043	614	4.3615	1	-1	0
907.392		1047	631	1	-1	-1	0	1047	631	4.3711	1	-1	0
924.057		1141	518	1	1247	518	1	1194	518	3.7535	1	4.056	1
940.607		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
957.342		1112	624	1	1259	494	1	1186	559	4.4234	1	3.9845	1
974.078		1107	619	1	1241	477	1	1174	548	4.3555	1	4.0013	1
990.724		1116	602	1	1250	505	1	1183	553	4.3127	1	4.011	1
1007.381		1096	634	1	1235	497	1	1166	565	4.4329	1	4.0455	1
1013.064	start_trial												
1024.054		1104	632	1	1068	260	1	1086	446	4.4309	1	3.1508	1
1040.713		-1	-1	0	1214	299	1	1214	299	-1	0	3.188	1
1057.394		1151	526	1	1291	429	1	1221	477	3.7658	1	3.673	1
1074.051		-1	-1	0	1316	422	1	1316	422	-1	0	3.5529	1
1090.717		1115	610	1	1234	518	1	1175	564	4.2929	1	4.0172	1
1107.373		-1	-1	0	1265	477	1	1265	477	-1	0	3.8819	1
1124.04		-1	-1	0	1249	501	1	1249	501	-1	0	4.0067	1
1140.703		-1	-1	0	1242	499	1	1242	499	-1	0	3.9831	1
1157.366		-1	-1	0	1240	532	1	1240	532	-1	0	4.0262	1
1174.032		1120	630	1	1255	516	1	1188	573	4.394	1	3.98	1
1190.697		-1	-1	0	1241	516	1	1241	516	-1	0	3.9895	1
1207.351		1112	629	1	1140	280	1	1126	454	4.4285	1	3.0769	1
1224.024		1111	625	1	-1	-1	0	1111	625	4.4076	1	-1	0
1240.683		1119	609	1	1244	494	1	1182	551	4.3969	1	3.9936	1
1257.353		1060	473	1	1203	359	1	1132	416	4.4732	1	4.0607	1
1274.012		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
1290.684		1071	443	1	1182	310	1	1127	376	4.4329	1	4.1241	1
1307.339		1055	453	1	1190	307	1	1123	380	4.4375	1	4.0325	1
1324.011		1093	385	1	1179	307	1	1136	346	3.9793	1	4.0927	1
1340.674		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
1357.338		1070	434	1	1174	319	1	1122	376	4.392	1	4.0992	1
1374		1066	432	1	1185	298	1	1126	365	4.3782	1	4.0054	1
1390.664		1074	419	1	1158	274	1	1116	346	4.045	1	3.9013	1
1407.328		1043	397	1	1143	262	1	1093	329	4.4038	1	3.8602	1
1423.993		-1	-1	0	1161	273	1	1161	273	-1	0	4.0687	1
1440.64		1055	394	1	-1	-1	0	1055	394	4.3587	1	-1	0
1457.563		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
1474.219		1039	397	1	1153	271	1	1096	334	4.3516	1	4.1057	1
1490.889		1044	405	1	1160	265	1	1102	335	4.4413	1	4.0152	1
1507.551		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
1524.216		1055	425	1	1165	262	1	1110	343	4.4096	1	4.0363	1
1540.91		1057	394	1	1141	288	1	1099	341	4.3995	1	4.1276	1
1557.54		1053	421	1	-1	-1	0	1053	421	4.4359	1	-1	0
1574.202		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
1590.867		1014	392	1	1096	268	1	1055	330	4.4034	1	4.1013	1
1607.526		-1	-1	0	1098	250	1	1098	250	-1	0	3.8893	1
1624.19		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
1640.838		1058	311	1	1107	250	1	1083	280	3.9106	1	3.9198	1
1657.522		1045	300	1	-1	-1	0	1045	300	3.8307	1	-1	0
1674.178		-1	-1	0	1106	254	1	1106	254	-1	0	3.8564	1
1690.889		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
1707.504		1043	335	1	1096	243	1	1070	289	3.9698	1	3.9465	1
1724.168		-1	-1	0	1112	237	1	1112	237	-1	0	3.9102	1
1740.828		1050	320	1	-1	-1	0	1050	320	3.8822	1	-1	0
1757.492		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
1774.153		1020	257	1	1090	250	1	1055	253	3.5186	1	3.9636	1
1790.816		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
1807.479		1051	297	1	1094	245	1	1073	271	3.8493	1	3.8937	1
1824.145		848	416	1	978	309	1	913	362	4.3754	1	4.0879	1
1840.787		732	455	1	-1	-1	0	732	455	4.4957	1	-1	0
1857.465		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
1874.128		663	504	1	734	384	1	699	444	4.3853	1	4.2276	1
1890.784		-1	-1	0	716	371	1	716	371	-1	0	4.0827	1
1907.452		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
1924.111		722	379	1	714	195	1	718	287	3.8624	1	3.3489	1
1940.772		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
1957.564		645	425	1	687	407	1	666	416	3.993	1	4.0987	1
1974.24		600	480	1	658	435	1	629	457	4.3931	1	4.1078	1
1990.905		592	500	1	692	388	1	642	444	4.2587	1	4.1773	1
2007.557		587	489	1	666	438	1	627	463	4.2596	1	4.0469	1
2024.23		548	502	1	646	443	1	597	472	4.3796	1	4.1093	1
2040.882		567	526	1	656	446	1	612	486	4.3324	1	4.0917	1
2057.558		641	409	1	683	411	1	662	410	3.8992	1	4.0866	1
2074.221		656	431	1	789	381	1	723	406	4.1283	1	4.0191	1
2090.885		641	493	1	741	427	1	691	460	4.4281	1	4.0564	1
2107.546		630	487	1	758	414	1	694	450	4.44	1	4.0528	1
2124.207		635	501	1	745	412	1	690	456	4.421	1	4.0851	1
2140.873		634	450	1	733	433	1	684	441	4.0862	1	3.9231	1
2157.536		674	441	1	749	430	1	712	435	4.1926	1	3.9113	1
2174.419		635	499	1	717	434	1	676	466	4.4446	1	3.9945	1
2191.077		602	491	1	752	380	1	677	435	4.3781	1	3.8323	1
2207.751		620	412	1	739	355	1	680	383	3.9314	1	3.9781	1
2224.403		668	456	1	741	424	1	705	440	4.2039	1	3.8183	1
2241.056		644	402	1	741	393	1	693	397	3.8666	1	4.0135	1
2257.73		647	490	1	724	391	1	686	440	4.4208	1	4.1006	1
2274.393		645	480	1	745	381	1	695	430	4.4404	1	4.0054	1
2291.055		615	505	1	723	438	1	669	471	4.4039	1	3.9894	1
2307.721		637	491	1	752	419	1	695	455	4.435	1	4.1553	1
2324.387		634	498	1	718	453	1	676	475	4.54	1	4.0889	1
2341.047		-1	-1	0	775	395	1	775	395	-1	0	4.2821	1
2357.709		673	486	1	-1	-1	0	673	486	4.6048	1	-1	0
2374.374		-1	-1	0	771	403	1	771	403	-1	0	4.2102	1
2391.036		792	461	1	-1	-1	0	792	461	4.3339	1	-1	0
2407.699		817	484	1	908	394	1	863	439	4.5359	1	4.1884	1
2424.351		812	470	1	-1	-1	0	812	470	4.4379	1	-1	0
2441.014		811	496	1	918	397	1	865	446	4.5274	1	4.2503	1
2457.757		881	369	1	-1	-1	0	881	369	3.9987	1	-1	0
2474.421		842	433	1	926	398	1	884	415	4.1489	1	4.1492	1
2491.099		-1	-1	0	922	400	1	922	400	-1	0	4.1247	1
2507.755		-1	-1	0	930	412	1	930	412	-1	0	4.2072	1
2524.428		-1	-1	0	918	397	1	918	397	-1	0	4.196	1
2541.105		813	475	1	906	399	1	860	437	4.4187	1	4.1394	1
2557.765		816	491	1	-1	-1	0	816	491	4.5594	1	-1	0
2574.433		808	501	1	937	402	1	873	451	4.6403	1	4.1907	1
2591.105		812	487	1	911	411	1	862	449	4.5573	1	4.1311	1
2607.763		-1	-1	0	956	299	1	956	299	-1	0	3.7937	1
2624.423		-1	-1	0	923	408	1	923	408	-1	0	4.2716	1
2641.087		822	507	1	933	412	1	878	459	4.5523	1	4.2524	1
2657.771		817	494	1	919	397	1	868	445	4.5587	1	4.2447	1
2674.43		820	510	1	923	402	1	872	456	4.5727	1	4.271	1
2691.138		819	473	1	898	393	1	859	433	4.4204	1	4.1138	1
2707.765		830	494	1	869	245	1	850	369	4.5228	1	3.5178	1
2724.429		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
2741.091		952	518	1	1065	427	1	1009	472	4.6363	1	4.2643	1
2757.76		987	497	1	1094	414	1	1041	455	4.4606	1	4.2527	1
2774.428		961	506	1	1070	386	1	1016	446	4.6822	1	4.3498	1
2791.138		986	499	1	1105	415	1	1046	457	4.4908	1	4.2263	1
2807.759		975	511	1	1085	391	1	1030	451	4.5704	1	4.264	1
2824.426		986	525	1	1111	391	1	1049	458	4.6301	1	4.0768	1
2841.081		-1	-1	0	1084	412	1	1084	412	-1	0	4.3181	1
2857.758		998	463	1	-1	-1	0	998	463	4.2477	1	-1	0
2874.424		-1	-1	0	1124	403	1	1124	403	-1	0	4.1014	1
2891.09		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
2907.756		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
2924.408		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
2941.067		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
2957.734		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
2974.405		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
2991.071		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
3007.739		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
3024.406		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
3041.082		992	483	1	1109	379	1	1051	431	4.324	1	4.2782	1
3057.772		1081	500	1	-1	-1	0	1081	500	4.5089	1	-1	0
3074.44		1126	478	1	1275	420	1	1201	449	4.3941	1	4.0827	1
3091.119		1095	485	1	1249	412	1	1172	448	4.4212	1	4.1037	1
3107.801		-1	-1	0	1252	418	1	1252	418	-1	0	4.1022	1
3124.469		-1	-1	0	1258	412	1	1258	412	-1	0	4.0456	1
3140.732		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
3157.783		1111	488	1	1254	415	1	1183	451	4.4868	1	4.0795	1
3174.448		-1	-1	0	1261	380	1	1261	380	-1	0	4.0065	1
3191.117		1111	496	1	1256	402	1	1184	449	4.3535	1	4.0747	1
3207.784		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
3224.451		1096	494	1	1220	421	1	1158	457	4.4853	1	4.1372	1
3241.112		1098	496	1	1262	412	1	1180	454	4.4753	1	4.0445	1
3257.787		-1	-1	0	1257	377	1	1257	377	-1	0	3.8596	1
3274.448		-1	-1	0	1227	428	1	1227	428	-1	0	4.1567	1
3291.336		-1	-1	0	1261	424	1	1261	424	-1	0	4.0744	1
3308.007		1123	490	1	1239	432	1	1181	461	4.4836	1	4.2055	1
3324.67		-1	-1	0	1264	420	1	1264	420	-1	0	4.1651	1
3341.339		1113	496	1	1264	364	1	1189	430	4.4453	1	3.8879	1
3358.003		1197	515	1	-1	-1	0	1197	515	4.5141	1	-1	0
3374.666		1252	523	1	1434	417	1	1343	470	4.5453	1	4.1339	1
3391.342		-1	-1	0	1450	397	1	1450	397	-1	0	4.0107	1
3408.016		1280	488	1	1457	403	1	1369	445	4.3751	1	4.1008	1
3424.678		1294	463	1	1447	391	1	1371	427	4.1632	1	3.9984	1
3441.337		1350	412	1	1456	388	1	1403	400	3.9327	1	3.9683	1
3458.01		1266	528	1	-1	-1	0	1266	528	4.521	1	-1	0
3474.608		1288	485	1	1462	411	1	1375	448	4.1528	1	4.105	1
3491.251		-1	-1	0	1455	429	1	1455	429	-1	0	4.0916	1
3507.91		1279	502	1	1443	427	1	1361	464	4.3748	1	4.1039	1
3524.579		1287	473	1	1442	414	1	1365	443	4.1824	1	4.0221	1
3541.242		1264	506	1	-1	-1	0	1264	506	4.4118	1	-1	0
3557.902		1284	518	1	1439	422	1	1362	470	4.4339	1	4.1135	1
3574.563		-1	-1	0	1453	403	1	1453	403	-1	0	3.973	1
3591.234		1319	480	1	1440	413	1	1380	446	4.0942	1	4.105	1
3607.89		1263	530	1	1445	417	1	1354	473	4.4879	1	4.1017	1
3624.553		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
3641.247		1283	510	1	1442	446	1	1363	478	4.4082	1	4.1214	1
3657.874		1296	527	1	1488	407	1	1392	467	4.4791	1	4.0581	1
3674.545		-1	-1	0	1574	412	1	1574	412	-1	0	4.0685	1
3691.211		1392	515	1	1597	397	1	1495	456	4.384	1	4.0527	1
3707.869		1394	513	1	1588	428	1	1491	470	4.2042	1	4.1024	1
3724.532		-1	-1	0	1584	404	1	1584	404	-1	0	3.9833	1
3741.202		-1	-1	0	1587	385	1	1587	385	-1	0	3.9374	1
3757.859		1424	488	1	1589	407	1	1507	447	4.0895	1	4.0456	1
3774.951		1218	459	1	1456	308	1	1337	383	4.2849	1	3.5614	1
3791.619		-1	-1	0	1471	318	1	1471	318	-1	0	3.7046	1
3808.278		1225	508	1	-1	-1	0	1225	508	4.4573	1	-1	0
3824.94		1227	475	1	-1	-1	0	1227	475	4.3068	1	-1	0
3841.635		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
3858.266		1207	471	1	1470	230	1	1339	350	4.2868	1	3.3139	1
3874.93		1155	291	1	-1	-1	0	1155	291	3.3399	1	-1	0
3891.592		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
3908.253		893	394	1	1249	351	1	1071	372	3.8546	1	3.6409	1
3924.916		-1	-1	0	1083	410	1	1083	410	-1	0	3.8375	1
3941.626		-1	-1	0	905	431	1	905	431	-1	0	4.0007	1
3958.242		-1	-1	0	742	462	1	742	462	-1	0	4.0057	1
3975.085		-1	-1	0	684	458	1	684	458	-1	0	3.9254	1
3991.758		-1	-1	0	695	467	1	695	467	-1	0	4.0253	1
4008.416		-1	-1	0	681	463	1	681	463	-1	0	3.9873	1
4025.098		-1	-1	0	689	444	1	689	444	-1	0	3.9473	1
4041.756		529	526	1	700	453	1	615	489	4.2403	1	3.9495	1
4058.437		522	550	1	689	452	1	606	501	4.4006	1	3.9303	1
4075.107		-1	-1	0	687	470	1	687	470	-1	0	4.0163	1
4091.825		527	528	1	-1	-1	0	527	528	4.2516	1	-1	0
4108.457		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
4125.124		533	536	1	-1	-1	0	533	536	4.2708	1	-1	0
4141.796		519	523	1	-1	-1	0	519	523	4.2391	1	-1	0
4158.023		-1	-1	0	748	459	1	748	459	-1	0	4.0824	1
4174.695		-1	-1	0	721	454	1	721	454	-1	0	4.1828	1
4191.351		671	371	1	-1	-1	0	671	371	3.2675	1	-1	0
4208.036		757	330	1	603	282	1	680	306	3.3686	1	3.2842	1
4224.705		695	333	1	722	332	1	709	332	3.2518	1	3.472	1
4241.368		-1	-1	0	727	461	1	727	461	-1	0	4.09	1
4258.043		664	521	1	781	311	1	723	416	4.2395	1	3.4624	1
4274.726		652	547	1	764	314	1	708	430	4.3896	1	3.431	1
4291.392		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
4308.061		755	543	1	829	461	1	792	502	4.3915	1	4.1278	1
4324.732		767	349	1	-1	-1	0	767	349	3.4363	1	-1	0
4341.393		-1	-1	0	834	431	1	834	431	-1	0	3.9957	1
4358.073		741	541	1	819	403	1	780	472	4.3282	1	3.6952	1
4374.742		-1	-1	0	826	439	1	826	439	-1	0	4.0363	1
4391.412		-1	-1	0	823	424	1	823	424	-1	0	3.9924	1
4408.082		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
4424.753		821	426	1	859	429	1	840	427	3.9558	1	3.9738	1
4441.411		766	560	1	826	433	1	796	496	4.4709	1	4.0529	1
4458.094		-1	-1	0	817	443	1	817	443	-1	0	4.1128	1
4474.759		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
4491.248		761	540	1	827	448	1	794	494	4.4278	1	4.1351	1
4507.913		-1	-1	0	846	443	1	846	443	-1	0	4.0574	1
4524.584		827	406	1	833	431	1	830	418	3.8999	1	4.0418	1
4541.248		-1	-1	0	913	458	1	913	458	-1	0	4.1771	1
4557.916		887	414	1	941	452	1	914	433	3.9686	1	4.1434	1
4574.584		-1	-1	0	911	371	1	911	371	-1	0	3.6463	1
4591.25		-1	-1	0	942	454	1	942	454	-1	0	4.1265	1
4607.916		-1	-1	0	946	451	1	946	451	-1	0	4.1032	1
4624.579		-1	-1	0	945	438	1	945	438	-1	0	4.0989	1
4641.237		827	517	1	937	446	1	882	481	4.4299	1	4.0927	1
4657.911		826	536	1	914	420	1	870	478	4.5379	1	4.0075	1
4674.584		831	545	1	925	409	1	878	477	4.4565	1	3.9482	1
4691.249		829	527	1	918	427	1	874	477	4.3741	1	4.1348	1
4707.918		845	529	1	-1	-1	0	845	529	4.3611	1	-1	0
4724.581		830	528	1	934	438	1	882	483	4.4077	1	4.0221	1
4741.251		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
4757.907		831	541	1	933	452	1	882	496	4.4012	1	4.0313	1
4774.582		834	529	1	930	432	1	882	480	4.3802	1	3.903	1
4791.253		835	535	1	-1	-1	0	835	535	4.4107	1	-1	0
4807.92		-1	-1	0	928	433	1	928	433	-1	0	4.0439	1
4824.585		-1	-1	0	855	425	1	855	425	-1	0	4.1615	1
4841.239		735	523	1	843	470	1	789	496	4.3401	1	4.0406	1
4857.918		760	509	1	863	449	1	812	479	4.3387	1	3.9956	1
4874.587		815	421	1	851	469	1	833	445	3.7611	1	4.0215	1
4891.252		-1	-1	0	793	351	1	793	351	-1	0	3.5053	1
4907.918		-1	-1	0	841	458	1	841	458	-1	0	4.0002	1
4924.577		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
4941.252		757	523	1	851	450	1	804	486	4.3054	1	3.9812	1
4957.921		-1	-1	0	849	451	1	849	451	-1	0	3.9391	1
4974.583		-1	-1	0	851	437	1	851	437	-1	0	3.862	1
4991.139		824	505	1	920	447	1	872	476	4.1954	1	3.9431	1
5007.794		-1	-1	0	1024	423	1	1024	423	-1	0	3.8906	1
5024.471		-1	-1	0	1050	428	1	1050	428	-1	0	3.8728	1
5041.125		957	508	1	1043	397	1	1000	452	4.1308	1	3.7498	1
5057.791		940	527	1	1055	453	1	998	490	4.2899	1	3.9679	1
5074.461		949	527	1	1084	332	1	1017	429	4.2721	1	3.2551	1
5091.124		-1	-1	0	1078	381	1	1078	381	-1	0	3.6047	1
5107.788		918	323	1	1064	422	1	991	372	3.2664	1	3.9438	1
5124.452		-1	-1	0	1061	438	1	1061	438	-1	0	3.9636	1
5141.115		969	397	1	1064	442	1	1017	419	3.5395	1	3.9444	1
5157.78		952	509	1	1055	435	1	1004	472	4.241	1	3.9829	1
5174.449		-1	-1	0	1051	460	1	1051	460	-1	0	3.9819	1
5191.107		939	537	1	-1	-1	0	939	537	4.3609	1	-1	0
5207.772		-1	-1	0	1042	444	1	1042	444	-1	0	3.9559	1
5224.436		949	526	1	1029	438	1	989	482	4.3119	1	4.05	1
5241.086		-1	-1	0	1045	431	1	1045	431	-1	0	4.0274	1
5257.768		-1	-1	0	1176	401	1	1176	401	-1	0	3.6825	1
5274.467		1085	445	1	1189	390	1	1137	417	3.6931	1	3.655	1
5291.093		-1	-1	0	1190	441	1	1190	441	-1	0	3.9818	1
5307.755		1062	528	1	1192	435	1	1127	481	4.2731	1	3.9282	1
5324.412		1068	515	1	1193	433	1	1131	474	4.1463	1	3.8771	1
5341.086		1065	523	1	-1	-1	0	1065	523	4.2605	1	-1	0
5357.75		1073	498	1	1193	454	1	1133	476	4.1292	1	3.9712	1
5374.42		1056	523	1	-1	-1	0	1056	523	4.3581	1	-1	0
5391.073		1051	520	1	1187	430	1	1119	475	4.3886	1	3.9071	1
5407.739		-1	-1	0	1185	432	1	1185	432	-1	0	3.9261	1
5424.454		1066	500	1	-1	-1	0	1066	500	4.1684	1	-1	0
5441.055		1070	504	1	1211	423	1	1141	463	4.1761	1	3.9183	1
5457.733		1071	495	1	-1	-1	0	1071	495	4.1817	1	-1	0
5474.449		-1	-1	0	1249	396	1	1249	396	-1	0	3.6358	1
5491.054		1130	438	1	1223	459	1	1177	448	3.6992	1	3.9801	1
5507.996		1107	360	1	1216	450	1	1162	405	3.472	1	3.9617	1
5524.668		1099	527	1	-1	-1	0	1099	527	4.3078	1	-1	0
5541.327		1101	482	1	1236	447	1	1169	464	3.7941	1	3.8936	1
5557.996		1133	460	1	1234	463	1	1184	461	3.7464	1	3.9692	1
5574.708		1096	517	1	1249	392	1	1173	454	4.3262	1	3.6099	1
5591.323		-1	-1	0	1240	407	1	1240	407	-1	0	3.6439	1
5607.989		1138	491	1	1228	466	1	1183	478	3.7745	1	3.9971	1
5624.647		1146	454	1	1225	446	1	1186	450	3.7521	1	3.9906	1
5641.301		-1	-1	0	1237	395	1	1237	395	-1	0	3.7012	1
5657.977		1072	304	1	1209	471	1	1141	387	3.1639	1	3.9425	1
5674.648		-1	-1	0	1271	463	1	1271	463	-1	0	3.935	1
5691.313		1276	408	1	1359	477	1	1318	442	3.5608	1	3.9443	1
5707.978		1271	473	1	1370	371	1	1321	422	3.7205	1	3.5254	1
5724.64		1277	487	1	1375	473	1	1326	480	3.7738	1	3.9436	1
5741.308		1269	460	1	1363	463	1	1316	461	3.8026	1	3.8973	1
5757.972		-1	-1	0	1369	456	1	1369	456	-1	0	3.8734	1
5774.639		1282	485	1	1383	442	1	1333	463	3.754	1	3.8342	1
5791.304		-1	-1	0	1381	422	1	1381	422	-1	0	3.689	1
5807.968		1276	367	1	1359	471	1	1318	419	3.3263	1	3.9081	1
5824.635		1244	351	1	1388	453	1	1316	402	3.2897	1	3.8258	1
5841.286		1327	472	1	1364	431	1	1346	451	3.7115	1	3.6747	1
5857.965		-1	-1	0	1377	464	1	1377	464	-1	0	3.8692	1
5874.63		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
5891.299		1261	488	1	1371	459	1	1316	473	3.8716	1	3.8792	1
5907.958		-1	-1	0	1377	456	1	1377	456	-1	0	3.8595	1
5924.627		1341	437	1	1416	458	1	1379	447	3.5859	1	3.8681	1
5941.288		1340	489	1	1451	463	1	1396	476	3.7832	1	3.8306	1
5957.955		1308	522	1	1437	457	1	1373	489	3.9193	1	3.8866	1
5974.621		1325	479	1	1449	454	1	1387	466	3.716	1	3.8641	1
5991.285		1304	550	1	-1	-1	0	1304	550	4.1672	1	-1	0
6007.905		1340	478	1	1459	456	1	1400	467	3.7143	1	3.8165	1
6024.577		1329	542	1	1457	449	1	1393	495	4.0435	1	3.7788	1
6041.228		-1	-1	0	1461	420	1	1461	420	-1	0	3.6688	1
6057.904		1332	364	1	1480	457	1	1406	410	3.2494	1	3.7873	1
6074.571		1355	502	1	1453	434	1	1404	468	3.6935	1	3.8006	1
6091.234		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
6107.898		1318	561	1	1445	439	1	1382	500	4.1628	1	3.8175	1
6124.555		1345	501	1	1458	445	1	1402	473	3.7773	1	3.7859	1
6141.227		1324	565	1	1477	467	1	1401	516	4.1486	1	3.7956	1
6157.891		1327	578	1	1473	423	1	1400	500	4.1299	1	3.5975	1
6174.987		1156	536	1	-1	-1	0	1156	536	4.1504	1	-1	0
6191.648		1142	501	1	-1	-1	0	1142	501	3.9582	1	-1	0
6208.316		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
6224.981		1142	502	1	1409	294	1	1276	398	3.9944	1	3.0684	1
6241.628		1152	540	1	-1	-1	0	1152	540	4.2494	1	-1	0
6258.305		-1	-1	0	-1	-1	0	-1	-1	-1	0	-1	0
6274.968		1166	559	1	-1	-1	0	1166	559	4.2877	1	-1	0
6291.632		1177	554	1	-1	-1	0	1177	554	4.3411	1	-1	0
6308.302		1155	526	1	1398	490	1	1277	508	4.1547	1	3.7812	1
