"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"2","57","2","2","no","57","NA","6","2","30","NA","NA","NA","40","NA","p","5923","1","81","NA","NA","NA","3","500","400"
"2","23","3","2","no","57","NA","6","2","50","NA","NA","NA","100","NA","l","4142","1","81","NA","NA","NA","4","200","100"
"2","7","1","2","no","57","NA","6","2","20","NA","NA","NA","60","NA","p","3852","1","81","NA","NA","NA","2","300","100"
"2","46","2","2","no","57","NA","6","2","20","NA","NA","NA","30","NA","l","4513","0","81","NA","NA","NA","3","400","300"
"2","3","2","2","no","57","NA","6","2","10","NA","NA","NA","40","NA","p","4241","1","81","NA","NA","NA","3","400","100"
"2","19","3","2","no","57","NA","6","2","40","NA","NA","NA","60","NA","l","3550","1","81","NA","NA","NA","4","300","200"
"2","54","4","2","no","57","NA","6","2","30","NA","NA","NA","50","NA","l","3230","1","81","NA","NA","NA","1","300","200"
"2","42","1","2","no","57","NA","6","2","20","NA","NA","NA","50","NA","p","2945","1","81","NA","NA","NA","2","300","100"
"2","74","2","2","yes","57","NA","6","2","50","NA","NA","NA","60","NA","p","7489","1","81","NA","NA","NA","3","300","400"
"2","6","2","2","no","57","NA","6","2","20","NA","NA","NA","40","NA","p","3548","1","81","NA","NA","NA","3","200","100"
"2","65","4","2","no","57","NA","6","2","50","NA","NA","NA","70","NA","l","7068","1","81","NA","NA","NA","1","400","300"
"2","22","1","2","no","57","NA","6","2","40","NA","NA","NA","50","NA","p","4855","1","81","NA","NA","NA","2","500","400"
"2","50","1","2","no","57","NA","6","2","30","NA","NA","NA","70","NA","p","1993","1","81","NA","NA","NA","2","200","100"
"2","38","2","2","no","57","NA","6","2","10","NA","NA","NA","30","NA","p","2999","1","81","NA","NA","NA","3","500","200"
"2","17","3","2","no","57","NA","6","2","30","NA","NA","NA","50","NA","l","5397","1","81","NA","NA","NA","4","500","300"
"2","58","2","2","no","57","NA","6","2","40","NA","NA","NA","70","NA","p","2483","1","81","NA","NA","NA","3","200","100"
"2","11","3","2","no","57","NA","6","2","20","NA","NA","NA","100","NA","l","2646","1","81","NA","NA","NA","4","500","100"
"2","68","2","2","no","57","NA","6","2","70","NA","NA","NA","100","NA","p","2313","1","81","NA","NA","NA","3","300","200"
"2","30","3","2","no","57","NA","6","2","10","NA","NA","NA","20","NA","l","2347","1","81","NA","NA","NA","4","300","100"
"2","27","2","2","no","57","NA","6","2","60","NA","NA","NA","100","NA","p","3443","1","81","NA","NA","NA","3","500","300"
"2","49","3","2","no","57","NA","6","2","30","NA","NA","NA","50","NA","l","4038","1","81","NA","NA","NA","4","200","100"
"2","33","1","2","no","57","NA","6","2","10","NA","NA","NA","30","NA","p","3371","1","81","NA","NA","NA","2","400","100"
"2","34","3","2","no","57","NA","6","2","10","NA","NA","NA","50","NA","l","2546","1","81","NA","NA","NA","4","400","100"
"2","72","2","2","yes","57","NA","6","2","70","NA","NA","NA","80","NA","p","4065","1","81","NA","NA","NA","3","300","400"
"2","12","1","2","no","57","NA","6","2","20","NA","NA","NA","50","NA","p","2549","1","81","NA","NA","NA","2","500","200"
"2","1","2","2","no","57","NA","6","2","10","NA","NA","NA","20","NA","p","2421","1","81","NA","NA","NA","3","200","100"
"2","64","3","2","no","57","NA","6","2","50","NA","NA","NA","80","NA","l","4666","1","81","NA","NA","NA","4","300","200"
"2","48","1","2","no","57","NA","6","2","20","NA","NA","NA","30","NA","p","3380","1","81","NA","NA","NA","2","500","300"
"2","37","2","2","no","57","NA","6","2","10","NA","NA","NA","20","NA","p","2825","1","81","NA","NA","NA","3","500","200"
"2","53","3","2","no","57","NA","6","2","30","NA","NA","NA","40","NA","l","4553","1","81","NA","NA","NA","4","300","200"
"2","61","1","2","no","57","NA","6","2","40","NA","NA","NA","70","NA","p","1728","1","81","NA","NA","NA","2","500","300"
"2","56","3","2","no","57","NA","6","2","30","NA","NA","NA","80","NA","l","3824","1","81","NA","NA","NA","4","500","200"
"2","66","4","2","no","57","NA","6","2","50","NA","NA","NA","80","NA","l","2335","1","81","NA","NA","NA","1","500","300"
"2","31","2","2","no","57","NA","6","2","10","NA","NA","NA","40","NA","p","1542","1","81","NA","NA","NA","3","300","100"
"2","59","1","2","no","57","NA","6","2","40","NA","NA","NA","90","NA","p","2158","1","81","NA","NA","NA","2","200","100"
"2","43","4","2","no","57","NA","6","2","20","NA","NA","NA","70","NA","l","3960","1","81","NA","NA","NA","1","300","100"
"2","21","1","2","no","57","NA","6","2","40","NA","NA","NA","100","NA","p","3382","1","81","NA","NA","NA","2","500","200"
"2","16","4","2","no","57","NA","6","2","30","NA","NA","NA","40","NA","l","2046","1","81","NA","NA","NA","1","400","300"
"2","8","1","2","no","57","NA","6","2","20","NA","NA","NA","30","NA","p","2170","1","81","NA","NA","NA","2","300","200"
"2","75","1","2","yes","57","NA","6","2","40","NA","NA","NA","50","NA","p","3008","1","81","NA","NA","NA","2","200","400"
"2","40","1","2","no","57","NA","6","2","20","NA","NA","NA","30","NA","p","2046","1","81","NA","NA","NA","2","200","100"
"2","9","4","2","no","57","NA","6","2","20","NA","NA","NA","80","NA","l","3730","1","81","NA","NA","NA","1","400","100"
"2","32","1","2","no","57","NA","6","2","10","NA","NA","NA","20","NA","p","2770","1","81","NA","NA","NA","2","300","200"
"2","60","2","2","no","57","NA","6","2","40","NA","NA","NA","50","NA","p","2690","1","81","NA","NA","NA","3","400","300"
"2","73","3","2","yes","57","NA","6","2","60","NA","NA","NA","70","NA","l","2588","1","81","NA","NA","NA","4","200","400"
"2","18","4","2","no","57","NA","6","2","40","NA","NA","NA","80","NA","l","3394","1","81","NA","NA","NA","1","200","100"
"2","63","3","2","no","57","NA","6","2","50","NA","NA","NA","70","NA","l","4249","1","81","NA","NA","NA","4","300","200"
"2","51","4","2","no","57","NA","6","2","30","NA","NA","NA","80","NA","l","4172","1","81","NA","NA","NA","1","300","100"
"2","20","1","2","no","57","NA","6","2","40","NA","NA","NA","80","NA","p","2547","1","81","NA","NA","NA","2","400","200"
"2","36","2","2","no","57","NA","6","2","10","NA","NA","NA","60","NA","p","2443","1","81","NA","NA","NA","3","500","100"
"2","70","2","2","no","57","NA","6","2","70","NA","NA","NA","90","NA","p","7175","1","81","NA","NA","NA","3","500","400"
"2","25","4","2","no","57","NA","6","2","60","NA","NA","NA","90","NA","l","2597","1","81","NA","NA","NA","1","300","200"
"2","15","4","2","no","57","NA","6","2","30","NA","NA","NA","60","NA","l","2564","1","81","NA","NA","NA","1","400","200"
"2","52","1","2","no","57","NA","6","2","30","NA","NA","NA","100","NA","p","3666","1","81","NA","NA","NA","2","300","100"
"2","13","1","2","no","57","NA","6","2","30","NA","NA","NA","60","NA","p","3469","1","81","NA","NA","NA","2","200","100"
"2","10","1","2","no","57","NA","6","2","20","NA","NA","NA","40","NA","p","4064","1","81","NA","NA","NA","2","400","200"
"2","62","2","2","no","57","NA","6","2","50","NA","NA","NA","90","NA","p","1802","1","81","NA","NA","NA","3","200","100"
"2","35","2","2","no","57","NA","6","2","10","NA","NA","NA","40","NA","p","1777","1","81","NA","NA","NA","3","500","100"
"2","39","4","2","no","57","NA","6","2","10","NA","NA","NA","20","NA","l","2111","1","81","NA","NA","NA","1","500","300"
"2","24","3","2","no","57","NA","6","2","50","NA","NA","NA","100","NA","l","2376","1","81","NA","NA","NA","4","400","200"
"2","69","2","2","no","57","NA","6","2","70","NA","NA","NA","90","NA","p","1943","1","81","NA","NA","NA","3","400","300"
"2","47","4","2","no","57","NA","6","2","20","NA","NA","NA","90","NA","l","2015","1","81","NA","NA","NA","1","500","100"
"2","26","4","2","no","57","NA","6","2","60","NA","NA","NA","80","NA","l","2398","1","81","NA","NA","NA","1","400","300"
"2","55","4","2","no","57","NA","6","2","30","NA","NA","NA","70","NA","l","6099","1","81","NA","NA","NA","1","500","200"
"2","14","3","2","no","57","NA","6","2","30","NA","NA","NA","90","NA","l","13982","1","81","NA","NA","NA","4","300","100"
"2","4","4","2","no","57","NA","6","2","10","NA","NA","NA","20","NA","l","1395","1","81","NA","NA","NA","1","400","200"
"2","45","3","2","no","57","NA","6","2","20","NA","NA","NA","90","NA","l","1640","1","81","NA","NA","NA","4","400","100"
"2","28","4","2","no","57","NA","6","2","80","NA","NA","NA","100","NA","l","3566","1","81","NA","NA","NA","1","500","400"
"2","67","3","2","no","57","NA","6","2","50","NA","NA","NA","60","NA","l","3443","1","81","NA","NA","NA","4","500","400"
"2","29","3","2","no","57","NA","6","2","10","NA","NA","NA","30","NA","l","2326","1","81","NA","NA","NA","4","200","100"
"2","44","4","2","no","57","NA","6","2","20","NA","NA","NA","70","NA","l","3232","1","81","NA","NA","NA","1","400","100"
"2","2","3","2","no","57","NA","6","2","10","NA","NA","NA","30","NA","l","4044","1","81","NA","NA","NA","4","300","100"
"2","5","1","2","no","57","NA","6","2","10","NA","NA","NA","50","NA","p","6967","1","81","NA","NA","NA","2","500","100"
"2","71","3","2","yes","57","NA","6","2","80","NA","NA","NA","90","NA","l","1982","1","81","NA","NA","NA","4","200","400"
"2","41","4","2","no","57","NA","6","2","20","NA","NA","NA","50","NA","l","1565","1","81","NA","NA","NA","1","200","100"
"2","71","1","1","yes","57","NA","6","2","80","NA","NA","NA","90","NA","l","4191","0","81","NA","NA","NA","4","200","400"
"2","31","4","1","no","57","NA","6","2","10","NA","NA","NA","40","NA","p","4022","0","81","NA","NA","NA","3","300","100"
"2","30","1","1","no","57","NA","6","2","10","NA","NA","NA","20","NA","l","1970","0","81","NA","NA","NA","4","300","100"
"2","50","3","1","no","57","NA","6","2","30","NA","NA","NA","70","NA","p","1267","0","81","NA","NA","NA","2","200","100"
"2","39","2","1","no","57","NA","6","2","10","NA","NA","NA","20","NA","l","4117","0","81","NA","NA","NA","1","500","300"
"2","57","4","1","no","57","NA","6","2","30","NA","NA","NA","40","NA","p","4062","0","81","NA","NA","NA","3","500","400"
"2","75","3","1","yes","57","NA","6","2","40","NA","NA","NA","50","NA","l","3467","1","81","NA","NA","NA","2","200","400"
"2","43","2","1","no","57","NA","6","2","20","NA","NA","NA","70","NA","p","8069","1","81","NA","NA","NA","1","300","100"
"2","36","4","1","no","57","NA","6","2","10","NA","NA","NA","60","NA","p","3249","0","81","NA","NA","NA","3","500","100"
"2","65","2","1","no","57","NA","6","2","50","NA","NA","NA","70","NA","l","3957","0","81","NA","NA","NA","1","400","300"
"2","68","4","1","no","57","NA","6","2","70","NA","NA","NA","100","NA","l","7868","1","81","NA","NA","NA","3","300","200"
"2","10","3","1","no","57","NA","6","2","20","NA","NA","NA","40","NA","p","2397","0","81","NA","NA","NA","2","400","200"
"2","21","3","1","no","57","NA","6","2","40","NA","NA","NA","100","NA","p","1502","0","81","NA","NA","NA","2","500","200"
"2","4","2","1","no","57","NA","6","2","10","NA","NA","NA","20","NA","l","1968","0","81","NA","NA","NA","1","400","200"
"2","73","1","1","yes","57","NA","6","2","60","NA","NA","NA","70","NA","l","1500","0","81","NA","NA","NA","4","200","400"
"2","11","1","1","no","57","NA","6","2","20","NA","NA","NA","100","NA","l","1247","0","81","NA","NA","NA","4","500","100"
"2","17","1","1","no","57","NA","6","2","30","NA","NA","NA","50","NA","l","1188","0","81","NA","NA","NA","4","500","300"
"2","38","4","1","no","57","NA","6","2","10","NA","NA","NA","30","NA","p","8482","0","81","NA","NA","NA","3","500","200"
"2","61","3","1","no","57","NA","6","2","40","NA","NA","NA","70","NA","p","2653","0","81","NA","NA","NA","2","500","300"
"2","54","2","1","no","57","NA","6","2","30","NA","NA","NA","50","NA","l","1456","0","81","NA","NA","NA","1","300","200"
"2","66","2","1","no","57","NA","6","2","50","NA","NA","NA","80","NA","l","7259","0","81","NA","NA","NA","1","500","300"
"2","15","2","1","no","57","NA","6","2","30","NA","NA","NA","60","NA","l","3831","0","81","NA","NA","NA","1","400","200"
"2","48","3","1","no","57","NA","6","2","20","NA","NA","NA","30","NA","p","8987","0","81","NA","NA","NA","2","500","300"
"2","6","4","1","no","57","NA","6","2","20","NA","NA","NA","40","NA","l","2423","1","81","NA","NA","NA","3","200","100"
"2","8","3","1","no","57","NA","6","2","20","NA","NA","NA","30","NA","l","1029","1","81","NA","NA","NA","2","300","200"
"2","52","3","1","no","57","NA","6","2","30","NA","NA","NA","100","NA","p","5064","0","81","NA","NA","NA","2","300","100"
"2","7","3","1","no","57","NA","6","2","20","NA","NA","NA","60","NA","p","1171","0","81","NA","NA","NA","2","300","100"
"2","5","3","1","no","57","NA","6","2","10","NA","NA","NA","50","NA","p","3193","0","81","NA","NA","NA","2","500","100"
"2","70","4","1","no","57","NA","6","2","70","NA","NA","NA","90","NA","p","2959","0","81","NA","NA","NA","3","500","400"
"2","45","1","1","no","57","NA","6","2","20","NA","NA","NA","90","NA","p","4759","1","81","NA","NA","NA","4","400","100"
"2","32","3","1","no","57","NA","6","2","10","NA","NA","NA","20","NA","p","1949","0","81","NA","NA","NA","2","300","200"
"2","28","2","1","no","57","NA","6","2","80","NA","NA","NA","100","NA","l","2502","0","81","NA","NA","NA","1","500","400"
"2","56","1","1","no","57","NA","6","2","30","NA","NA","NA","80","NA","l","18055","0","81","NA","NA","NA","4","500","200"
"2","64","1","1","no","57","NA","6","2","50","NA","NA","NA","80","NA","l","1236","0","81","NA","NA","NA","4","300","200"
"2","2","1","1","no","57","NA","6","2","10","NA","NA","NA","30","NA","l","2704","0","81","NA","NA","NA","4","300","100"
"2","49","1","1","no","57","NA","6","2","30","NA","NA","NA","50","NA","l","1361","0","81","NA","NA","NA","4","200","100"
"2","29","1","1","no","57","NA","6","2","10","NA","NA","NA","30","NA","l","6217","0","81","NA","NA","NA","4","200","100"
"2","55","2","1","no","57","NA","6","2","30","NA","NA","NA","70","NA","l","6421","0","81","NA","NA","NA","1","500","200"
"2","33","3","1","no","57","NA","6","2","10","NA","NA","NA","30","NA","p","2459","0","81","NA","NA","NA","2","400","100"
"2","53","1","1","no","57","NA","6","2","30","NA","NA","NA","40","NA","l","1302","0","81","NA","NA","NA","4","300","200"
"2","41","2","1","no","57","NA","6","2","20","NA","NA","NA","50","NA","l","1599","0","81","NA","NA","NA","1","200","100"
"2","60","4","1","no","57","NA","6","2","40","NA","NA","NA","50","NA","p","1157","0","81","NA","NA","NA","3","400","300"
"2","20","3","1","no","57","NA","6","2","40","NA","NA","NA","80","NA","p","1036","0","81","NA","NA","NA","2","400","200"
"2","37","4","1","no","57","NA","6","2","10","NA","NA","NA","20","NA","l","1057","1","81","NA","NA","NA","3","500","200"
"2","42","3","1","no","57","NA","6","2","20","NA","NA","NA","50","NA","p","6822","0","81","NA","NA","NA","2","300","100"
"2","23","1","1","no","57","NA","6","2","50","NA","NA","NA","100","NA","l","5297","0","81","NA","NA","NA","4","200","100"
"2","69","4","1","no","57","NA","6","2","70","NA","NA","NA","90","NA","p","1202","0","81","NA","NA","NA","3","400","300"
"2","47","2","1","no","57","NA","6","2","20","NA","NA","NA","90","NA","l","1041","0","81","NA","NA","NA","1","500","100"
"2","3","4","1","no","57","NA","6","2","10","NA","NA","NA","40","NA","p","7110","0","81","NA","NA","NA","3","400","100"
"2","25","2","1","no","57","NA","6","2","60","NA","NA","NA","90","NA","p","10669","1","81","NA","NA","NA","1","300","200"
"2","63","1","1","no","57","NA","6","2","50","NA","NA","NA","70","NA","l","1418","0","81","NA","NA","NA","4","300","200"
"2","1","4","1","no","57","NA","6","2","10","NA","NA","NA","20","NA","p","1479","0","81","NA","NA","NA","3","200","100"
"2","40","3","1","no","57","NA","6","2","20","NA","NA","NA","30","NA","l","1640","1","81","NA","NA","NA","2","200","100"
"2","27","4","1","no","57","NA","6","2","60","NA","NA","NA","100","NA","p","1111","0","81","NA","NA","NA","3","500","300"
"2","62","4","1","no","57","NA","6","2","50","NA","NA","NA","90","NA","p","943","0","81","NA","NA","NA","3","200","100"
"2","12","3","1","no","57","NA","6","2","20","NA","NA","NA","50","NA","p","1688","0","81","NA","NA","NA","2","500","200"
"2","35","4","1","no","57","NA","6","2","10","NA","NA","NA","40","NA","p","8649","0","81","NA","NA","NA","3","500","100"
"2","16","2","1","no","57","NA","6","2","30","NA","NA","NA","40","NA","l","1605","0","81","NA","NA","NA","1","400","300"
