"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"3","41","3","1","no","40","NA","3","1","20","NA","NA","NA","50","NA","l","9393","1","147","NA","NA","NA","1","200","100"
"3","49","2","1","no","40","NA","3","1","30","NA","NA","NA","50","NA","l","4015","0","147","NA","NA","NA","4","200","100"
"3","53","2","1","no","40","NA","3","1","30","NA","NA","NA","40","NA","p","5204","1","147","NA","NA","NA","4","300","200"
"3","40","4","1","no","40","NA","3","1","20","NA","NA","NA","30","NA","l","5057","1","147","NA","NA","NA","2","200","100"
"3","67","2","1","no","40","NA","3","1","50","NA","NA","NA","60","NA","p","5933","1","147","NA","NA","NA","4","500","400"
"3","44","3","1","no","40","NA","3","1","20","NA","NA","NA","70","NA","l","5654","1","147","NA","NA","NA","1","400","100"
"3","17","2","1","no","40","NA","3","1","30","NA","NA","NA","50","NA","p","4563","1","147","NA","NA","NA","4","500","300"
"3","29","2","1","no","40","NA","3","1","10","NA","NA","NA","30","NA","l","4490","0","147","NA","NA","NA","4","200","100"
"3","43","3","1","no","40","NA","3","1","20","NA","NA","NA","70","NA","p","2980","0","147","NA","NA","NA","1","300","100"
"3","51","3","1","no","40","NA","3","1","30","NA","NA","NA","80","NA","l","6027","1","147","NA","NA","NA","1","300","100"
"3","35","1","1","no","40","NA","3","1","10","NA","NA","NA","40","NA","p","4263","1","147","NA","NA","NA","3","500","100"
"3","62","1","1","no","40","NA","3","1","50","NA","NA","NA","90","NA","p","4545","1","147","NA","NA","NA","3","200","100"
"3","72","1","1","yes","40","NA","3","1","70","NA","NA","NA","80","NA","l","9410","0","147","NA","NA","NA","3","300","400"
"3","63","2","1","no","40","NA","3","1","50","NA","NA","NA","70","NA","p","5951","1","147","NA","NA","NA","4","300","200"
"3","66","3","1","no","40","NA","3","1","50","NA","NA","NA","80","NA","p","5487","0","147","NA","NA","NA","1","500","300"
"3","46","1","1","no","40","NA","3","1","20","NA","NA","NA","30","NA","l","8920","0","147","NA","NA","NA","3","400","300"
"3","14","2","1","no","40","NA","3","1","30","NA","NA","NA","90","NA","l","6721","0","147","NA","NA","NA","4","300","100"
"3","24","2","1","no","40","NA","3","1","50","NA","NA","NA","100","NA","l","5876","0","147","NA","NA","NA","4","400","200"
"3","32","4","1","no","40","NA","3","1","10","NA","NA","NA","20","NA","p","3439","0","147","NA","NA","NA","2","300","200"
"3","11","2","1","no","40","NA","3","1","20","NA","NA","NA","100","NA","l","3707","0","147","NA","NA","NA","4","500","100"
"3","71","2","1","yes","40","NA","3","1","80","NA","NA","NA","90","NA","l","12452","0","147","NA","NA","NA","4","200","400"
"3","34","2","1","no","40","NA","3","1","10","NA","NA","NA","50","NA","l","3201","0","147","NA","NA","NA","4","400","100"
"3","68","1","1","no","40","NA","3","1","70","NA","NA","NA","100","NA","p","7688","1","147","NA","NA","NA","3","300","200"
"3","19","2","1","no","40","NA","3","1","40","NA","NA","NA","60","NA","l","11163","0","147","NA","NA","NA","4","300","200"
"3","73","2","1","yes","40","NA","3","1","60","NA","NA","NA","70","NA","l","7562","0","147","NA","NA","NA","4","200","400"
"3","31","1","1","no","40","NA","3","1","10","NA","NA","NA","40","NA","l","2601","0","147","NA","NA","NA","3","300","100"
"3","60","1","1","no","40","NA","3","1","40","NA","NA","NA","50","NA","p","6182","1","147","NA","NA","NA","3","400","300"
"3","25","3","1","no","40","NA","3","1","60","NA","NA","NA","90","NA","p","17486","0","147","NA","NA","NA","1","300","200"
"3","28","3","1","no","40","NA","3","1","80","NA","NA","NA","100","NA","p","5649","0","147","NA","NA","NA","1","500","400"
"3","54","3","1","no","40","NA","3","1","30","NA","NA","NA","50","NA","p","5773","0","147","NA","NA","NA","1","300","200"
