"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"2","59","3","1","no","50","NA","2","1","40","NA","NA","NA","90","NA","p","3072","0","77","NA","NA","NA","2","200","100"
"2","69","4","1","no","50","NA","2","1","70","NA","NA","NA","90","NA","p","2786","0","77","NA","NA","NA","3","400","300"
"2","38","4","1","no","50","NA","2","1","10","NA","NA","NA","30","NA","l","3881","1","77","NA","NA","NA","3","500","200"
"2","10","3","1","no","50","NA","2","1","20","NA","NA","NA","40","NA","p","6011","0","77","NA","NA","NA","2","400","200"
"2","73","1","1","yes","50","NA","2","1","60","NA","NA","NA","70","NA","l","4072","0","77","NA","NA","NA","4","200","400"
"2","32","3","1","no","50","NA","2","1","10","NA","NA","NA","20","NA","l","3892","1","77","NA","NA","NA","2","300","200"
"2","46","4","1","no","50","NA","2","1","20","NA","NA","NA","30","NA","p","3652","0","77","NA","NA","NA","3","400","300"
"2","62","4","1","no","50","NA","2","1","50","NA","NA","NA","90","NA","p","2584","0","77","NA","NA","NA","3","200","100"
"2","40","3","1","no","50","NA","2","1","20","NA","NA","NA","30","NA","l","5686","1","77","NA","NA","NA","2","200","100"
"2","47","2","1","no","50","NA","2","1","20","NA","NA","NA","90","NA","l","5407","0","77","NA","NA","NA","1","500","100"
"2","18","2","1","no","50","NA","2","1","40","NA","NA","NA","80","NA","l","3379","0","77","NA","NA","NA","1","200","100"
"2","48","3","1","no","50","NA","2","1","20","NA","NA","NA","30","NA","l","2939","1","77","NA","NA","NA","2","500","300"
"2","66","2","1","no","50","NA","2","1","50","NA","NA","NA","80","NA","l","2779","0","77","NA","NA","NA","1","500","300"
"2","9","2","1","no","50","NA","2","1","20","NA","NA","NA","80","NA","l","2569","0","77","NA","NA","NA","1","400","100"
"2","57","4","1","no","50","NA","2","1","30","NA","NA","NA","40","NA","p","3849","0","77","NA","NA","NA","3","500","400"
"2","12","3","1","no","50","NA","2","1","20","NA","NA","NA","50","NA","p","4548","0","77","NA","NA","NA","2","500","200"
"2","72","4","1","yes","50","NA","2","1","70","NA","NA","NA","80","NA","p","3404","0","77","NA","NA","NA","3","300","400"
"2","55","2","1","no","50","NA","2","1","30","NA","NA","NA","70","NA","l","4320","0","77","NA","NA","NA","1","500","200"
"2","25","2","1","no","50","NA","2","1","60","NA","NA","NA","90","NA","l","2816","0","77","NA","NA","NA","1","300","200"
"2","54","2","1","no","50","NA","2","1","30","NA","NA","NA","50","NA","l","2588","0","77","NA","NA","NA","1","300","200"
"2","7","3","1","no","50","NA","2","1","20","NA","NA","NA","60","NA","p","5779","0","77","NA","NA","NA","2","300","100"
"2","33","3","1","no","50","NA","2","1","10","NA","NA","NA","30","NA","l","4450","1","77","NA","NA","NA","2","400","100"
"2","6","4","1","no","50","NA","2","1","20","NA","NA","NA","40","NA","p","8156","0","77","NA","NA","NA","3","200","100"
"2","30","1","1","no","50","NA","2","1","10","NA","NA","NA","20","NA","p","3489","1","77","NA","NA","NA","4","300","100"
"2","3","4","1","no","50","NA","2","1","10","NA","NA","NA","40","NA","p","6500","0","77","NA","NA","NA","3","400","100"
"2","65","2","1","no","50","NA","2","1","50","NA","NA","NA","70","NA","l","3414","0","77","NA","NA","NA","1","400","300"
"2","56","1","1","no","50","NA","2","1","30","NA","NA","NA","80","NA","l","3387","0","77","NA","NA","NA","4","500","200"
"2","24","1","1","no","50","NA","2","1","50","NA","NA","NA","100","NA","l","2561","0","77","NA","NA","NA","4","400","200"
"2","44","2","1","no","50","NA","2","1","20","NA","NA","NA","70","NA","l","3905","0","77","NA","NA","NA","1","400","100"
"2","15","2","1","no","50","NA","2","1","30","NA","NA","NA","60","NA","l","4473","0","77","NA","NA","NA","1","400","200"
"2","63","1","1","no","50","NA","2","1","50","NA","NA","NA","70","NA","l","2739","0","77","NA","NA","NA","4","300","200"
"2","14","1","1","no","50","NA","2","1","30","NA","NA","NA","90","NA","l","4139","0","77","NA","NA","NA","4","300","100"
"2","22","3","1","no","50","NA","2","1","40","NA","NA","NA","50","NA","p","4524","0","77","NA","NA","NA","2","500","400"
"2","21","3","1","no","50","NA","2","1","40","NA","NA","NA","100","NA","p","3594","0","77","NA","NA","NA","2","500","200"
"2","42","3","1","no","50","NA","2","1","20","NA","NA","NA","50","NA","p","3454","0","77","NA","NA","NA","2","300","100"
"2","26","2","1","no","50","NA","2","1","60","NA","NA","NA","80","NA","l","2995","0","77","NA","NA","NA","1","400","300"
"2","67","1","1","no","50","NA","2","1","50","NA","NA","NA","60","NA","l","2672","0","77","NA","NA","NA","4","500","400"
"2","17","1","1","no","50","NA","2","1","30","NA","NA","NA","50","NA","l","2538","0","77","NA","NA","NA","4","500","300"
"2","52","3","1","no","50","NA","2","1","30","NA","NA","NA","100","NA","p","3464","0","77","NA","NA","NA","2","300","100"
"2","2","1","1","no","50","NA","2","1","10","NA","NA","NA","30","NA","p","6051","1","77","NA","NA","NA","4","300","100"
"2","39","2","1","no","50","NA","2","1","10","NA","NA","NA","20","NA","p","3094","1","77","NA","NA","NA","1","500","300"
"2","13","3","1","no","50","NA","2","1","30","NA","NA","NA","60","NA","p","1945","0","77","NA","NA","NA","2","200","100"
"2","74","4","1","yes","50","NA","2","1","50","NA","NA","NA","60","NA","p","2784","0","77","NA","NA","NA","3","300","400"
"2","50","3","1","no","50","NA","2","1","30","NA","NA","NA","70","NA","p","2461","0","77","NA","NA","NA","2","200","100"
"2","41","2","1","no","50","NA","2","1","20","NA","NA","NA","50","NA","l","3401","0","77","NA","NA","NA","1","200","100"
"2","58","4","1","no","50","NA","2","1","40","NA","NA","NA","70","NA","p","2423","0","77","NA","NA","NA","3","200","100"
"2","36","4","1","no","50","NA","2","1","10","NA","NA","NA","60","NA","p","5466","0","77","NA","NA","NA","3","500","100"
