"CBcond","Gamble","X_location","domain","dominated","first_gamble_trial","game_winnings","orderA","orderB","p","primary_odds","primary_stakes","primary_winnings","q","real_winnings","response","response_time","risk_selected","second_gamble_trial","secondary_odds","secondary_stakes","secondary_winnings","version","x","y"
"2","70","4","1","no","53","NA","2","1","70","NA","NA","NA","90","NA","p","4702","0","127","NA","NA","NA","3","500","400"
"2","9","2","1","no","53","NA","2","1","20","NA","NA","NA","80","NA","l","2247","0","127","NA","NA","NA","1","400","100"
"2","14","1","1","no","53","NA","2","1","30","NA","NA","NA","90","NA","l","1594","0","127","NA","NA","NA","4","300","100"
"2","2","1","1","no","53","NA","2","1","10","NA","NA","NA","30","NA","p","4038","1","127","NA","NA","NA","4","300","100"
"2","24","1","1","no","53","NA","2","1","50","NA","NA","NA","100","NA","l","2047","0","127","NA","NA","NA","4","400","200"
"2","10","3","1","no","53","NA","2","1","20","NA","NA","NA","40","NA","l","4058","1","127","NA","NA","NA","2","400","200"
"2","65","2","1","no","53","NA","2","1","50","NA","NA","NA","70","NA","l","3348","0","127","NA","NA","NA","1","400","300"
"2","1","4","1","no","53","NA","2","1","10","NA","NA","NA","20","NA","l","5844","1","127","NA","NA","NA","3","200","100"
"2","12","3","1","no","53","NA","2","1","20","NA","NA","NA","50","NA","p","4596","0","127","NA","NA","NA","2","500","200"
"2","52","3","1","no","53","NA","2","1","30","NA","NA","NA","100","NA","p","3999","0","127","NA","NA","NA","2","300","100"
"2","56","1","1","no","53","NA","2","1","30","NA","NA","NA","80","NA","l","3573","0","127","NA","NA","NA","4","500","200"
"2","66","2","1","no","53","NA","2","1","50","NA","NA","NA","80","NA","l","1641","0","127","NA","NA","NA","1","500","300"
"2","49","1","1","no","53","NA","2","1","30","NA","NA","NA","50","NA","l","2931","0","127","NA","NA","NA","4","200","100"
"2","37","4","1","no","53","NA","2","1","10","NA","NA","NA","20","NA","l","3992","1","127","NA","NA","NA","3","500","200"
"2","18","2","1","no","53","NA","2","1","40","NA","NA","NA","80","NA","l","5269","0","127","NA","NA","NA","1","200","100"
"2","73","1","1","yes","53","NA","2","1","60","NA","NA","NA","70","NA","l","1085","0","127","NA","NA","NA","4","200","400"
"2","6","4","1","no","53","NA","2","1","20","NA","NA","NA","40","NA","p","3558","0","127","NA","NA","NA","3","200","100"
"2","72","4","1","yes","53","NA","2","1","70","NA","NA","NA","80","NA","p","2875","0","127","NA","NA","NA","3","300","400"
"2","53","1","1","no","53","NA","2","1","30","NA","NA","NA","40","NA","l","3445","0","127","NA","NA","NA","4","300","200"
"2","41","2","1","no","53","NA","2","1","20","NA","NA","NA","50","NA","p","3278","1","127","NA","NA","NA","1","200","100"
"2","50","3","1","no","53","NA","2","1","30","NA","NA","NA","70","NA","p","2583","0","127","NA","NA","NA","2","200","100"
"2","57","4","1","no","53","NA","2","1","30","NA","NA","NA","40","NA","p","2002","0","127","NA","NA","NA","3","500","400"
"2","45","1","1","no","53","NA","2","1","20","NA","NA","NA","90","NA","l","2239","0","127","NA","NA","NA","4","400","100"
"2","51","2","1","no","53","NA","2","1","30","NA","NA","NA","80","NA","l","1418","0","127","NA","NA","NA","1","300","100"
"2","35","4","1","no","53","NA","2","1","10","NA","NA","NA","40","NA","p","1533","0","127","NA","NA","NA","3","500","100"
"2","55","2","1","no","53","NA","2","1","30","NA","NA","NA","70","NA","l","1147","0","127","NA","NA","NA","1","500","200"
"2","22","3","1","no","53","NA","2","1","40","NA","NA","NA","50","NA","p","2097","0","127","NA","NA","NA","2","500","400"
"2","26","2","1","no","53","NA","2","1","60","NA","NA","NA","80","NA","l","1200","0","127","NA","NA","NA","1","400","300"
"2","40","3","1","no","53","NA","2","1","20","NA","NA","NA","30","NA","p","1836","0","127","NA","NA","NA","2","200","100"
"2","61","3","1","no","53","NA","2","1","40","NA","NA","NA","70","NA","p","2190","0","127","NA","NA","NA","2","500","300"
"2","68","4","1","no","53","NA","2","1","70","NA","NA","NA","100","NA","l","1235","1","127","NA","NA","NA","3","300","200"
"2","69","4","1","no","53","NA","2","1","70","NA","NA","NA","90","NA","l","1044","1","127","NA","NA","NA","3","400","300"
"2","11","1","1","no","53","NA","2","1","20","NA","NA","NA","100","NA","p","1350","1","127","NA","NA","NA","4","500","100"
"2","23","1","1","no","53","NA","2","1","50","NA","NA","NA","100","NA","l","2371","0","127","NA","NA","NA","4","200","100"
"2","44","2","1","no","53","NA","2","1","20","NA","NA","NA","70","NA","l","2304","0","127","NA","NA","NA","1","400","100"
"2","15","2","1","no","53","NA","2","1","30","NA","NA","NA","60","NA","l","2879","0","127","NA","NA","NA","1","400","200"
"2","36","4","1","no","53","NA","2","1","10","NA","NA","NA","60","NA","p","2090","0","127","NA","NA","NA","3","500","100"
"2","3","4","1","no","53","NA","2","1","10","NA","NA","NA","40","NA","p","4976","0","127","NA","NA","NA","3","400","100"
"2","20","3","1","no","53","NA","2","1","40","NA","NA","NA","80","NA","p","4024","0","127","NA","NA","NA","2","400","200"
"2","58","4","1","no","53","NA","2","1","40","NA","NA","NA","70","NA","p","2404","0","127","NA","NA","NA","3","200","100"
"2","59","3","1","no","53","NA","2","1","40","NA","NA","NA","90","NA","p","1943","0","127","NA","NA","NA","2","200","100"
"2","25","2","1","no","53","NA","2","1","60","NA","NA","NA","90","NA","l","4397","0","127","NA","NA","NA","1","300","200"
"2","13","3","1","no","53","NA","2","1","30","NA","NA","NA","60","NA","p","4155","0","127","NA","NA","NA","2","200","100"
"2","74","4","1","yes","53","NA","2","1","50","NA","NA","NA","60","NA","p","3704","0","127","NA","NA","NA","3","300","400"
"2","34","1","1","no","53","NA","2","1","10","NA","NA","NA","50","NA","l","3287","0","127","NA","NA","NA","4","400","100"
"2","4","2","1","no","53","NA","2","1","10","NA","NA","NA","20","NA","p","5000","1","127","NA","NA","NA","1","400","200"
"2","8","3","1","no","53","NA","2","1","20","NA","NA","NA","30","NA","l","4236","1","127","NA","NA","NA","2","300","200"
"2","71","1","1","yes","53","NA","2","1","80","NA","NA","NA","90","NA","l","2997","0","127","NA","NA","NA","4","200","400"
"2","19","1","1","no","53","NA","2","1","40","NA","NA","NA","60","NA","p","6201","1","127","NA","NA","NA","4","300","200"
"2","48","3","1","no","53","NA","2","1","20","NA","NA","NA","30","NA","l","2547","1","127","NA","NA","NA","2","500","300"
"2","29","1","1","no","53","NA","2","1","10","NA","NA","NA","30","NA","l","3386","0","127","NA","NA","NA","4","200","100"
"2","60","4","1","no","53","NA","2","1","40","NA","NA","NA","50","NA","l","4269","1","127","NA","NA","NA","3","400","300"
"2","28","2","1","no","53","NA","2","1","80","NA","NA","NA","100","NA","l","3125","0","127","NA","NA","NA","1","500","400"
